"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.802883417E0,-1.820951843E1,-4.680360794E0,-9.186923981E0
1.822737417E0,-1.852424622E1,-4.713483810E0,-8.844802856E0
1.842590417E0,-1.882868958E1,-4.184741974E0,-8.963088989E0
1.862443417E0,-1.901512146E1,-4.143522263E0,-8.509117126E0
1.882296417E0,-1.937219238E1,-3.607278824E0,-9.105743408E0
1.902150417E0,-1.920021057E1,-3.442193985E0,-8.483547211E0
1.922003417E0,-1.939678955E1,-3.220842361E0,-8.800136566E0
1.941856417E0,-1.948292542E1,-2.997631073E0,-8.025005341E0
1.961709417E0,-1.934556580E1,-2.928779602E0,-8.439071655E0
1.981563417E0,-1.946527100E1,-2.728992462E0,-8.556758881E0
2.001416417E0,-1.912408447E1,-2.931514740E0,-8.575099945E0
2.021269417E0,-1.915713501E1,-3.070928574E0,-8.746326447E0
2.041122417E0,-1.885504150E1,-3.193307877E0,-9.494483948E0
2.060976417E0,-1.871875000E1,-3.082931519E0,-1.002321625E1
2.080829417E0,-1.841572571E1,-3.187023163E0,-1.001134872E1
2.100682417E0,-1.825196838E1,-3.193061829E0,-1.027110672E1
2.120535875E0,-1.790473938E1,-3.248374939E0,-1.083609009E1
2.140388875E0,-1.792268372E1,-3.287631989E0,-1.110945129E1
2.184482250E0,-1.431263733E1,-4.591705322E0,-1.539022064E1
2.204336250E0,-1.430671692E1,-4.486200333E0,-1.527363205E1
2.224189250E0,-1.424050903E1,-4.493999481E0,-1.587661743E1
2.244042250E0,-1.478724670E1,-4.220769882E0,-1.540071869E1
2.263896250E0,-1.532872009E1,-4.005565643E0,-1.550808334E1
2.283749250E0,-1.591181946E1,-3.651233673E0,-1.583628082E1
2.303602250E0,-1.613380432E1,-3.188405991E0,-1.523165512E1
2.323456250E0,-1.685920715E1,-2.358156204E0,-1.563703918E1
2.343309250E0,-1.677539062E1,-1.659103394E0,-1.589358902E1
2.363162250E0,-1.719926453E1,-1.534875870E0,-1.576680374E1
2.383016250E0,-1.675909424E1,-1.153717041E0,-1.588965607E1
2.402869250E0,-1.688642883E1,-7.341461182E-1,-1.572221756E1
2.422722250E0,-1.732095337E1,-3.849601746E-1,-1.547866821E1
2.442576250E0,-1.744625854E1,1.005630493E-1,-1.536340332E1
2.462429250E0,-1.787074280E1,9.771690369E-1,-1.519317627E1
2.482282250E0,-1.787683105E1,1.314245224E0,-1.518783188E1
2.502136250E0,-1.829743958E1,1.532009125E0,-1.506846619E1
2.521989250E0,-1.782746887E1,1.632373810E0,-1.476820374E1
2.541842250E0,-1.813066101E1,1.920429230E0,-1.452871704E1
2.561696250E0,-1.803759766E1,2.143493652E0,-1.456860733E1
2.581549250E0,-1.797940063E1,2.412872314E0,-1.493661880E1
2.601402250E0,-1.797312927E1,2.137804031E0,-1.448158646E1
2.621256250E0,-1.789421082E1,2.000520706E0,-1.425844574E1
2.641109250E0,-1.834310913E1,2.353202820E0,-1.389528656E1
2.660962250E0,-1.873573303E1,2.206027985E0,-1.364731598E1
2.680816250E0,-1.882295227E1,2.166637421E0,-1.310260773E1
2.700669250E0,-1.894758606E1,2.154623032E0,-1.270228958E1
2.720522250E0,-1.927645874E1,2.456153870E0,-1.239194489E1
2.740376250E0,-1.917530823E1,2.481927872E0,-1.280412674E1
2.760229250E0,-1.946858215E1,2.386285782E0,-1.248953629E1
2.780082250E0,-1.934788513E1,2.340658188E0,-1.215265274E1
2.799936250E0,-1.976911926E1,2.141826630E0,-1.162014389E1
2.819789792E0,-1.984683228E1,2.285533905E0,-1.127981949E1
2.839642792E0,-1.971836853E1,2.120031357E0,-1.152558517E1
2.859496792E0,-1.966902161E1,2.309188843E0,-1.197554779E1
2.879349792E0,-1.967311096E1,2.373973846E0,-1.169408417E1
2.899202792E0,-2.006268311E1,2.596632004E0,-1.139015198E1
2.919056792E0,-1.986624146E1,2.570142746E0,-1.083595276E1
2.938909792E0,-1.990383911E1,3.211418152E0,-1.049681091E1
2.958762792E0,-1.157833862E1,-1.315202713E0,-4.375587463E0
2.978615792E0,-1.168690491E1,-9.344234467E-1,-4.156997681E0
2.998469792E0,-1.179837036E1,-8.040580750E-1,-3.793678284E0
3.018322792E0,-1.211627197E1,-6.832675934E-1,-3.276706696E0
3.038175792E0,-1.236904907E1,-6.781597137E-1,-2.904956818E0
3.058029792E0,-1.199899292E1,-8.854885101E-1,-2.620277405E0
3.077882792E0,-1.150917053E1,-8.403606415E-1,-2.192241669E0
3.097735792E0,-1.118643188E1,-4.763259888E-1,-2.171382904E0
3.117589792E0,-1.080195618E1,-2.737007141E-1,-1.746788025E0
3.137442792E0,-1.035055542E1,-5.640659332E-1,-1.586914062E0
3.157295792E0,-1.039796448E1,-7.690658569E-1,-9.241561890E-1
3.177149792E0,-1.011659241E1,-1.020513535E0,-3.996009827E-1
3.197002792E0,-1.056738281E1,-1.391138077E0,1.460227966E-1
3.216855792E0,-1.069790649E1,-1.552318573E0,7.823333740E-1
3.236709792E0,-1.003393555E1,-1.919759750E0,5.514793396E-1
3.256562792E0,-1.018321228E1,-1.845857620E0,1.263492584E0
3.276415792E0,-9.830780029E0,-2.156213760E0,1.806446075E0
3.296268792E0,-9.631942749E0,-1.805036545E0,1.880752563E0
3.316122792E0,-9.279937744E0,-1.369586945E0,1.986568451E0
3.335975792E0,-9.077835083E0,-9.369716644E-1,1.626705170E0
3.355828792E0,-9.165664673E0,-7.027435303E-1,2.195846558E0
3.375682792E0,-8.939010620E0,-3.030776978E-1,2.183166504E0
3.395535792E0,-8.720672607E0,-1.483974457E-1,2.267135620E0
3.415388792E0,-8.669799805E0,2.655296326E-1,2.486351013E0
3.435242792E0,-8.488265991E0,5.314464569E-1,3.229755402E0
3.455095792E0,-8.220367432E0,3.515777588E-1,3.029514313E0
3.474948792E0,-8.373703003E0,3.747520447E-1,3.561061859E0
3.494802792E0,-8.149612427E0,4.123802185E-1,4.011692047E0
3.514655792E0,-8.192642212E0,6.161975861E-1,3.628398895E0
3.534508792E0,-7.978057861E0,5.253620148E-1,3.983379364E0
3.554362792E0,-7.759872437E0,6.213150024E-1,4.379787445E0
3.574215792E0,-7.778274536E0,6.644554138E-1,4.140449524E0
3.594068792E0,-7.636520386E0,6.624679565E-1,4.267063141E0
3.613922792E0,-7.631835938E0,6.878318787E-1,4.888469696E0
3.633775792E0,-7.716461182E0,7.082767487E-1,5.287609100E0
3.653628792E0,-6.240524292E0,5.371952057E-1,9.498512268E0
3.673481792E0,-6.170486450E0,5.252857208E-1,9.787586212E0
3.693335792E0,-5.907485962E0,5.008068085E-1,1.058405304E1
3.713188792E0,-5.813186646E0,7.002143860E-1,1.161600876E1
3.733041792E0,-5.641937256E0,6.840381622E-1,1.200534821E1
3.752895792E0,-5.340164185E0,6.934738159E-1,1.284397125E1
3.772748792E0,-5.286911011E0,8.810672760E-1,1.248945618E1
3.792601792E0,-4.769882202E0,9.060821533E-1,1.256083298E1
3.812455792E0,-4.941665649E0,5.880432129E-1,1.258403015E1
3.832308792E0,-4.436660767E0,6.841754913E-1,1.224135590E1
3.852161792E0,-4.899139404E0,4.283962250E-1,1.213266754E1
3.872015792E0,-4.935180664E0,7.588024139E-1,1.265999222E1
3.891868792E0,-4.883712769E0,5.396385193E-1,1.302944183E1
3.911721792E0,-6.929214478E0,4.330596924E-1,1.254727554E1
3.931575792E0,-6.854660034E0,2.714118958E-1,1.301013184E1
3.951428792E0,-6.623947144E0,9.086093903E-1,1.297460938E1
3.971281792E0,-6.589523315E0,7.830905914E-1,1.296839905E1
3.991135792E0,-6.194137573E0,9.370632172E-1,1.382520676E1
4.010988792E0,-5.732635498E0,9.971942902E-1,1.492233276E1
4.030841792E0,-4.972244263E0,1.196641922E0,1.604578018E1
4.050695792E0,-4.724456787E0,1.490802765E0,1.651568222E1
4.070548792E0,-3.883773804E0,1.629032135E0,1.718880463E1
4.090401792E0,-3.124404907E0,1.961118698E0,1.768150711E1
4.110255792E0,-2.344528198E0,2.379073143E0,1.825291061E1
4.130108792E0,-5.347869873E0,2.326107025E0,1.746369934E1
4.149961792E0,-4.672790527E0,2.683985710E0,1.754257584E1
4.169815792E0,-4.376205444E0,2.781917572E0,1.783062363E1
4.189668792E0,-3.713150024E0,2.899251938E0,1.767323685E1
4.209521792E0,-3.112228394E0,3.552246094E0,1.800133896E1
4.229375792E0,-3.651596069E0,3.227536201E0,1.831115723E1
4.249228792E0,-2.643081665E0,3.391500473E0,1.829946899E1
4.269081792E0,-2.103713989E0,3.250083923E0,1.855371857E1
4.288935792E0,-1.803085327E0,2.913926125E0,1.882990646E1
4.308788792E0,-1.702331543E0,2.496148109E0,1.871348190E1
4.328641792E0,-2.158782959E0,2.627217293E0,1.873778152E1
4.348495792E0,-1.939819336E0,2.512943268E0,1.875553513E1
4.368348792E0,-1.875839233E0,2.712906837E0,1.853784943E1
4.388201792E0,-2.144668579E0,2.421188354E0,1.867472458E1
4.408055792E0,-2.183120728E0,2.218590736E0,1.865114594E1
4.427908792E0,-2.434219360E0,1.479230881E0,1.892271805E1
4.447761792E0,-2.396530151E0,7.497920990E-1,1.958906937E1
4.467615792E0,-2.144668579E0,8.624172211E-1,1.974130630E1
4.487468792E0,-1.745132446E0,1.136922836E0,1.964594269E1
4.507321792E0,-1.861373901E0,1.274585724E0,1.949538040E1
4.527175792E0,-1.376571655E0,1.412898064E0,1.871080780E1
4.547028792E0,-8.780670166E-1,1.473834991E0,1.866756821E1
4.566881792E0,-6.869049072E-1,1.874170303E0,1.845732880E1
4.586735792E0,-4.716339111E-1,2.029735565E0,1.849776459E1
4.606588792E0,-6.589355469E-1,1.793161392E0,1.924266434E1
4.626441792E0,-1.097839355E0,1.391886711E0,1.933059311E1
4.646295792E0,-1.676300049E0,1.164486885E0,1.936913681E1
4.666148792E0,-2.272003174E0,1.540377617E0,1.896205139E1
4.686001792E0,-2.879089355E0,1.693111420E0,1.815071869E1
4.705855792E0,-3.501159668E0,1.766308784E0,1.785593414E1
4.725708792E0,-4.023513794E0,1.962649345E0,1.773112488E1
4.745561792E0,-4.606781006E0,1.806355476E0,1.731251526E1
4.765415792E0,-5.362579346E0,2.095491409E0,1.693391037E1
4.785268792E0,-5.741653442E0,2.249910355E0,1.657887268E1
4.805122792E0,-6.046066284E0,2.229330063E0,1.574703217E1
4.824975250E0,-6.175247192E0,2.446824074E0,1.595122528E1
4.844828250E0,-6.411926270E0,2.352952003E0,1.587556076E1
4.864682250E0,-6.465759277E0,2.546031952E0,1.539292526E1
4.884535250E0,-6.761947632E0,2.456584930E0,1.542908478E1
4.904388250E0,-7.084167480E0,2.328131676E0,1.613056564E1
4.924242250E0,-6.848571777E0,2.312476158E0,1.599383163E1
4.944095250E0,-6.435714722E0,2.303363800E0,1.664860535E1
4.963948250E0,-5.867843628E0,2.530222893E0,1.670221329E1
4.983802250E0,-5.557083130E0,2.537059784E0,1.743672562E1
5.003655250E0,-4.686447144E0,2.353085518E0,1.774968338E1
5.023508250E0,-3.792053223E0,2.232599258E0,1.851666641E1
5.043362250E0,-2.707336426E0,2.161601067E0,1.884610748E1
5.063215250E0,-1.003082275E0,2.088443756E0,1.930032349E1
5.083069250E0,-9.460601807E-1,2.038958549E0,1.975108719E1
5.102922250E0,3.604736328E-1,2.086462021E0,1.944724655E1
5.122775250E0,6.930694580E-1,2.641523361E0,1.944728088E1
5.142629250E0,6.045684814E-1,3.107724190E0,1.875373077E1
5.162482250E0,3.118438721E-1,3.329637527E0,1.854397583E1
5.182335250E0,-2.756042480E-1,3.962990761E0,1.881143188E1
5.202189250E0,-1.156173706E0,4.013516426E0,1.860601425E1
5.222042250E0,-1.273849487E0,3.869219780E0,1.771911621E1
5.241895250E0,-2.114135742E0,3.716933250E0,1.769892883E1
5.261749250E0,-2.583374023E0,3.884119987E0,1.797422791E1
5.281602250E0,-3.124618530E0,3.921348572E0,1.774263382E1
5.301456250E0,-3.757110596E0,4.229871750E0,1.766574478E1
5.321309250E0,-4.335067749E0,3.969662666E0,1.721643448E1
5.341162250E0,-5.257034302E0,4.172439575E0,1.670106888E1
5.361016250E0,-5.953384399E0,3.724829674E0,1.615355301E1
5.380869250E0,-6.497711182E0,3.662301064E0,1.563978577E1
5.400722250E0,-6.863113403E0,4.000427246E0,1.526247787E1
5.420576250E0,-7.348312378E0,3.804590225E0,1.466912460E1
5.440429250E0,-7.952896118E0,4.269682884E0,1.389622879E1
5.460283250E0,-8.516937256E0,4.251068115E0,1.310363770E1
5.480136250E0,-8.868270874E0,4.835014343E0,1.268542099E1
5.499989250E0,-9.147186279E0,4.579039574E0,1.188256836E1
5.519843250E0,-9.431228638E0,4.517101288E0,1.140203094E1
5.539696250E0,-9.618072510E0,4.641688347E0,1.112707520E1
5.559550250E0,-9.929794312E0,5.032070160E0,1.065899658E1
5.579403250E0,-9.867431641E0,5.001409531E0,1.012548065E1
5.599256250E0,-1.017874146E1,4.832921028E0,9.865566254E0
5.619110250E0,-1.042146301E1,4.624083519E0,9.297256470E0
5.638963250E0,-1.043937683E1,4.674002647E0,8.927436829E0
5.658817250E0,-1.083000183E1,4.328464508E0,8.935710907E0
5.678670250E0,-1.092938232E1,4.769401550E0,8.060920715E0
5.698523250E0,-1.087364197E1,4.533867836E0,8.075794220E0
5.718377250E0,-1.077664185E1,4.463643074E0,8.154113770E0
5.738230250E0,-1.070350647E1,4.435446739E0,8.143127441E0
5.758083250E0,-1.064018250E1,4.299811363E0,8.384635925E0
5.777937250E0,-1.024957275E1,4.436616898E0,9.511821747E0
5.797790250E0,-9.836227417E0,4.442170143E0,1.020481491E1
5.817644250E0,-9.730316162E0,4.640526772E0,1.049804306E1
5.837497125E0,-9.840087891E0,4.395524025E0,1.030701828E1
5.857350125E0,-1.048283386E1,4.288397789E0,1.010213470E1
5.877204125E0,-1.067486572E1,4.133523941E0,9.561252594E0
5.897057125E0,-1.173042297E1,4.494847298E0,9.598312378E0
5.916911125E0,-1.186988831E1,4.344552994E0,9.111763000E0
5.936764125E0,-1.170314026E1,4.320193291E0,8.443302155E0
5.956617125E0,-1.163331604E1,4.595229149E0,8.080810547E0
5.976471125E0,-1.151028442E1,4.590213776E0,8.054485321E0
5.996324125E0,-1.174610901E1,4.419265747E0,7.620113373E0
6.016178125E0,-1.168341064E1,4.436949730E0,7.865947723E0
6.036031125E0,-1.164167786E1,4.468675613E0,9.149089813E0
6.055885125E0,-1.094622803E1,4.581222534E0,1.063928223E1
6.075738125E0,-9.650894165E0,4.937684059E0,1.257163620E1
