"Time (s)","X (hPa)"
3.360333430E2,1.017856750E3
3.370982740E2,1.017829742E3
3.381631790E2,1.017817764E3
3.392281250E2,1.017807922E3
3.402931160E2,1.017772141E3
3.413580650E2,1.017741394E3
3.424230250E2,1.017733612E3
3.434879970E2,1.017717133E3
3.445529510E2,1.017700577E3
3.456179000E2,1.017700577E3
3.466828590E2,1.017713623E3
3.477478400E2,1.017732468E3
3.488128550E2,1.017772675E3
3.498778660E2,1.017838669E3
3.509428660E2,1.017908478E3
3.520078930E2,1.017974854E3
3.530728640E2,1.018021393E3
3.541379000E2,1.018038559E3
3.552029800E2,1.018038559E3
3.562679890E2,1.018023834E3
3.573330840E2,1.018008957E3
3.583981740E2,1.017980881E3
3.594632970E2,1.017980881E3
3.605283870E2,1.017986603E3
3.615934670E2,1.017986603E3
3.626585110E2,1.017976685E3
3.637235420E2,1.017965546E3
3.647885750E2,1.017924881E3
3.658536710E2,1.017858353E3
3.669187970E2,1.017794800E3
3.679839350E2,1.017749557E3
3.690491170E2,1.017710876E3
3.701142600E2,1.017687531E3
3.711793350E2,1.017684326E3
3.722444350E2,1.017684326E3
3.733094670E2,1.017709122E3
3.743745390E2,1.017733154E3
3.754395880E2,1.017761993E3
3.765046400E2,1.017789764E3
3.775696800E2,1.017804413E3
3.786347080E2,1.017804413E3
3.796997490E2,1.017780304E3
3.807647340E2,1.017757187E3
3.818297510E2,1.017735672E3
3.828947520E2,1.017703094E3
3.839597980E2,1.017698059E3
3.850248930E2,1.017698059E3
3.860899170E2,1.017700348E3
3.871549740E2,1.017714615E3
3.882200470E2,1.017737427E3
3.892851420E2,1.017759628E3
3.903502640E2,1.017768936E3
3.914153870E2,1.017782211E3
3.924805030E2,1.017795258E3
3.935455930E2,1.017795258E3
3.946107030E2,1.017794647E3
3.956757970E2,1.017780380E3
3.967408870E2,1.017766418E3
3.978059970E2,1.017747726E3
3.988711040E2,1.017717133E3
3.999362100E2,1.017717133E3
4.010013000E2,1.017723694E3
4.020663820E2,1.017729416E3
4.031314360E2,1.017741547E3
4.041965060E2,1.017763062E3
4.052615740E2,1.017777634E3
4.063266280E2,1.017788315E3
4.073917070E2,1.017796249E3
4.084568520E2,1.017815247E3
4.095219980E2,1.017834625E3
4.105871200E2,1.017851944E3
4.116521930E2,1.017873383E3
4.127172910E2,1.017905579E3
4.137824120E2,1.017931900E3
4.148475100E2,1.017964554E3
4.159125800E2,1.018003693E3
4.169776470E2,1.018037338E3
4.180427280E2,1.018070221E3
4.191077990E2,1.018096085E3
4.201728420E2,1.018096085E3
4.212378820E2,1.018099670E3
4.223029630E2,1.018100739E3
4.233680260E2,1.018112030E3
4.244331220E2,1.018136978E3
4.254982270E2,1.018177795E3
4.265633600E2,1.018221817E3
4.276285120E2,1.018264923E3
4.286936410E2,1.018303833E3
4.297587710E2,1.018340302E3
4.308239550E2,1.018369598E3
4.318891020E2,1.018393326E3
4.329542320E2,1.018403702E3
4.340193790E2,1.018403702E3
4.350845280E2,1.018397980E3
4.361496390E2,1.018380737E3
4.372147310E2,1.018353577E3
4.382798520E2,1.018324966E3
4.393449770E2,1.018289719E3
4.404101410E2,1.018240891E3
4.414753710E2,1.018203659E3
4.425405590E2,1.018169403E3
4.436056940E2,1.018114471E3
4.446708450E2,1.018059464E3
4.457359910E2,1.018026047E3
4.468011850E2,1.017981796E3
4.478663690E2,1.017937393E3
4.489314650E2,1.017924728E3
4.499965380E2,1.017909317E3
4.510616230E2,1.017873840E3
4.521267180E2,1.017860794E3
4.531918050E2,1.017855911E3
4.542569570E2,1.017854462E3
4.553221330E2,1.017854462E3
4.563872850E2,1.017863617E3
4.574523430E2,1.017867508E3
4.585174400E2,1.017867508E3
4.595825570E2,1.017867889E3
4.606476750E2,1.017871628E3
4.617128430E2,1.017897720E3
4.627780200E2,1.017935486E3
4.638431600E2,1.017979431E3
4.649082990E2,1.018014984E3
4.659734480E2,1.018028107E3
4.670385710E2,1.018028107E3
4.681036820E2,1.017996140E3
4.691688780E2,1.017952118E3
4.702340570E2,1.017906418E3
4.712992180E2,1.017906418E3
4.723643950E2,1.017916031E3
4.734296070E2,1.017934265E3
4.744947950E2,1.017941208E3
4.755599240E2,1.017941208E3
4.766250340E2,1.017917557E3
4.776901840E2,1.017886810E3
4.787552880E2,1.017855225E3
4.798204120E2,1.017855225E3
4.808855400E2,1.017858047E3
4.819506760E2,1.017885590E3
4.830158570E2,1.017908707E3
4.840810640E2,1.017928009E3
4.851462770E2,1.017941360E3
4.862114620E2,1.017942581E3
4.872766640E2,1.017942581E3
4.883418830E2,1.017942581E3
4.894071050E2,1.017949295E3
4.904722360E2,1.017989120E3
4.915373520E2,1.018033371E3
4.926025100E2,1.018079071E3
4.936677290E2,1.018120956E3
4.947329410E2,1.018152771E3
4.957980750E2,1.018167038E3
4.968632610E2,1.018176651E3
4.979284180E2,1.018197556E3
4.989936230E2,1.018228760E3
5.000589020E2,1.018270416E3
5.011241540E2,1.018306808E3
5.021894540E2,1.018341827E3
5.032547460E2,1.018370209E3
5.043200210E2,1.018391418E3
5.053852750E2,1.018409729E3
5.064505280E2,1.018423615E3
5.075157790E2,1.018431396E3
5.085810550E2,1.018434830E3
5.096463410E2,1.018436127E3
5.107116660E2,1.018436127E3
5.117769660E2,1.018432465E3
5.128422680E2,1.018430328E3
5.139075080E2,1.018426437E3
5.149727490E2,1.018422775E3
5.160379720E2,1.018422546E3
5.171031850E2,1.018422546E3
5.181684580E2,1.018424454E3
5.192337210E2,1.018426971E3
5.202990280E2,1.018429184E3
5.213643030E2,1.018429184E3
5.224296060E2,1.018427429E3
5.234948880E2,1.018423920E3
5.245601520E2,1.018422394E3
5.256254110E2,1.018419800E3
5.266906860E2,1.018419418E3
5.277559480E2,1.018417969E3
5.288211750E2,1.018417816E3
5.298864340E2,1.018417511E3
5.309517250E2,1.018417511E3
5.320169720E2,1.018417511E3
5.330821990E2,1.018419266E3
5.341474640E2,1.018420486E3
5.352126880E2,1.018420868E3
5.362779490E2,1.018425751E3
5.373432610E2,1.018428345E3
5.384085590E2,1.018428497E3
5.394738160E2,1.018429718E3
5.405390720E2,1.018429947E3
5.416042960E2,1.018429947E3
5.426695630E2,1.018428650E3
5.437347880E2,1.018428345E3
5.448000310E2,1.018424911E3
