"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.903283745E2,8.293952637E0,3.029849396E0,2.885699158E0
8.903482305E2,8.362510071E0,2.907703400E0,2.939287720E0
8.903680875E2,8.566236420E0,2.948418732E0,3.003354492E0
8.903879435E2,8.812923431E0,2.938389587E0,2.855611725E0
8.904077995E2,8.437204742E0,2.589016113E0,3.216062164E0
8.904276565E2,8.345295868E0,3.008892975E0,2.947221222E0
8.904475125E2,8.300389252E0,3.285368042E0,2.718197479E0
8.904673695E2,8.403375092E0,3.038830719E0,2.603835297E0
8.904872255E2,8.805438995E0,2.988086243E0,3.038231964E0
8.905070815E2,8.488547974E0,2.793640594E0,3.505260773E0
8.905269385E2,8.581055603E0,3.271297302E0,3.136278076E0
8.905467945E2,8.744815063E0,3.310366058E0,3.250191193E0
8.905666515E2,8.578510895E0,3.043471069E0,3.141217804E0
8.905865075E2,8.759035492E0,2.978206787E0,2.946023712E0
8.906063635E2,8.318202209E0,3.009791107E0,2.866539001E0
8.906262205E2,8.338859253E0,3.020269318E0,2.559228058E0
8.906460765E2,8.517138519E0,3.127147064E0,2.759212189E0
8.906659335E2,8.447233887E0,3.034040680E0,2.691702576E0
8.906857895E2,8.727900238E0,3.162623291E0,2.586022339E0
8.907056455E2,8.824898529E0,2.971919861E0,3.083587646E0
8.907255025E2,8.611292725E0,2.941533051E0,3.373385010E0
8.907453585E2,8.234226837E0,3.016078033E0,3.068319397E0
8.907652145E2,9.256151733E0,3.348985748E0,2.785707092E0
8.907850715E2,1.011356873E1,3.220552826E0,2.992576904E0
8.908049275E2,8.776698761E0,2.420765991E0,4.004921722E0
8.908247845E2,8.419541473E0,3.014730835E0,3.230282593E0
8.908446405E2,9.368717651E0,3.515140228E0,2.429148560E0
8.908644965E2,9.326355743E0,3.017275543E0,2.687062225E0
8.908843535E2,8.368796997E0,2.901566162E0,2.675835571E0
8.909042095E2,9.616302795E0,2.848576355E0,2.700833588E0
8.909240665E2,9.882000275E0,3.094215546E0,2.663112030E0
8.909439225E2,9.921069031E0,3.283721466E0,3.218457184E0
8.909637785E2,9.733359375E0,2.819836121E0,3.782334595E0
8.909836355E2,9.172176361E0,2.716550903E0,3.144810333E0
8.910034915E2,8.968300323E0,2.659669189E0,2.751578064E0
8.910233475E2,8.398285675E0,2.441722412E0,2.834954681E0
8.910432045E2,9.501790924E0,2.839595032E0,2.710114288E0
8.910630605E2,9.450896759E0,2.493215332E0,2.868634644E0
8.910829175E2,9.412875824E0,2.449955292E0,2.751578064E0
8.911027735E2,8.957073669E0,2.416574707E0,2.942281494E0
8.911226295E2,9.213789825E0,2.542313232E0,3.002905426E0
8.911424865E2,8.820108490E0,2.439626770E0,2.795287170E0
8.911623425E2,8.870703278E0,2.472558289E0,2.505489807E0
8.911821995E2,8.606502686E0,2.438578949E0,2.542911987E0
8.912020555E2,9.320368195E0,2.572101288E0,2.382445679E0
8.912219115E2,8.925189972E0,2.400857391E0,2.791095886E0
8.912417685E2,9.151669006E0,2.569406891E0,2.914888458E0
8.912616245E2,8.843459930E0,2.385289764E0,2.869233398E0
8.912814815E2,9.014853516E0,2.514770508E0,3.069516907E0
8.913013375E2,8.631800079E0,2.390079803E0,2.915636902E0
8.913211935E2,9.375753021E0,2.475851440E0,2.726280670E0
8.913410505E2,8.729546814E0,2.120490417E0,3.207529907E0
8.913609065E2,9.348659363E0,2.471211090E0,3.040926361E0
8.913807625E2,8.559799805E0,2.229613495E0,2.826123047E0
8.914006195E2,9.269773407E0,2.408641205E0,2.474953308E0
8.914204755E2,8.184081116E0,2.387684784E0,2.724334717E0
8.914403325E2,9.200168152E0,2.503992920E0,2.531685333E0
8.914601885E2,8.857979736E0,2.565514984E0,2.649789734E0
8.914800445E2,8.852141876E0,2.322270813E0,2.737357635E0
