"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.055744206E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.955188234E0,3.000000000E0
1.065747621E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.922034571E0,3.000000000E0
1.075744701E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.943030562E0,3.000000000E0
1.085747778E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.728794470E0,3.000000000E0
1.095743157E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.695632596E0,3.000000000E0
1.105749114E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.614160746E0,3.000000000E0
1.115742721E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.423941759E0,3.000000000E0
1.125739375E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.673923127E0,3.000000000E0
1.135749921E2,5.201004553E1,5.170815680E0,1.931210873E0,0.000000000E0,2.103696747E2,5.574730892E0,3.000000000E0
1.145732718E2,5.201004056E1,5.170811483E0,2.670066229E0,9.281051120E-2,2.103696747E2,5.420327848E0,3.000000000E0
1.155741498E2,5.201003661E1,5.170800215E0,2.716001033E0,7.361534823E-1,2.103696747E2,5.444101893E0,3.000000000E0
1.165731712E2,5.201003425E1,5.170793395E0,3.356300208E0,1.055142100E0,2.103696747E2,5.910466738E0,3.000000000E0
1.175733370E2,5.201003470E1,5.170787997E0,3.029397499E0,1.662985792E0,2.103696747E2,6.729722236E0,3.000000000E0
1.185726115E2,5.201002442E1,5.170778240E0,4.262679505E0,1.361921086E0,2.103696747E2,8.061520603E0,3.000000000E0
1.195735432E2,5.200999183E1,5.170747286E0,4.236327803E0,1.482983516E0,2.103696747E2,9.544211091E0,3.000000000E0
1.205736117E2,5.200999029E1,5.170745827E0,3.247234577E0,6.406539341E-1,2.103696747E2,1.111326384E1,3.000000000E0
1.215731610E2,5.200998972E1,5.170745288E0,5.039744038E0,9.222747180E-1,2.103696747E2,1.268184129E1,3.000000000E0
1.225728151E2,5.200998057E1,5.170767829E0,7.514728913E0,1.929810129E0,2.103696747E2,1.441142275E1,3.000000000E0
1.235733310E2,5.200987478E1,5.171025178E0,5.982768429E0,3.843440524E0,1.231154709E2,1.543206242E1,3.000000000E0
1.245725826E2,5.200977981E1,5.171289201E0,5.118331987E0,6.200544342E0,1.266741638E2,1.591576414E1,3.000000000E0
1.255738905E2,5.200970528E1,5.171401799E0,7.138318123E0,6.899852312E0,1.266741638E2,1.728551311E1,3.000000000E0
1.265734597E2,5.200955524E1,5.171672224E0,8.449161778E0,9.633834423E0,1.251165085E2,1.067180196E1,3.000000000E0
1.275734257E2,5.200940682E1,5.172004989E0,7.346588110E0,1.293693789E1,1.216587219E2,8.906056046E0,3.000000000E0
1.285726875E2,5.200933059E1,5.172207110E0,6.589262988E0,1.375168895E1,1.175156250E2,7.365522216E0,3.000000000E0
1.295728369E2,5.200927214E1,5.172411865E0,5.744746317E0,1.433659674E1,1.140159073E2,8.433990598E0,3.000000000E0
1.305562379E2,5.200921915E1,5.172625970E0,7.088630193E0,1.494290068E1,1.103583069E2,1.041422789E1,3.000000000E0
1.315567750E2,5.200916880E1,5.172870305E0,6.818360765E0,1.561204435E1,1.080464172E2,1.163649835E1,3.000000000E0
1.325573051E2,5.200909688E1,5.173229683E0,6.720459441E0,1.702251922E1,1.077628098E2,1.127971914E1,3.000000000E0
1.335578399E2,5.200901471E1,5.173602941E0,4.715771684E0,1.860762002E1,1.077628098E2,9.951071151E0,3.000000000E0
1.345583263E2,5.200896425E1,5.173982080E0,3.627768160E0,2.001817172E1,1.077628098E2,8.965969827E0,3.000000000E0
1.355587742E2,5.200891466E1,5.174286728E0,2.866402771E0,2.028679543E1,1.077189941E2,8.860330080E0,3.000000000E0
1.365592093E2,5.200885918E1,5.174568782E0,4.862321558E0,2.034298052E1,1.057824097E2,9.248301125E0,3.000000000E0
1.375596054E2,5.200880486E1,5.174877876E0,3.165364245E0,2.062672133E1,1.019817734E2,1.007928334E1,3.000000000E0
1.395603162E2,5.200875998E1,5.175576322E0,3.506736659E0,2.125545897E1,8.934841919E1,9.258564705E0,3.000000000E0
1.405606354E2,5.200877026E1,5.175889991E0,2.431697994E0,2.111365212E1,8.511146545E1,8.967425118E0,3.000000000E0
1.415609250E2,5.200879442E1,5.176184598E0,2.443331416E0,2.109031186E1,8.104148865E1,9.644577869E0,3.000000000E0
1.425612145E2,5.200883505E1,5.176483280E0,9.016395584E-1,2.135190011E1,7.614443207E1,1.096033981E1,3.000000000E0
1.435614759E2,5.200888764E1,5.176750296E0,2.339944609E0,2.130313092E1,7.067522430E1,1.231026398E1,3.000000000E0
1.445617073E2,5.200895159E1,5.177008994E0,2.107936103E0,2.099131051E1,6.647325897E1,2.208822942E1,3.000000000E0
1.455619139E2,5.200901964E1,5.177245335E0,2.337551648E0,2.064679651E1,6.322755432E1,2.573418006E1,3.000000000E0
1.465621075E2,5.200911468E1,5.177516873E0,2.615236609E0,2.040178618E1,5.814936829E1,1.357927661E1,3.000000000E0
1.475622884E2,5.200919727E1,5.177732174E0,2.807741670E0,1.977500010E1,5.748338318E1,1.380186711E1,3.000000000E0
1.485624581E2,5.200930596E1,5.178010352E0,4.531889346E0,1.955704739E1,6.000849152E1,1.358576503E1,3.000000000E0
1.495626151E2,5.200941627E1,5.178330635E0,3.328815270E0,2.026259470E1,6.362749481E1,1.329305451E1,3.000000000E0
1.505627627E2,5.200949420E1,5.178586434E0,3.496294101E0,2.019274507E1,6.501451874E1,1.283205491E1,3.000000000E0
1.515629011E2,5.200957173E1,5.178874532E0,4.659213575E0,2.037981196E1,6.847302246E1,1.446966431E1,3.000000000E0
1.525630303E2,5.200964740E1,5.179200591E0,4.397232386E0,2.078114410E1,7.103120422E1,1.474035911E1,3.000000000E0
1.535631503E2,5.200971108E1,5.179511593E0,4.891496566E0,2.096894917E1,7.200886536E1,1.449754015E1,3.000000000E0
1.545632620E2,5.200977104E1,5.179810824E0,2.589355758E0,2.093363016E1,7.200886536E1,1.351535239E1,3.000000000E0
1.555633676E2,5.200982692E1,5.180094582E0,2.685549085E0,2.064916567E1,7.232607269E1,1.222193321E1,3.000000000E0
1.565634653E2,5.200987596E1,5.180390606E0,3.996863961E0,2.069681851E1,7.302645874E1,9.610663180E0,3.000000000E0
1.575635559E2,5.200994714E1,5.180660439E0,3.821523044E0,2.047718324E1,7.302645874E1,9.670474482E0,3.000000000E0
1.585636409E2,5.201002048E1,5.180935175E0,4.426436521E0,2.047858734E1,7.219539642E1,1.010201606E1,3.000000000E0
1.595637200E2,5.201008049E1,5.181206356E0,4.139719130E0,2.036836406E1,7.276184082E1,1.028147882E1,3.000000000E0
1.605637931E2,5.201014587E1,5.181474164E0,1.640468478E0,2.015467600E1,7.191413879E1,1.053102052E1,3.000000000E0
1.615638622E2,5.201020936E1,5.181755355E0,2.107485267E0,2.012998510E1,7.191413879E1,1.479520884E1,3.000000000E0
1.625639265E2,5.201025843E1,5.182073722E0,1.875457117E0,2.037755077E1,7.245001221E1,1.020631874E1,3.000000000E0
1.635639857E2,5.201031471E1,5.182383812E0,2.854258592E0,2.053267876E1,7.245001221E1,9.934541960E0,3.000000000E0
1.645640406E2,5.201035068E1,5.182652434E0,3.047636590E0,2.020571703E1,7.245001221E1,1.037871007E1,3.000000000E0
1.655640916E2,5.201041246E1,5.182898192E0,1.007414123E0,1.983442206E1,7.232003021E1,9.988976803E0,3.000000000E0
1.665641390E2,5.201046266E1,5.183169423E0,1.969845930E0,1.971029073E1,7.213139343E1,1.149810742E1,3.000000000E0
1.675641834E2,5.201050610E1,5.183431463E0,2.542822891E0,1.933201468E1,7.556353760E1,1.324360136E1,3.000000000E0
1.685642243E2,5.201054412E1,5.183656269E0,1.248187802E0,1.838595745E1,7.556353760E1,1.435192455E1,3.000000000E0
