Time (s),Accelerometer_X (m/s^2)_kalman,Accelerometer_Y (m/s^2)_kalman,Accelerometer_Z (m/s^2)_kalman,Gyroscope_X (rad/s)_kalman,Gyroscope_Y (rad/s)_kalman,Gyroscope_Z (rad/s)_kalman,Linear Accelerometer_X (m/s^2)_kalman,Linear Accelerometer_Y (m/s^2)_kalman,Linear Accelerometer_Z (m/s^2)_kalman,Magnetometer_X (µT)_kalman,Magnetometer_Y (µT)_kalman,Magnetometer_Z (µT)_kalman,Barometer_X (hPa)_kalman
24,-4.436165337832696,-9.908895329768052,-2.1602251962841863,0.06458297871132655,0.015545083409850228,-0.09001807280585186,0.24623640684511336,-1.6940835396139982,-0.8877498157823305,36.18793073431876,28.04729135663625,4.40891914809421,1014.9512796929849
25,-4.570547785884028,-9.969278836338532,-2.423404382420147,0.1700544054474536,-0.034054658056840964,0.0352754545871371,0.4263223921558702,-1.9635216440026981,-1.3593257529896545,37.10735632897995,26.543490881543917,3.6660794442694207,1014.950157696189
26,-4.820388943248101,-10.324582662055455,-2.3098503139969284,0.03326310710477995,-0.011209312642530285,-0.05864250498422813,0.2415471642309165,-2.4773741419514415,-1.226426975384482,37.26899297058336,25.848481862946173,4.278223502382049,1014.9488237693164
27,-4.893468710074389,-10.427776067644666,-1.7069151755306176,0.1442098434700834,-0.058949194067125926,0.006264752948456298,0.11017060592348413,-2.4169913495432613,-0.5647005916164166,36.701053100351096,26.42337957418202,5.919832573246987,1014.947809024516
28,-4.641822693702331,-10.006294561637118,-2.0872814597410123,0.14619830183475124,0.04680993079235442,0.056005043085198554,0.4836088966219354,-2.14933262630328,-1.0598925187986392,37.38311753702804,25.639631562870125,5.121358054668734,1014.9458111074181
29,-4.937673219871312,-10.425274372597865,-2.1392035266113516,0.036913833902211854,0.05555925083357413,-0.03606560262882982,0.288018781829882,-2.6535354582760666,-1.1220963223655551,37.73996063898341,24.999879382010974,5.412654227880979,1014.9442500719854
30,-5.194233336822208,-10.22057794087309,-1.9527651408885967,0.1412885989349564,0.12016269649443061,0.0050205682662662,0.1453207816791603,-2.4592428393803143,-0.6998170211963606,38.006800922407805,24.627841643163407,5.776490195561091,1014.9418534609458
31,-4.964090572732575,-10.063447824741207,-2.4745019174966085,0.20264018430820674,0.05349031642204927,0.10707638434766437,0.5297482173512086,-2.530593066635382,-1.315171033097791,38.64421102547295,23.643390987380673,5.057346853980556,1014.9396920695077
32,-5.156761527320308,-10.529474112603399,-2.5504851483552624,0.08871503938182981,0.04044718736583644,-0.035001457013642184,0.37631854593229724,-2.9064825077007956,-1.4172447394060064,38.48800458408363,23.879752634916496,4.83253513143818,1014.9377231439039
33,-5.3082840060958665,-10.291135098753308,-2.2605323089082314,0.16378776352377583,0.1094747501487974,-0.030642806704279803,0.16574343339289624,-2.6614427958570395,-1.022169839947405,38.32759662745531,23.95316834723903,4.979380324645914,1014.9362861408888
34,-5.018265653391079,-10.125266126305503,-2.7947625661904225,0.17743565357004337,-0.0130821589537026,0.08523147508313741,0.5782761094016665,-2.654861104123389,-1.750259994496672,38.734065132796815,23.214134362359374,3.634701321678458,1014.93466003063
35,-5.172311539737809,-10.474353884850517,-2.5318187318650454,0.07355669922607397,-0.015841019625017258,-0.0466221666497999,0.3757417608511523,-2.881757267504261,-1.3786046684771476,38.37234344139245,23.67696819901772,3.6635044605145657,1014.9334732253553
36,-5.482240378022808,-10.32720218811539,-2.3961847901023754,0.16272809620889245,0.033254625915487696,-0.023335388045397292,0.12811618460198446,-2.6501487929035137,-1.1230839136355293,38.45383961835096,23.811199992991995,3.81695035013173,1014.9323803822239
37,-5.158346631688691,-10.112349372210309,-2.898542370729575,0.21523506906660966,-0.024423067565619128,0.10538491068388837,0.47378468179303734,-2.718381283615491,-1.8339755568644338,38.8185368715585,23.207067299216938,2.751953244819022,1014.9305110677936
38,-5.277554135919638,-10.562636019870368,-2.6431582440649337,0.09360456021288605,0.018964664023802945,-0.03228403795102465,0.3729595424634463,-3.081965125799147,-1.545171528164266,38.63340673160815,23.23573792113447,3.242781740988471,1014.9281161144285
39,-5.317381482163753,-10.61365509532479,-2.2062392429798625,0.22178210587714944,-0.04499411697607438,0.011220906646113936,0.2449392956455222,-3.024317068151633,-0.7978388113171774,38.40885036052425,23.621574313823086,3.8711368531334327,1014.925914850587
40,-4.921653156353122,-10.222765937342839,-2.405954271823757,0.18466005083376946,0.11610470844737508,0.0635505481292235,0.7593667022656132,-2.776953238232634,-1.377532425982574,38.7388091869601,23.20312934784037,2.579252494948265,1014.9237208172168
41,-4.815359491458194,-10.690836912225095,-2.106570937044803,0.176401642889461,0.16742975313241842,0.04550924899754216,0.7269650245247314,-3.1555799639830457,-0.9428506706957165,38.33427849584369,23.798527150973193,3.5117012681051696,1014.9215320609362
42,-5.038236662448762,-10.910163760476733,-2.2325136770691265,0.24622182782985358,-0.03702137119120666,0.05626307730705068,0.4243237942502329,-3.311521117056309,-1.0978184830795001,38.056697332889364,24.23936568995339,3.2282418647395237,1014.9186154379878
