Time (s),Accelerometer_X (m/s^2)_kalman,Accelerometer_Y (m/s^2)_kalman,Accelerometer_Z (m/s^2)_kalman,Gyroscope_X (rad/s)_kalman,Gyroscope_Y (rad/s)_kalman,Gyroscope_Z (rad/s)_kalman,Linear Accelerometer_X (m/s^2)_kalman,Linear Accelerometer_Y (m/s^2)_kalman,Linear Accelerometer_Z (m/s^2)_kalman,Magnetometer_X (µT)_kalman,Magnetometer_Y (µT)_kalman,Magnetometer_Z (µT)_kalman,Barometer_X (hPa)_kalman
26,8.962901979415294,-3.739229643427358,0.33145758739136355,-0.14879038426847263,0.08390236730986811,-0.04010046161103655,-0.08689830895235054,-0.44313875156319266,-0.7028071407942516,-33.12443758054765,32.35234008754299,-12.278374796741774,1026.7416083701648
27,8.990656778794502,-3.6479322001811423,0.34785362512795737,-0.23868081489275605,0.08420088302940612,-0.03722015882594524,-0.059723936890306695,-0.33849859508609326,-0.8614187726010074,-34.27195714060267,31.93429417996532,-9.216370570035401,1026.7849661478233
28,9.023671289731205,-3.588682150319208,0.5323165405569331,-0.2866862696633127,0.17020614796953049,0.02736536330362297,0.04819436229305857,-0.25454523400371504,-0.9073370416976164,-34.462950683784946,31.33280969253754,-5.078330242239427,1026.8267079826826
29,8.747206167261481,-4.139015557526985,0.87107034167293,-0.2164923321949659,0.04225362085155385,-0.09082919841699344,0.0892959406705964,-0.21208598503326184,-0.6360953126307842,-33.12472290616082,31.827918460863934,-1.5903353368454174,1026.8632111686316
30,8.796039264456823,-3.6136053518917035,0.7800444144393488,-0.13825646167119524,0.07971462711382343,-0.010696540215583666,-0.09057255409245712,-0.22741573631216802,-0.47088454552886905,-34.48161546487183,28.7860533396541,2.5644154661764653,1026.8908825570043
31,8.461695697518923,-4.254112662841942,1.064586885893222,-0.07736153820176957,0.025709115662439073,0.02673614242287426,-0.027791264262764806,-0.13422433906611428,-0.34703237641980517,-32.01751415873012,31.10565051812207,3.4906726136801662,1026.9110780950043
32,8.579621651434731,-3.839803922142823,0.8472105835965038,-0.14051438559737145,0.020046631226493496,-0.06620673504220848,-0.12563214237664383,-0.09215194545241945,-0.36457897009384144,-33.17689889462536,29.340805778861018,6.135169167498166,1026.9231176320018
33,8.39743068221508,-4.298450717640085,1.1055831197268333,-0.07329176626302489,0.0003733970218476289,0.06438954085101997,-0.022003052958160685,-0.002052877783000437,-0.20253287729906339,-31.31762525374583,31.014978038755935,6.751367776040768,1026.928462513994
34,8.48321871890551,-4.0503024367616005,0.8980585401416412,-0.09064454997045152,-0.008046033423203819,-0.05754072942009679,-0.1287256793578781,-0.0716478527811415,-0.2282059710635807,-32.02197388211118,29.551723739651127,7.542684087838238,1026.9321365040398
35,8.33380749274767,-4.442324571143211,1.021031932284233,-0.05991758218837011,-0.024246078944985316,0.04750690716223584,0.023195323110295596,0.09420504740634075,-0.0994279428874647,-30.382135812730287,31.04746996564934,7.765527600486954,1026.9348179401488
36,8.416426015876404,-4.220566088124439,0.9030641899487379,-0.05783975110941765,0.011419669807314868,0.07332968240091234,-0.04076802349535155,0.12676783280615783,-0.07864552015696104,-31.31577452879322,29.960398674321688,8.601236493682816,1026.9393103854998
37,8.441255486888533,-4.240821401094719,0.9419932275211264,-0.043216790639327395,-0.018480923744839024,-0.0792257946197866,-0.003153844679297302,0.04205464240650629,-0.00734525570992596,-31.503230393588776,29.110936793421168,9.68656204543607,1026.94559816833
38,8.53334876319659,-4.523208721514892,0.9957090443183981,-0.053862592185748584,-0.024911770467932682,-0.09725719448653025,0.13653789707186692,-0.07587464255523081,0.014790058379501946,-31.46349546796177,30.168625777013666,10.622778287913981,1026.9524546881764
39,8.446553297314088,-4.482640113732776,1.0168793758226518,-0.04483711330624213,0.004575658100682726,0.04629833831286978,0.046496535752977866,-0.08414954091545429,0.026456179806164257,-32.10658518608254,30.11389530377691,10.758614441029383,1026.9574588761884
40,8.474463991024896,-4.361458293675741,0.9282730134655972,-0.025983505183107315,0.024993718130038017,0.08580677957236837,-0.019058588587330588,-0.12374941570442533,0.014213720195086361,-32.915916141295604,29.487702556370905,11.306207473704033,1026.960987420017
41,8.438187820677001,-4.264569145688228,0.8874747444121148,-0.028389221586171205,0.03287113281561524,0.01635085599959947,-0.14052856113734147,-0.18322757030466164,-0.0029746478489817065,-33.27486288014651,28.936943214328238,11.529656962699429,1026.9634389742055
42,8.356451242511875,-4.311191973038729,0.942331985009762,-0.03466015051859695,0.009179557137317256,-0.08862027192840198,-0.15591512405954183,-0.16703998808481219,0.07575579309711905,-33.30124905908478,29.135311336070252,11.902780764284127,1026.9610029825926
43,8.48819193695254,-4.509701095661297,1.0177902866993793,-0.037981451324658466,-0.015399710641832987,-0.09387945639254254,0.018667200371702636,-0.21456380442170478,0.059130140444994414,-33.151473768015435,30.05159434711672,11.3663724468952,1026.9550822437313
44,8.496081591626833,-4.609571953391318,1.0260254093987868,-0.04030353608744287,-0.02599351582378214,-0.023899187393662064,0.06714813447382567,-0.22200919886049056,0.0928670019006082,-33.05175446319376,30.45480629848206,11.432097553755703,1026.944742489166
45,8.427966874101118,-4.626796267380672,1.0307464454272826,-0.026054061370461283,0.0067611574760651355,0.050874776944576,0.006304374735078902,-0.25055191540703453,0.10886223330635514,-32.97938305163345,30.484954090271174,11.395315037663961,1026.9322495232943
46,8.37875356919548,-4.59554832206902,1.014062281708546,-0.02508021912146227,0.022913880005294235,0.07730872135180299,-0.06739269710853439,-0.3134512140132174,0.09079801926164582,-32.98164308043506,30.15297750042415,11.431733412514957,1026.9214001786038
47,8.402399263350608,-4.525764585806583,0.9778879842275848,-0.031304207993364766,0.01621200001729132,0.08247517047556582,-0.11080866258982394,-0.3484375054090362,0.08635093375433514,-33.568490913869525,29.69624029133035,11.715590342615858,1026.9134818517803
48,8.39537976460875,-4.454520727641903,0.9523218270629257,-0.026368582495954168,0.012644908416275549,0.0574019080907623,-0.16984358060745597,-0.36865803071786213,0.11348078257906233,-33.98254244395276,29.36751262765536,11.913983866782068,1026.9082384299056
49,8.33826619693421,-4.44786523459542,0.8973560886408468,-0.04932536914327933,0.002308630355332063,-0.01110327387602568,-0.22533581452027085,-0.37076837233637,0.02949834888256256,-34.096701492304454,29.323278082449974,11.77879256700642,1026.9082658696975
50,8.356863580994228,-4.481261014925064,0.9055910197341482,-0.039705303007112926,-0.012825543577156496,-0.06603048998730361,-0.18789596871446368,-0.35898423465816676,0.05997882961686059,-33.978743246049774,29.45699538025577,11.903341585710113,1026.9134183241727
51,8.35966851593063,-4.554902708279329,0.9734713581517431,-0.04182316173410522,-0.028516651041563423,-0.09040221205697206,-0.14053849230842544,-0.36258068660714277,0.09937725617809268,-33.64747459659883,29.620826197189157,11.751797662935964,1026.9180649234397
52,8.453259017930492,-4.681874767148462,1.029039671607667,-0.04070897378989896,-0.033760228999467755,-0.07880510909624858,-0.01005748500164047,-0.40092058854550217,0.1586392497743861,-33.40953276848306,30.091308662316536,11.751244232797474,1026.9214562150507
53,8.416322198901899,-4.789182798759318,1.0183636436082844,-0.047548628303348994,-0.036219040252474036,-0.02944947968765805,0.017954823512541362,-0.3878349825014602,0.16563858330257664,-32.917595852906345,30.80028837178405,11.741361814795411,1026.9236428013323
54,8.362841435895994,-4.854565131995857,1.0472798347352532,-0.03488640755572079,-0.0005155524449500168,0.0035886495081943817,0.01070071477150065,-0.38328411752356556,0.1285401412654995,-32.892482527477284,31.178464701285165,11.496133533043267,1026.924579216434
55,8.349124651666067,-4.851146433444042,1.0528219223608077,-0.04016975805207318,0.001724251649339465,0.044286263713456134,-0.005505003940152879,-0.3952888718403565,0.08554931332785393,-32.71806409839995,30.76770000445611,11.323514737677428,1026.9225832438697
56,8.29437147443813,-4.786456044234161,1.0784431337659506,-0.013403474951916995,0.007937022789122434,0.06634693005526478,-0.07035556230059849,-0.36372511251239936,0.13225278869119939,-32.767421696957236,30.585053644375954,11.39705007129427,1026.92033291182
57,8.24531620993234,-4.8556370937812625,1.1130579214881566,-0.025561268710893554,0.01599735569804143,0.08201749395537437,-0.10821010175961934,-0.4325323641492506,0.1038918428532926,-32.848812816917,30.748546060986882,10.998662972420853,1026.9178969370798
58,8.241700277127794,-4.839202300578591,1.1045587916537627,-0.03743475951271788,0.024443061591678982,0.07844839829687442,-0.12098092126470668,-0.41435248640919853,0.07294735188481205,-32.999380233215405,30.682197785013027,10.977736804252766,1026.9129241886862
59,8.242912383991953,-4.822241375465068,1.0950135622142143,-0.03698413874406576,0.008161333784539322,0.06666234501438745,-0.13340586440118227,-0.42577992598816855,0.11928549429938044,-33.097065305956875,30.448985543041328,11.324824495990793,1026.9067802451411
60,8.210290614998424,-4.828419352951736,1.081753057294513,-0.029964043562278293,0.012321564452774623,0.058344118749129634,-0.18168104991685835,-0.44310511634052596,0.12123144709185121,-33.06739688110414,30.368198189688723,11.315690737089424,1026.9008329600665
61,8.174826298454622,-4.856369726853958,1.0868469268986385,-0.03073902263636083,0.008330112025900671,0.027935564790411555,-0.23662399979707677,-0.483657734628735,0.13504016681680234,-33.18487253055958,30.287720582847417,11.439287149673538,1026.8950081327705
62,8.156178388761143,-4.828311943873951,1.1000870257768272,-0.03189837422704893,-0.0038081417630539804,-0.007637224050763367,-0.25297934851840825,-0.4634355628741543,0.18610364129355822,-33.13834792439277,30.43043962585897,11.563751838550214,1026.8907569187518
63,8.154087956709402,-4.836964503269048,1.1126379790196168,-0.027163980524793237,-0.01595496889120117,-0.04464515707833093,-0.24445376415389355,-0.4482967050729007,0.17176880750988022,-33.018654865413005,30.71677558644757,11.345474471866334,1026.8889733693907
64,8.156801040037065,-4.831315660832142,1.169827635120915,-0.024270228620554044,-0.024337246409093627,-0.06361239734109439,-0.21361481095387663,-0.4104810879246832,0.20724239106815573,-32.70094180915984,31.045098923276772,11.220271574060861,1026.88810444722
65,8.187098408841408,-4.891527830703047,1.2178773046179545,-0.028047616684795034,-0.031517464728310386,-0.07934659526256592,-0.14698418687030648,-0.40940852289416035,0.16402934936082822,-32.4049215597037,31.513322072730286,10.755665103283269,1026.8881094593687
66,8.204358066487098,-4.965937054900255,1.208973225491541,-0.056855762646890254,-0.008149101452979046,-0.07643274962628464,-0.052056938554680895,-0.41664303940610414,-0.010783161494144156,-32.028756244399865,31.992497450904075,9.880258998828396,1026.8880717835539
67,8.248382724365705,-4.9778241243181265,1.292057382053286,-0.0862920883136099,-0.012890093083547573,-0.07642003933292918,0.004185595143658891,-0.3877528934294478,-0.034864323261021096,-32.61531230229916,31.453942814041717,10.022372011348374,1026.8880442860946
68,8.257614668074417,-5.025838407064651,1.2928650286367642,-0.06016240296024096,-0.02475312673466443,-0.04156699768810446,0.036555918538337145,-0.3860713696308937,-0.019812415253830498,-32.71946636394558,31.30930381929553,10.458503489204386,1026.8880242172447
69,8.243628684620772,-5.0510491662229295,1.2830071798061509,-0.05111258798955037,-0.044816163442017574,-0.019460651685114874,0.03827103523936507,-0.38662234976892623,0.06592957296883019,-32.60982007685684,31.06971541795241,11.126038215265513,1026.8865256020474
70,8.215188938895992,-5.08374251676679,1.2718423620430812,-0.044032438869000295,-0.016629488327430247,-0.004457374235910883,-0.015276907694019258,-0.40987368834960797,0.160229229314167,-32.566772434049504,31.0188353353431,11.59434061961617,1026.8841540081728
71,8.167468225469941,-5.085962848369941,1.2664541783468646,-0.039446638405225685,-0.0003690425203768284,0.026147681886177027,-0.05442178107787217,-0.4089504912625757,0.15280254412912958,-32.56599927078553,31.076052803607645,11.548022709437312,1026.8822788516982
72,8.145669145524646,-5.025601732754063,1.2695054878597805,-0.015281885917202344,-0.01033336877381629,0.06861069150180044,-0.10916168430315981,-0.4013280015088553,0.1838096338628743,-32.782764310485234,30.94763736078577,11.688225661304198,1026.8810545438107
73,8.130288137274976,-4.992433246298772,1.2974713285521733,-0.011297511165489008,-0.007584776527596574,0.08405566236807954,-0.12686992245871204,-0.3831799903647745,0.20206809541651807,-33.23908855701567,31.108003260789257,11.324904193646466,1026.8803669844158
74,8.144852361687013,-4.999140529158263,1.3029587027698823,-0.023890669724209956,0.0338849031406582,0.08557478249854766,-0.10633469515617239,-0.4123890934191297,0.1153406034492512,-33.021974379260264,30.916500131663042,10.768507162665221,1026.880071167574
75,8.154500737553084,-4.9277162215986365,1.2939668220861065,-0.03035681665611705,0.019570134037256288,0.0753467372609741,-0.12790845150639876,-0.4002595891981767,0.10996907054251964,-33.16907025676601,30.574486398032775,10.737528098228912,1026.882926403306
76,8.171197032296977,-4.894255241507997,1.2609770466061663,-0.03517683335817791,0.030121496909157837,0.06254276886165164,-0.14713035528449178,-0.4254509764315101,0.0743096544911983,-33.31736593200497,30.273798731005662,10.677326893288393,1026.8850102793688
77,8.143663154158977,-4.853874433588017,1.253399230880708,-0.030022813161647077,0.016247198962277387,0.029309947525748066,-0.207013381037028,-0.4179960384414706,0.11627107257418384,-33.37617242245785,29.90745099523515,10.966081324302033,1026.8852738763583
78,8.098107973618754,-4.8508028994347665,1.2830060325435406,-0.02473030418623474,0.009954097295402253,-0.005571926488834755,-0.25190521427837725,-0.4282940346556782,0.13549655213423958,-33.178254746786564,29.824077778197573,10.684056255378707,1026.883240443954
79,8.088829821109817,-4.872737412989111,1.2579773021729783,-0.03692365869484862,-0.00872775702099696,-0.0651569189956327,-0.21486349618511905,-0.3939289229327961,0.08342084527081331,-32.89726547927503,30.074617639223604,10.49579113186908,1026.8791593442807
80,8.120775142391222,-4.912747848214441,1.2805093756247086,-0.040868947985515845,-0.029547109799635794,-0.1010143182009155,-0.1531757058458609,-0.38349283576682097,0.14871681531045672,-32.70885530516268,30.26596331541666,10.682275385384806,1026.871131019123
81,8.157806958757527,-5.016909887602087,1.3539301722201937,-0.03592467567255861,-0.026394222177280838,-0.08944949749286141,-0.08211891311332134,-0.3905522681324088,0.2086133585476399,-32.47898981927381,30.604336094021697,10.699360414861832,1026.862468455023
82,8.185560071946881,-5.135290509566299,1.3470804360872946,-0.034141278056319835,-0.005941408819866871,-0.049332345613990664,0.023868056590529957,-0.40898688065682415,0.1492270271489204,-31.96348597374183,31.291745628853615,10.331604575909743,1026.8533635274432
83,8.133276043631293,-5.122577082424728,1.3842623301137094,-0.022985313444458734,0.0025942869855240663,0.022646347824653246,-0.02007995674245356,-0.36763054866575107,0.12356635510014091,-31.72969454336341,31.248403016559315,10.169538497286498,1026.8437504164642
84,8.114546354595213,-5.0568433335308685,1.3159438653287387,-0.04591968340640368,0.01911334169008739,0.07289099092712792,-0.04106546496136815,-0.3336937821135497,0.043663766906840026,-31.997657048712515,31.101122113396094,10.154845847301912,1026.8353943723207
85,8.119645661684608,-4.994491352470738,1.2896342456622247,-0.027307131796048916,0.02699728585915951,0.09258569135541406,-0.10896077468699299,-0.3482206072352102,0.11549821112512722,-32.36493299932088,30.60262127995987,10.621516794382247,1026.8292957654091
86,8.136318112675864,-4.902419485971596,1.2568646181831302,-0.023009675377362333,0.03450693516823289,0.07597417091307403,-0.15349923279840533,-0.375757539650355,0.11333042855701578,-32.77879288057707,30.32816522724033,10.546293979797193,1026.8265966980725
87,8.087470715929065,-4.835907257308264,1.2315988528383193,-0.025180089856147187,0.012694962831145594,-0.004035813028347143,-0.240689260305038,-0.3718276577524391,0.11124458944969502,-32.91278390510023,30.116801850388065,10.633441887144665,1026.8282749900281
88,8.10042703793039,-4.85871455488882,1.238355083306196,-0.044998965260435106,-0.01723855377670412,-0.08501632447509207,-0.19606317294792,-0.32517980395353674,0.09350522479156338,-32.3920817734368,30.451875870932135,10.365217447180667,1026.8344467113823
89,8.122355413695635,-5.051913948228507,1.2633583872307395,-0.04962894884490299,-0.020340366867666455,-0.09892737305375378,-0.04608495570736176,-0.3349434505089335,0.04503853518947938,-32.06167376711878,31.2105914037462,10.28453866699649,1026.840991593743
90,8.110927241616986,-5.114584125615557,1.3198274910850942,-0.0642681999623927,0.01452969835647865,-0.017949258982039862,0.04973926413805836,-0.26951836668337514,-0.04832963623916178,-32.26888851199714,31.53762134646497,9.995852669991788,1026.8472523035498
91,8.12338687068273,-5.109766463832337,1.3831293199085313,-0.06902798356827011,0.028975125324491802,0.030525755207996316,0.08744779936756986,-0.2641768163562985,-0.11798347588985972,-32.64964901189049,30.05661118810966,9.466492406927276,1026.8533056117833
92,8.140223777966318,-4.985508975021685,1.3663325573171496,-0.10355467782963443,0.06496534825985736,0.054562707637879335,0.04684260359317351,-0.24267253926203733,-0.16020604900435229,-29.89612321953533,28.964383112182727,8.00495831172607,1026.8585070342097
93,8.189880512170394,-4.922849431148091,1.3827516321121636,-0.06885980716493037,0.06414678202038329,0.07154110923031667,0.025368712450226337,-0.2730127517073999,-0.0659719425111756,-31.2155557895764,26.339349501575064,13.080896429600822,1026.862303260057
94,8.132137867542156,-4.862009917007995,1.3379661226561048,-0.06314307555005819,0.032468678658034475,0.05650305128211637,-0.0951342681245122,-0.29545084585038717,0.014937053179013698,-32.772976209060694,25.602007264379715,13.538907267819793,1026.8638166049
95,8.11606761566623,-4.852447491374498,1.308972617115887,-0.028953401305076662,0.027446879135555994,0.011108410752570477,-0.15265892297074912,-0.3301283733851308,0.0628941073969077,-33.78274989899553,25.330257931876677,13.566903690556078,1026.8643027226638
96,8.026952539581249,-4.92733639470606,1.3189601998841864,-0.04111771702104718,0.007747443197714244,-0.052300599467622916,-0.21075838701119753,-0.3305953305929349,0.08087827969599,-34.14099074906785,25.81579526721837,13.446553582010404,1026.8605765329576
97,8.031030530427985,-5.002010100419741,1.3702852703930377,-0.045961027104442644,-0.010694650653753027,-0.09611277073632023,-0.15264938976408962,-0.32003207586566423,0.16182590630819388,-34.426076121037,26.071176547091873,13.532089832465111,1026.848581723325
98,8.048406291732032,-5.1422544979940845,1.366901187884055,-0.04426691466824039,-0.019887362020311564,-0.09558009034450664,-0.06642800754588137,-0.35461715994841586,0.20142077825259586,-34.34035451678981,26.633939718828262,13.41532348408488,1026.8300371950627
99,8.07745385758654,-5.25533397444795,1.3624389297607784,-0.046816701306379195,-0.008824210127796696,-0.05670096952123313,-0.00838584272708072,-0.36295486175911124,0.19430337404186157,-34.39293590861031,26.88728741051899,13.15409765553812,1026.8068769204779
100,8.058335214544268,-5.236342988082354,1.358529487486878,-0.04417399472543512,-0.011697564999310097,0.021944982529297677,-0.011786152872702113,-0.33019776330064815,0.19720714766327135,-34.577716360931035,26.87824512630343,12.964214821524829,1026.7899735379406
101,8.038204760407334,-5.216140853538404,1.3419592295413185,-0.036814391229746196,0.034402018923404776,0.07593865834055957,-0.05606714499181746,-0.3578417030941629,0.17919857041135515,-34.94991194822182,26.578884359101803,12.857300570532315,1026.77895588198
102,8.060553616209152,-5.070051083858158,1.2992310662429098,-0.037997241255546814,0.03438814472641821,0.0917879004121532,-0.12082408971690096,-0.34689372294346554,0.2217393231371032,-35.38228931344267,25.946566169996256,13.109542026153983,1026.78099370217
103,8.053049254937273,-5.0210649434712895,1.2223456860888149,-0.041710723284490776,0.03033258465778864,0.06766278092716137,-0.1778731532821305,-0.34207951446476387,0.18494285347965647,-35.646985132703186,25.881000305257935,13.23031714347149,1026.7933431633878
104,8.030770729441688,-4.983794033730082,1.1984470105437017,-0.049020845470767176,0.014219138559001716,-0.0216764387982758,-0.2116398329985194,-0.3251556562416343,0.19926535935877096,-35.84841888385562,25.65007313233929,13.438814178943673,1026.812352661096
105,8.0084318227721,-4.959717830540229,1.2499682921184736,-0.03902452445549792,-0.016760130732956926,-0.0653787582443748,-0.20306590666336508,-0.2776681162647471,0.2664951975390464,-35.76360539492624,25.75031943103089,13.48321888075431,1026.8339765961637
106,8.059584769791549,-5.08556407452581,1.3001676331363035,-0.03772785905983457,-0.025023287363387717,-0.09786223615864527,-0.09762395703191927,-0.30685330931886073,0.27838333170646995,-35.56158199271313,26.289371591274257,13.279804405042253,1026.8500266858098
107,8.132409499728352,-5.152947548155548,1.3205195168228379,-0.03792642114847522,-0.0135898534682777,-0.07303873133149189,0.012530704950711749,-0.32767978124884517,0.2870203323900074,-35.42584474849058,26.72171436716172,13.138667997880345,1026.862008738999
108,8.128249658062993,-5.179902750603711,1.363629858992402,-0.024956559030882737,-0.010038472419421936,-0.0193309627717072,0.018268371666180158,-0.31804315333994587,0.2836512096341361,-35.367796404747054,26.943968731242023,12.984077297771334,1026.871949207326
109,8.125157373129829,-5.117514129153298,1.341453810898107,-0.043302374943124,-0.001763013237976641,0.03267585654834297,-0.0063084677720639006,-0.28999052793720004,0.20706394378841209,-35.68338761348193,26.752116156284217,12.774909915309625,1026.8794308574472
110,8.105698846756427,-5.045041698890174,1.3412409979440614,-0.03603307631227317,0.00044436028775399596,0.05678448275357434,-0.057596107376280334,-0.29268943244113,0.22797036602665754,-36.008198561209134,26.32985033352906,12.979508864578095,1026.886395793257
111,8.11135449458082,-5.002211879428668,1.3472073846879902,-0.022239918178004782,0.041778211090317624,0.07463440809767133,-0.06831440425686255,-0.2987977609063933,0.24413186265140877,-36.14121908027626,26.094355373787216,13.118826328163099,1026.8923241570233
112,8.122270317797454,-4.978968163952939,1.345768987783356,-0.028825058626683175,0.04125212825111003,0.06911470492814671,-0.08777115554275254,-0.3180045142035229,0.20221949810586753,-36.48437355819279,25.726385086296936,13.011789997814956,1026.8966509364918
113,8.134740551645253,-4.938483269520071,1.3255933900234425,-0.013918141938833877,0.032869055363623965,0.06850802853277134,-0.10881832238956445,-0.33026510927371694,0.24078333561779477,-36.64478655390491,25.342509446361984,13.300127058264241,1026.8994584170027
114,8.088974589748064,-4.997653057516463,1.2413288701524368,-0.015146097581178276,0.025960643873731846,0.05440753135103814,-0.15607435135273423,-0.39424077352623005,0.23680548306928734,-36.47576854220074,25.376771818239185,13.66193887712416,1026.9012189123796
115,8.061143969765018,-5.0006966740117225,1.224135429873955,-0.018002264370211612,0.02899551338249039,0.014504054709868833,-0.20662231261901384,-0.3731341357408774,0.22908956370392725,-36.42180149493962,25.358726772094627,13.876375849456014,1026.9011640943397
116,8.019570927317096,-4.997577809953397,1.2628806201751184,-0.03197072542025117,0.018467586107383423,-0.023041834188800285,-0.20786999177544846,-0.37572272825463304,0.1723621727362542,-36.37588575374117,25.523629584373015,13.385285065365464,1026.89811481569
117,8.04401038416843,-4.968378299892649,1.2895132465110883,-0.03701017215131866,-0.006762331989457249,-0.05440816492833702,-0.20085074587629867,-0.36226227936941735,0.22406363870115026,-36.43499953750085,25.389392605865865,13.479274394561209,1026.8947352112718
118,8.047220731143694,-4.983315756661448,1.313296752503969,-0.04075677492498925,-0.007128093185772774,-0.06540404169995587,-0.17672015686405815,-0.35326977291681644,0.2353505291010199,-36.30867745923735,25.50917603441977,13.32114460415392,1026.892165428308
119,8.071105009364848,-5.007184235937217,1.3280846723009254,-0.03672264592958893,-0.017742959002062277,-0.08355857991155471,-0.13523422590820847,-0.34179778656054216,0.2499614877037258,-36.243777202931334,25.57197601505628,13.252856484439324,1026.8902074905307
120,8.106279108926643,-5.040170137569394,1.3560910632225653,-0.029826939587575662,-0.013763765741037125,-0.0816651515419168,-0.07831824709527843,-0.3418157456972811,0.24518353627119963,-36.200285487442535,25.777753027494438,12.985913179891469,1026.8873977334074
121,8.144915606201732,-5.0813621254546275,1.3889323699709142,-0.037748804332716546,-0.01477284792901975,-0.07209800007187613,-0.04233992373257908,-0.3606269244044751,0.2643395696189439,-36.29782354432221,25.688375071721456,12.972341580164295,1026.883883613425
122,8.182858476593697,-5.176797648975673,1.4139560516178415,-0.02715313795401563,-0.009037179706982208,-0.04519827855929917,0.022136499843459514,-0.4069450112516513,0.2606836778838522,-36.235673337046485,25.92247678534582,12.843801732871583,1026.87969035314
