Time (s),Accelerometer_X (m/s^2)_kalman,Accelerometer_Y (m/s^2)_kalman,Accelerometer_Z (m/s^2)_kalman,Gyroscope_X (rad/s)_kalman,Gyroscope_Y (rad/s)_kalman,Gyroscope_Z (rad/s)_kalman,Linear Accelerometer_X (m/s^2)_kalman,Linear Accelerometer_Y (m/s^2)_kalman,Linear Accelerometer_Z (m/s^2)_kalman,Magnetometer_X (µT)_kalman,Magnetometer_Y (µT)_kalman,Magnetometer_Z (µT)_kalman,Barometer_X (hPa)_kalman
121,0.476111920136592,9.7379608062,-0.6208459442486,0.0059954568223999,0.05058603921052,0.1485362063162379,0.43539423935998,-0.03181430275122,-0.2051080912356,5.88821861276,-2.1024633788680003,0.7218954468048,1021.969452
122,0.8317580534948428,9.699408909869476,-1.0449434798862414,0.003651136359543718,-0.007809102310653036,-0.004222828787948885,0.2089298129873643,-0.06107627083099569,-0.38686192093478255,5.695594362167736,-3.630973304156538,1.0455883264546033,1021.9554776043522
123,0.7551403188729051,9.739277227625804,-1.0100194614047378,0.0024329798571693694,-0.0022770925607889098,-0.004789964054068815,0.15398924601005773,-0.02802412648306548,-0.3414938679796203,5.836125887630408,-3.8211661289006376,1.1227037061852208,1021.9554047928635
124,0.7086020191234246,9.735276081496748,-1.0182665139682139,0.0010740489987926623,0.004915163058877147,-0.0036596909263715035,0.12060756473090486,-0.03132210800355482,-0.32917620891266136,5.976048763701496,-3.8603597066470696,1.24326213411024,1021.9550572115593
125,0.7356908397534525,9.728088626034738,-1.0334203684169927,0.00025460759153111447,0.0013864456654751555,-0.0016530648948607676,0.149487032970391,-0.042110570414874426,-0.32897402653034147,6.121104488343974,-4.005413407966245,0.947998412950998,1021.9548750028987
126,0.7113780850877022,9.730345199800704,-0.9302087163256811,-0.0010366828195415686,0.003481479773304683,-0.0014750890146599898,0.12034732391756134,-0.03363587626085693,-0.22275336552154906,7.7549708746009545,-4.859797486592228,1.3444671778680368,1021.9528029351404
127,0.750557580121263,9.73989184469619,-0.7766216038614837,-0.0005987585309635697,0.0004511529371006716,-0.001174027561556493,0.1625147483294591,-0.02638503926346496,-0.07410268755671559,5.971621856205105,-3.6337483579589818,1.4441888877123727,1021.9503286317141
128,0.7712696086308163,9.74316339276888,-0.7050981283466766,-0.00042523792435633303,-0.00414612081389748,0.0051048038610867555,0.1592170436147684,-0.02507876441755023,-0.008684891858524335,5.847394946317127,-3.809039679090234,1.0829618494996955,1021.9468641127413
129,0.7256212976010897,9.727555594220775,-0.3227421131119792,-0.05238890728768708,-0.02032055011308872,-0.019943969042972156,0.16230458557046706,-0.021845392349257295,0.10667990552416666,5.9524206427903215,-4.00752789670452,0.002009342863280139,1021.9443958703066
130,0.43034594844295754,9.71443735951684,-0.3730078419387814,0.04984837459340795,-0.06902992945258901,-0.016376668311270194,0.1976728612704271,-0.03286579376015117,0.21859872153159593,6.1863898471175816,-3.4856560303138875,-0.8387434915823189,1021.9431370559853
131,0.24402313571500722,9.66435317679846,-0.8485369316929514,0.027909586424226824,-0.0406810035900679,-0.0251142923262666,0.21017691856266477,-0.006380709142910321,0.19606009989619794,6.269521602866848,-3.1161353226085957,-1.308160980096066,1021.9435079467464
132,0.21478995008792662,9.613836085716677,-1.0157417402848137,0.08316089092348979,0.014314184952156535,-0.01807424297231304,0.2192746531219589,-0.019033684655811768,0.24189086441584343,6.278371628681832,-2.7708597949352867,-0.43032135070678634,1021.94408743054
133,0.1880286771500349,9.43722519498976,-1.809852314591767,0.07195349519293617,-0.02436030559045342,-0.0060076733756035654,0.2484183558176018,0.029884938418052544,0.3066898564557212,6.05630827655984,-1.804872488596424,0.9363414045066162,1021.947192250178
134,0.13372390607554985,9.318458561229953,-2.38755555238599,0.06691577183347358,0.04298202263371473,-0.02205235359689335,0.25031670893152974,0.10259967288521066,0.374978674447296,5.7770784085205005,-0.8879727158640035,2.2042987446396887,1021.9511474262016
135,0.4891977303278052,9.165895585440241,-2.9114245051365004,0.05081880615414279,0.16900246440224323,-0.012849645587498265,0.16628349549893884,0.12621306915085712,0.5168819686589573,4.5896327826093835,0.06324659305541636,4.411157405770524,1021.9548571737373
136,-0.01255595809943133,8.752726930532566,-1.336332014627933,-0.4115388758416236,0.15084277311990568,-0.22808486314225826,0.08845778581210363,0.143795612815063,0.6140338726294098,2.8043323057093015,0.29886549315778366,4.96745301576781,1021.9583884541479
137,-0.8285010267428162,7.21363180358713,1.3911493437058253,-0.24514484658065677,0.03109703287437958,-0.08155263731668921,0.0532848293611181,0.10638763593387546,0.5638717043539327,2.476142796766768,-1.3258122509756367,1.7141999073663539,1021.9622227677463
138,0.8801326775133606,6.434931958130672,1.4242136810816373,-0.019386062743910887,-0.3919849190426879,0.1620174969272351,-0.0690564145614624,0.11462795883693984,0.22923663823936213,-2.308930632022689,-5.357313987810895,-0.5152440580773097,1021.9665669011528
139,3.0156026578002955,5.3427602919783,0.4227376262808964,-0.26747762087414595,-0.33285270860510247,0.15789786928403474,-0.10638893541782918,-0.06155251328602156,0.01080870832450781,-8.977540270917823,-10.275819567906684,0.500981803018349,1021.9722314521644
140,4.512814519594603,4.687805870757473,1.3207635110090585,-0.21424944716608477,-0.18311077322878588,0.11580394636777172,-0.08168497491052326,-0.033171138023519786,-0.015444503717123297,-14.062419221281488,-17.191464570585424,-1.7198316874898865,1021.9769837189934
