Time (s),Accelerometer_X (m/s^2)_kalman,Accelerometer_Y (m/s^2)_kalman,Accelerometer_Z (m/s^2)_kalman,Gyroscope_X (rad/s)_kalman,Gyroscope_Y (rad/s)_kalman,Gyroscope_Z (rad/s)_kalman,Linear Accelerometer_X (m/s^2)_kalman,Linear Accelerometer_Y (m/s^2)_kalman,Linear Accelerometer_Z (m/s^2)_kalman,Magnetometer_X (µT)_kalman,Magnetometer_Y (µT)_kalman,Magnetometer_Z (µT)_kalman,Barometer_X (hPa)_kalman
11,3.107253433528,-10.642002841461998,2.3760210390679997,-0.04387966027512,0.0769874496372,-0.0724494440639999,2.4868508601,-1.698965319638,-0.1125932916399999,11.1648734379276,43.187724761199995,-4.415009765624,1006.192017
12,3.428805770713209,-13.134409904474136,2.294127160104565,-0.16220765232314244,0.013130014798495071,-0.8634093379444372,1.1426265703989276,-4.287892249101256,0.23843626583206531,1.5896450642773914,44.89969609467596,-0.18044814928004893,1006.1915635301681
13,2.1285105421212283,-11.840407181086674,2.1566623474627074,-0.12983432698711295,0.1534306250795956,-0.35451665118653664,0.15655794536616907,-3.3216569563376264,0.013504544777119848,0.0132757987684613,44.813211046502026,0.20107673422350064,1006.1925161364819
14,3.154655735008858,-11.931934391423516,2.3006916599468092,-0.09358344713863781,0.16071043368801496,0.09195930797130653,0.8961816869429227,-3.1298815656408117,0.2639517618977505,1.2887420014363478,44.61619705940482,1.03059485472808,1006.1920906118645
15,3.1100070902920804,-12.487483179844734,2.3716021634543045,-0.09207143737579351,0.09983344843991275,-0.2674857860612304,0.9434262560198508,-3.69335513931201,0.269375482544209,0.9540668552634913,44.54352382734417,1.4978377727163816,1006.1908235801884
16,2.416894355909888,-11.864563458638765,2.1887246177364497,-0.08811906411662973,0.1879837366987616,-0.12877951220067194,0.07482002866116955,-3.135406167148338,-0.010228249147591961,-1.3867788557349603,44.5512407125998,2.402093895609171,1006.1878302886655
17,3.1124877132754185,-11.875218155080793,2.357346668520613,-0.07093096366187565,0.14609140563918074,0.10294854197694847,1.0582490256287025,-3.1080851492241592,0.14963047828419837,-1.2430558944383634,44.42811566692246,3.446177508137147,1006.1815211273018
18,2.8231725220733765,-12.383547485519907,2.472680073517223,-0.06028312839341094,0.1142647876207998,-0.17207408906039262,0.7292272435070182,-3.620142987907435,0.23923553140482456,-2.672750849912104,44.33396864035268,4.499981047569166,1006.174534026752
19,2.400769279872557,-11.913937163767264,2.2441960751511174,-0.058576759500633624,0.15641167084222002,-0.07355868161933776,0.14070102585251232,-3.1952301388374442,0.12613536492296687,-4.467828985038514,44.18767517464844,5.406477440991388,1006.1676519391127
20,3.178618643075488,-11.833104703531422,2.2468422932337266,-0.06414410834175906,0.11312694072807133,0.10401000263316837,1.1599010210900638,-3.018411177230958,0.24184154117025639,-4.187736419592382,44.02858149022315,6.3658078184774,1006.162693090382
