"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.569509125E0,-3.287754875E0,1.166604307E-1,8.791417372E-1
1.589365125E0,-6.369386628E-1,1.090931689E0,1.190870252E0
1.609221125E0,-1.936289676E0,7.182450736E-1,2.336121113E0
1.629077125E0,-4.113937211E0,-5.991577560E-1,1.789136893E0
1.648933125E0,4.982663888E-1,-1.637723828E0,-3.166711664E-1
1.668789125E0,2.815431998E0,2.538934711E0,-7.053502089E-1
1.688645125E0,3.007377961E0,1.819352087E0,7.362480658E-1
1.708501125E0,1.845726246E-1,-5.525919923E-1,2.727054257E0
1.728357125E0,2.803979641E-1,-8.631282601E-1,5.074531247E0
1.748213125E0,-1.257509800E0,-7.985545340E-1,4.836160730E0
1.768069125E0,2.200392035E0,6.017621058E-1,2.659799582E0
1.787924125E0,7.305534625E-1,1.181536634E0,-3.402459705E-1
1.807779958E0,-1.585956089E0,1.972237188E0,-6.193891221E-1
1.827635958E0,-1.873492919E0,1.873063733E0,-2.399901956E-2
1.847491958E0,1.480523774E0,1.617724012E0,6.569425723E-1
1.867347958E0,1.888156566E0,1.960700632E0,-3.999404874E-1
1.887203958E0,3.107017440E-1,1.356218401E0,-4.349924988E-1
1.907059958E0,-1.396610967E0,1.407677992E0,1.445010710E-1
1.926915958E0,2.044952577E0,-5.217493916E-1,1.264723510E-1
1.946771958E0,8.241077435E-1,9.303563297E-2,-4.475941256E-1
1.966627958E0,-3.891333711E-1,2.248798209E-1,3.527467328E-1
1.986482958E0,-3.350928193E-1,5.635704321E-1,-3.218767963E-1
2.006338958E0,1.580942686E0,1.209545674E0,-2.497083265E0
2.026194958E0,1.704974994E0,1.416763980E0,-2.963207510E0
2.046050958E0,7.485956311E-1,1.306718797E0,6.466622170E-1
2.065906958E0,-5.732785642E-1,6.459787506E-1,2.153333205E0
2.085762958E0,-5.729154521E-1,6.606529230E-1,-1.823691598E0
2.105618958E0,-9.657512802E-1,8.510786104E-1,-3.747123539E0
2.125474958E0,1.595570666E-1,-7.003444076E-2,1.234060711E0
2.145330958E0,1.336790442E-1,-2.554716346E0,3.948555441E0
2.165186958E0,2.654869795E-1,-2.566182151E0,4.197689804E0
2.185042958E0,1.006166065E0,-3.357717980E0,1.471050115E0
2.204897958E0,-3.185022805E0,-3.824235157E0,-3.704735319E0
2.224753958E0,-1.465194713E0,-2.174939105E0,-4.086653518E0
2.244609958E0,2.540606430E0,1.408604191E0,1.228213495E-1
2.264465958E0,3.966651111E0,1.444717180E0,2.851045049E0
2.284321958E0,7.641591650E0,2.746398016E0,3.104335322E0
2.304177958E0,2.776284889E0,1.996699600E0,-3.203198875E0
2.324033958E0,-3.227263675E0,7.271322566E-1,-3.561662430E0
2.343889958E0,-5.915266133E0,-1.901271286E0,9.890764081E-1
2.363745958E0,-2.229491580E0,-2.162997336E0,1.716356015E0
2.383601958E0,-3.480113068E0,4.189489084E-1,-1.070607060E0
2.403456958E0,-2.831566220E0,-1.481994349E0,-4.228951943E-1
2.423312958E0,3.565842605E-1,1.861390936E-1,-1.588083306E0
2.443168958E0,-2.873977537E0,-5.933356833E-1,6.184085441E-1
2.463024958E0,-5.127667235E0,4.984347886E-1,1.574410177E0
2.482880958E0,-4.177170171E0,-6.073964828E-1,-2.482192746E0
2.502736958E0,1.996332979E-1,-2.651643301E0,-2.774296251E0
2.522592958E0,-3.398594695E-1,-1.216305640E0,2.219245797E0
2.542448958E0,8.873991752E-1,-1.657942915E-1,7.393277358E0
2.562304958E0,7.098318073E0,-1.362123504E0,4.977408995E0
2.582160958E0,3.786589614E0,1.249614889E0,2.350568998E-1
2.602015958E0,5.055976278E0,5.227317823E0,-2.429608443E0
2.621871958E0,1.838936459E0,5.008011568E-1,-2.508426864E0
2.641727958E0,1.120808914E0,1.012345403E0,-1.152038601E0
2.661583958E0,1.095531401E0,-1.320593655E-1,-2.846728635E-1
2.681439958E0,5.893753642E-1,-1.414058181E0,-2.293120104E-1
2.701295958E0,-3.549973261E-1,-2.695942976E0,3.336035335E-1
2.721151958E0,-2.016990023E0,-1.347982598E0,1.349951063E0
2.741007958E0,-4.518711884E0,1.443108611E0,5.697088391E-2
2.760863958E0,-3.539551769E0,1.093566737E-1,-1.012235475E0
2.780719958E0,-2.594448761E0,-2.955061753E0,1.242084552E0
2.800575000E0,-4.610079306E-1,-5.157949380E0,-6.286768395E-1
2.820431000E0,1.939803852E0,-4.191509005E0,-2.596663102E0
2.840287000E0,2.281152023E0,-2.088516965E0,1.344608170E-1
2.860143000E0,1.615433657E-1,3.234545213E-1,-1.708719551E0
2.879999000E0,-8.256116474E-1,2.356803299E0,-9.962550348E-1
2.899855000E0,-1.476147133E0,3.256582199E0,-6.800557387E-1
2.919711000E0,-1.392580481E0,4.995983845E-1,-3.736353260E-1
2.939567000E0,-4.958549970E-1,-8.927102011E-1,1.057132151E0
2.959423000E0,-2.299423403E-1,-2.944119859E-1,-2.040882915E-1
2.979279000E0,-6.574609280E-2,1.130238134E0,-1.140875974E0
2.999134000E0,-1.780439744E0,1.392274087E0,-2.592164254E-1
3.018990000E0,-1.419687588E0,2.302642295E-1,-4.468336952E-1
3.038846000E0,-4.625977886E-1,5.787807941E-2,2.554935032E-1
3.058702000E0,-5.003538448E-1,5.273813127E0,5.403599095E-1
3.078558000E0,-6.234500134E-1,6.811950687E-1,-8.185809553E-2
3.098414000E0,-5.619168395E-1,-5.670068407E-1,-1.006191793E0
3.118270000E0,-5.128019822E-1,-1.112640939E0,4.753295159E-1
3.138126000E0,-6.371681660E-1,-3.429078277E0,5.394278634E-1
3.157982000E0,9.810692310E-2,-1.811793099E0,-1.372896999E-1
3.177838000E0,4.981599694E-1,4.824751058E-1,1.254982048E-1
3.197693000E0,3.444126964E-2,1.092513068E0,-6.468991023E-1
3.217549000E0,-8.356571639E-1,5.569677562E-2,-1.152627123E0
3.237405000E0,-5.817348075E-1,-2.247235103E0,-8.165484631E-1
3.257261000E0,3.602253217E-1,-2.331805575E0,3.269236743E-2
3.277117000E0,1.019546834E0,-1.305909250E0,-1.662532979E-1
3.296973000E0,5.520081478E-1,-3.103034024E-1,-9.780193233E-1
3.316829000E0,-2.220176089E-1,9.782805477E-1,-3.061572880E-2
3.336685000E0,-1.421399653E-1,-3.308997810E-2,-6.417862970E-1
3.356541000E0,8.645599508E-1,-1.090253339E0,-1.107822248E0
3.376397000E0,3.697065818E-1,-7.172439571E-1,-1.691307127E-2
3.396252000E0,-6.876442552E-2,-3.943785428E-1,-3.008450925E-2
3.416108000E0,-1.591945392E-1,6.256557293E-2,2.735777718E-1
3.435964000E0,9.905247635E-1,6.337111460E-1,2.657571208E-1
3.455820000E0,2.257880105E0,1.253043696E0,1.601634228E-1
3.475676000E0,1.211489874E0,1.111405495E-1,-1.379007339E0
3.495532000E0,-4.960157955E-1,-3.457833203E-1,-1.004975572E0
3.515388000E0,-1.617177882E0,9.462629490E-2,-1.953350097E-1
3.535244000E0,-1.100580472E0,8.644810134E-1,1.559057727E0
3.555100000E0,-2.833356053E-1,5.451709986E-2,5.046737677E-1
3.574955000E0,-3.698942775E-1,-1.200569175E0,-6.070579290E-3
3.594811000E0,-5.119629067E-1,-7.799899167E-1,6.839230871E-1
3.614667000E0,-5.022524357E-2,2.732606700E-1,-1.190422940E-1
3.634523000E0,-1.109187573E-1,4.019468864E-1,4.158042759E-2
3.654379000E0,4.847283304E-2,2.322026180E-2,3.895555401E-1
3.674235000E0,1.874593949E-1,-5.296326442E-1,6.368743435E-1
3.694091000E0,5.747812986E-4,-1.757377193E-1,2.345490691E-1
3.713947000E0,-2.488148135E-1,7.037425900E-1,-4.070983565E-1
3.733803000E0,-2.144010258E-1,4.074477276E-1,-7.779384211E-1
3.753658000E0,4.273437560E-2,-6.550007120E-1,-3.316871086E-1
3.773514000E0,7.820633394E-1,-1.750560326E0,4.576182997E-1
3.793369375E0,7.897132516E-1,-1.066396187E-1,-5.588061208E-1
3.813225375E0,8.307723999E-2,1.015918490E0,-5.837956586E-1
3.833081375E0,-5.869142711E-2,4.500352285E-1,-5.665416947E-1
3.852937375E0,-5.546703851E-1,-1.021687572E0,2.653454769E-1
3.872793375E0,-2.031942523E-1,-2.067695688E-1,4.148248672E-1
3.892649375E0,-1.457751793E-1,1.465621414E-1,-1.514896631E-2
3.912505375E0,2.720504791E-1,3.888889210E-1,-3.245877117E-1
3.932361375E0,-2.875602186E-2,4.011921936E-1,1.695318317E-1
3.952216375E0,-1.101014920E0,-5.121710676E-1,-6.114629290E-1
3.972072375E0,-2.465098411E-1,-2.599245963E-1,1.827316287E-1
3.991928375E0,-7.970748961E-2,-1.917660154E-1,-2.720089638E-1
4.011784375E0,-2.639930159E-1,-3.962007545E-2,-5.526764846E-1
4.031640375E0,1.819092178E-1,-1.891083828E-1,-3.203806400E-1
4.051496375E0,1.003177553E-1,-3.054562799E-1,-2.206107688E-1
4.071352375E0,-3.096048063E-1,-1.707115806E-1,8.739599347E-2
4.091208375E0,-1.004142344E-2,-3.602650096E-1,7.028587103E-2
4.111063375E0,8.815203846E-2,-3.006120079E-1,-3.547184139E-2
4.130919375E0,-3.048872727E-1,-4.230743384E-1,-1.653545809E-1
4.150775375E0,-4.887950689E-1,-3.606366733E-1,-2.339093837E-1
4.170631375E0,-4.198973268E-1,-3.894409347E-1,-3.221771970E-1
4.190487375E0,-3.491542035E-1,-2.813953529E-1,-3.716411331E-1
4.210343375E0,-1.963547641E-1,-4.039758702E-1,-3.673193099E-1
4.230199375E0,4.151581585E-2,-4.612765371E-1,-3.001293933E-1
4.250055375E0,-3.668589878E-1,2.445232496E-3,-5.409032620E-1
4.269911375E0,-3.788370091E-1,-1.848270515E-1,3.422727616E-1
4.289767375E0,2.161540210E-1,4.358543053E-1,-1.411357060E-1
4.309622375E0,5.199005020E-1,5.483605085E-1,-2.048699181E-1
4.329478375E0,4.585152626E-1,8.937425271E-2,9.521605968E-2
4.349334375E0,-4.405075926E-1,7.467993665E-1,2.701765926E-1
4.369190375E0,-9.791998762E-1,1.346603824E0,1.473758546E-1
4.389046375E0,-8.477117836E-1,1.277858110E0,-6.868525422E-1
4.408902375E0,-7.037585968E-1,3.696856049E-1,-1.247160813E0
4.428758375E0,-1.023214792E0,1.920900974E-1,-3.484101453E-1
4.448614375E0,-2.403802049E-1,-2.135336644E-1,1.425714898E-1
4.468469375E0,2.129164177E-1,2.854001109E-1,1.521530297E-1
4.488325375E0,-3.707719445E-1,-9.666315785E-1,3.323779571E-1
4.508181375E0,1.078179789E-1,-1.975247481E0,6.573977780E-1
4.528037375E0,8.561779672E-1,-9.492222248E-1,6.996424493E-1
4.547893375E0,9.312275648E-1,-5.330190226E-2,3.220079201E-1
4.567749375E0,4.408379602E-1,4.253051242E-1,-1.015509331E-1
4.587605375E0,-1.434555888E-1,6.350798330E-1,-3.926873088E-1
4.607461375E0,-1.952350223E-1,1.705122052E0,-6.467529219E-1
4.627317375E0,-4.133186245E-1,3.617891595E-1,-1.050405514E0
4.647172375E0,-6.597764254E-2,5.398498861E-1,-5.689048469E-1
4.667028375E0,-2.810815036E-2,3.809757744E-1,-4.010213453E-1
4.686884375E0,9.817475080E-2,3.733898892E-1,-9.707032871E-1
4.706740375E0,2.773620898E-1,-5.104891160E-1,-7.893782061E-1
4.726596375E0,5.268230206E-1,1.032260142E0,-5.794479614E-1
4.746452375E0,-1.021879873E0,3.604799679E-1,5.463445348E-1
4.766308375E0,-1.502673027E0,-7.816920412E-1,5.414606479E-1
4.786164375E0,-1.236847494E0,-1.376975286E0,3.478561217E-1
4.806020833E0,-2.089309555E-1,-1.104071406E0,1.688921463E-1
4.825875833E0,4.655254894E-1,2.152778158E-1,1.993374288E-2
4.845731833E0,9.681954163E-1,1.371752407E-1,4.793453836E-1
4.865587833E0,1.045792061E-1,-5.224349776E-1,2.873836327E-1
4.885443833E0,2.235156655E-2,-1.190092426E0,-5.808735126E-1
4.905299833E0,-8.108491820E-1,-3.669683015E0,-1.069473284E-1
4.925155833E0,7.866001940E-1,-1.568748756E0,4.752192959E-1
4.945011833E0,7.361685437E-1,-1.761653517E0,-7.484734243E-1
4.964867833E0,-1.269196630E-2,-1.364931630E0,-1.569198261E0
4.984723833E0,-8.597348285E-1,-1.572261033E0,-1.125418859E0
5.004578833E0,-9.995534492E-1,5.789489016E-1,-7.814984983E-1
5.024434833E0,-1.243680550E0,1.533691337E0,-3.574695289E-2
5.044290833E0,-7.912943387E-1,2.978529846E0,1.324110755E0
5.064146833E0,-2.304621577E-1,1.811416538E0,8.281429070E-1
5.084002833E0,-8.486765742E-1,-3.988938358E-1,2.145337576E-1
5.103858833E0,-7.766067177E-1,-1.812752335E0,7.589539737E-1
5.123714833E0,5.898694539E-1,-1.216216178E0,-3.286205363E-1
5.143570833E0,1.961366045E0,4.926314270E-1,-1.020551385E0
5.163426833E0,9.770633036E-1,3.307685110E-1,-3.541664368E-1
5.183281833E0,-4.516857147E-2,3.881919694E-1,1.675361770E-1
5.203137833E0,3.356605840E-1,1.095052222E0,5.136492437E-1
5.222993833E0,-1.348028791E-1,1.510374395E0,4.557682407E-1
5.242849833E0,-1.715136870E0,-1.610478142E-1,1.793814665E-1
5.262705833E0,-8.466797501E-1,1.160004847E0,4.800347704E-1
5.282561833E0,-3.590237188E-1,-9.776737529E-1,5.535383642E-2
5.302417833E0,9.392136919E-1,-1.328463715E0,-5.192871290E-1
5.322273833E0,8.854479593E-1,-1.186595938E-1,-1.678548503E-1
5.342128833E0,-7.724370682E-1,-8.903318462E-1,-3.966751099E-2
5.361984833E0,-1.085711587E0,4.595791635E-1,-4.923419899E-1
5.381840833E0,-1.445467962E0,8.521819800E-1,9.640596807E-2
5.401696833E0,-2.223093849E-1,-1.050341195E-1,2.051676875E-1
5.421552833E0,2.518232059E-1,7.608344382E-1,-1.333457530E-2
5.441408833E0,-2.129001040E0,7.653022957E-1,3.668437850E-1
5.461264833E0,-1.166387376E0,-6.581766272E-1,3.378655690E-1
5.481120833E0,-5.268545955E-1,-9.447422343E-1,-6.039004326E-1
5.500976833E0,5.163044643E-1,-1.789205890E0,-1.257551315E0
5.520831833E0,7.396096301E-1,-1.332067062E0,-1.006462519E0
5.540687833E0,7.670780951E-1,-7.252816129E-1,-4.217643428E-1
5.560543833E0,4.724211109E-1,8.415499878E-1,-6.071777970E-1
5.580399833E0,-4.812989384E-1,-1.459201902E-1,2.136268544E-1
5.600255833E0,-5.308365494E-1,-2.394083977E-2,-4.801675022E-2
5.620111833E0,-4.806592530E-1,1.049177599E-1,-1.071531504E-1
5.639967833E0,-7.430314207E-1,-1.309963417E-1,3.177078778E-1
5.659823833E0,-6.322535813E-1,1.660100538E-1,1.846574092E-1
5.679679833E0,-5.787018567E-1,1.015485942E-2,-3.688587356E-1
5.699534833E0,-4.539094108E-1,1.093124687E0,-6.669427729E-1
5.719390833E0,-3.032377732E-1,6.260514396E-1,-7.540645319E-1
5.739246833E0,4.745904279E-1,-7.696836144E-1,8.943848437E-1
5.759102833E0,6.329762971E-1,9.539118379E-1,-7.169347125E-1
5.778958833E0,1.846398675E-1,-1.545020902E0,-2.635837108E-1
5.798814875E0,-3.173634768E-1,-2.399176317E0,-4.482358575E-1
5.818670875E0,-1.212776261E0,-2.177303427E0,-4.543672478E-1
5.838526875E0,-2.363228220E-1,3.189995862E0,-3.010164160E-1
5.858382875E0,-1.118222106E0,3.833352721E-1,3.691154283E-1
5.878237875E0,-1.933799347E0,-7.931596005E-1,3.527069718E-1
5.898093875E0,-1.963037179E0,-1.766578627E0,-3.560302368E-1
5.917949875E0,-7.091228324E-1,-1.343495152E0,-1.148786672E0
5.937805875E0,3.600265163E-1,-2.365868238E-1,-1.231235921E0
