"Time (s)","X (hPa)"
1.418216933E2,1.023075638E3
1.428869833E2,1.023075638E3
1.439522493E2,1.023078003E3
1.450175063E2,1.023078613E3
1.460827683E2,1.023078995E3
1.471480473E2,1.023084106E3
1.482132813E2,1.023085938E3
1.492784933E2,1.023085938E3
1.503437133E2,1.023083649E3
1.514089683E2,1.023083420E3
1.524742173E2,1.023076324E3
1.535394943E2,1.023067017E3
1.546047723E2,1.023055420E3
1.556700753E2,1.023047180E3
1.567354023E2,1.023036499E3
1.578007613E2,1.023031387E3
1.588660743E2,1.023031387E3
1.599313753E2,1.023032303E3
1.609967023E2,1.023033600E3
1.620620083E2,1.023038025E3
1.631273703E2,1.023039398E3
1.641926853E2,1.023041382E3
1.652581103E2,1.023043518E3
1.663235043E2,1.023048553E3
1.673889023E2,1.023050461E3
1.684542803E2,1.023053131E3
1.695195933E2,1.023053131E3
1.705848953E2,1.023050995E3
1.716501993E2,1.023050232E3
1.727154983E2,1.023046799E3
1.737807803E2,1.023043289E3
1.748460563E2,1.023042145E3
1.759113843E2,1.023040466E3
1.769766673E2,1.023033752E3
1.780419763E2,1.023028259E3
1.791073003E2,1.023027420E3
1.801726363E2,1.023015442E3
1.812379863E2,1.023007050E3
1.823033973E2,1.022998581E3
1.833687483E2,1.022998047E3
1.844340593E2,1.022995300E3
1.854993803E2,1.022994003E3
1.865647083E2,1.022987442E3
1.876300513E2,1.022981567E3
1.886953693E2,1.022969131E3
1.897606653E2,1.022955475E3
1.908259403E2,1.022947083E3
1.918911963E2,1.022940903E3
1.929564573E2,1.022933807E3
1.940217613E2,1.022929306E3
1.950870203E2,1.022922668E3
1.961523363E2,1.022913818E3
1.972177363E2,1.022913818E3
1.982830853E2,1.022914886E3
1.993484003E2,1.022919083E3
2.004136743E2,1.022926636E3
2.014789513E2,1.022947311E3
2.025442533E2,1.022963486E3
2.036095013E2,1.022984772E3
2.046747013E2,1.023005753E3
2.057399563E2,1.023028030E3
2.068052363E2,1.023045731E3
2.078704863E2,1.023068085E3
2.089357723E2,1.023092880E3
2.100010283E2,1.023118820E3
2.110663113E2,1.023143234E3
2.121315743E2,1.023165817E3
2.131968423E2,1.023187866E3
2.142621253E2,1.023208084E3
2.153274093E2,1.023231812E3
2.163926943E2,1.023251038E3
2.174580043E2,1.023274002E3
2.185232933E2,1.023295212E3
2.195886073E2,1.023320770E3
2.206539123E2,1.023337784E3
2.217192583E2,1.023354645E3
2.227846223E2,1.023372879E3
2.238499103E2,1.023389969E3
2.249152313E2,1.023410416E3
2.259805603E2,1.023437576E3
2.270458653E2,1.023482971E3
2.281111793E2,1.023540726E3
2.291764673E2,1.023613586E3
2.302418013E2,1.023703003E3
2.313071183E2,1.023804016E3
2.323723813E2,1.023910828E3
2.334376413E2,1.024014816E3
2.345029363E2,1.024114990E3
2.355682243E2,1.024206543E3
2.366335203E2,1.024282913E3
2.376988123E2,1.024341049E3
2.387640533E2,1.024347382E3
2.398292603E2,1.024366531E3
2.408944833E2,1.024366531E3
2.419597363E2,1.024359207E3
2.430249893E2,1.024329071E3
2.440902363E2,1.024315033E3
2.451555093E2,1.024261932E3
2.462208383E2,1.024193878E3
2.472861703E2,1.024122162E3
2.483514203E2,1.024045029E3
2.494166543E2,1.023964691E3
2.504818883E2,1.023893280E3
2.515471623E2,1.023817978E3
2.526124113E2,1.023751678E3
2.536777203E2,1.023693466E3
2.547430133E2,1.023645477E3
2.558082773E2,1.023600464E3
2.568735973E2,1.023562546E3
2.579389173E2,1.023538437E3
2.590042333E2,1.023526001E3
2.600695023E2,1.023526001E3
2.611347483E2,1.023534851E3
2.622000403E2,1.023567429E3
2.632653183E2,1.023594360E3
2.643305693E2,1.023618088E3
2.653958163E2,1.023646393E3
2.664610293E2,1.023666153E3
2.675263043E2,1.023670807E3
2.685916003E2,1.023670807E3
2.696568443E2,1.023665695E3
2.707220993E2,1.023659439E3
2.717873523E2,1.023655167E3
2.728525833E2,1.023655167E3
2.739179233E2,1.023656464E3
2.749833063E2,1.023664246E3
2.760486273E2,1.023673096E3
2.771138993E2,1.023680878E3
2.781791483E2,1.023690567E3
2.792444183E2,1.023697586E3
2.803097293E2,1.023703842E3
2.813750213E2,1.023709259E3
2.824402993E2,1.023711395E3
2.835054783E2,1.023715057E3
2.845706953E2,1.023716660E3
2.856359283E2,1.023715057E3
2.867011973E2,1.023713913E3
2.877664783E2,1.023712463E3
2.888317493E2,1.023704910E3
2.898970413E2,1.023699417E3
2.909623663E2,1.023693085E3
2.920276723E2,1.023682632E3
2.930929933E2,1.023675842E3
2.941583223E2,1.023671417E3
2.952236303E2,1.023671417E3
2.962889783E2,1.023671799E3
2.973542663E2,1.023676834E3
2.984195533E2,1.023684235E3
2.994848393E2,1.023684235E3
3.005501243E2,1.023681335E3
3.016153433E2,1.023674545E3
3.026806103E2,1.023669357E3
3.037458603E2,1.023661957E3
3.048111023E2,1.023658829E3
3.058763873E2,1.023658829E3
3.069416963E2,1.023659363E3
3.080069623E2,1.023659363E3
3.090722123E2,1.023657761E3
3.101374703E2,1.023657303E3
3.112027343E2,1.023650589E3
3.122680383E2,1.023644943E3
3.133333113E2,1.023642426E3
3.143986203E2,1.023638000E3
3.154638803E2,1.023633270E3
3.165291163E2,1.023624725E3
3.175944573E2,1.023616486E3
3.186598033E2,1.023604126E3
3.197251363E2,1.023590775E3
3.207904513E2,1.023573380E3
3.218558033E2,1.023563843E3
3.229210693E2,1.023562775E3
3.239862853E2,1.023562775E3
3.250515183E2,1.023573303E3
3.261167603E2,1.023594131E3
3.271819463E2,1.023612061E3
3.282471663E2,1.023621063E3
3.293124533E2,1.023625488E3
3.303777733E2,1.023625488E3
3.314430833E2,1.023620300E3
3.325083983E2,1.023619995E3
3.335736953E2,1.023619843E3
3.346390283E2,1.023619995E3
3.357043123E2,1.023624878E3
3.367695533E2,1.023630981E3
3.378348483E2,1.023633728E3
3.389001343E2,1.023635788E3
3.399653953E2,1.023635788E3
3.410307203E2,1.023635025E3
3.420960413E2,1.023635025E3
3.431613473E2,1.023634109E3
3.442266683E2,1.023632507E3
3.452920323E2,1.023632431E3
3.463573663E2,1.023629913E3
3.474226383E2,1.023629913E3
3.484879343E2,1.023624878E3
3.495531893E2,1.023622818E3
3.506184523E2,1.023615189E3
3.516836883E2,1.023605957E3
3.527489483E2,1.023605728E3
3.538141883E2,1.023604889E3
3.548794563E2,1.023604889E3
3.559447423E2,1.023616104E3
3.570100773E2,1.023626099E3
3.580753363E2,1.023631363E3
3.591406763E2,1.023634338E3
3.602060093E2,1.023639679E3
3.612713123E2,1.023643265E3
3.623366123E2,1.023644485E3
3.634018983E2,1.023644485E3
3.644671763E2,1.023640747E3
3.655324503E2,1.023629379E3
3.665978163E2,1.023616257E3
3.676630883E2,1.023606567E3
3.687283353E2,1.023603210E3
3.697936243E2,1.023603210E3
