"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.750255500E0,-5.137729459E-4,9.561323095E-4,1.181264967E-2
1.770326500E0,5.781031214E-3,4.817186855E-4,-9.303719737E-3
1.790397500E0,-4.884009715E-3,-4.640477709E-3,7.591773756E-3
1.810467500E0,-1.173269190E-2,-2.149171894E-3,-1.124684233E-3
1.830538500E0,1.745142392E-3,8.132914081E-5,-4.137206706E-4
1.850609500E0,1.102088368E-3,3.380835522E-3,-1.466865884E-3
1.870680500E0,-2.325171605E-3,-5.669187289E-3,7.041763980E-3
1.890751500E0,-1.013782062E-2,7.756620180E-4,-5.129148252E-3
1.910822500E0,6.433704402E-4,-7.871713489E-3,4.760066513E-3
1.930892500E0,-1.504707616E-4,7.338188589E-3,-3.735216334E-3
1.950963500E0,-1.310157357E-3,-1.034294255E-2,2.765160985E-3
1.971034500E0,-1.185295824E-2,8.685203269E-3,2.197775058E-3
1.991105500E0,3.408395452E-3,-1.175685041E-2,-2.311056945E-3
2.011176500E0,5.264207255E-3,1.287778374E-2,4.409563728E-3
2.031247500E0,-3.140834626E-3,-1.566238701E-2,1.945770578E-3
2.051317500E0,-6.781197153E-3,1.515964977E-2,2.046474256E-3
2.071388500E0,1.315042097E-2,-1.631787047E-2,-6.850582082E-3
2.091459500E0,5.256326869E-3,2.338458970E-2,3.272560192E-3
2.111530500E0,-3.437720006E-3,-2.158890665E-2,-9.292334318E-3
2.131601500E0,-2.324189991E-3,1.936496794E-2,1.498340908E-2
2.151672500E0,7.803143933E-3,-2.189230919E-2,-2.181365155E-2
2.171742500E0,5.723607726E-3,2.126457728E-2,1.346464176E-2
2.191813500E0,1.835282077E-3,-2.143372223E-2,-1.287045982E-2
2.211884500E0,-1.008080505E-2,2.246236056E-2,1.238320116E-2
2.231955500E0,3.366149729E-3,-1.978003979E-2,-1.363841072E-2
2.252026500E0,9.149565361E-3,1.762680151E-2,2.035437524E-2
2.272096500E0,-2.708994551E-3,-1.147599146E-2,-2.136187814E-2
2.292167500E0,-1.291523129E-2,4.377054982E-3,2.644262649E-2
2.312238500E0,-3.119798843E-3,-8.567691781E-3,-1.607244089E-2
2.332309500E0,9.395109490E-3,1.026955340E-2,6.065716967E-3
2.352380500E0,-1.574330032E-3,-4.806740209E-3,-1.111368416E-3
2.372451500E0,-1.135077048E-2,-5.739102140E-3,1.037777308E-2
2.392521500E0,-9.850319475E-3,7.565264590E-3,-5.343134049E-3
2.412592500E0,1.505300775E-2,-3.698703600E-3,-1.197820762E-3
2.432663500E0,9.709677659E-3,1.499379240E-2,2.357465681E-3
2.452734500E0,-2.738577779E-3,-8.155873045E-3,-1.065111347E-2
2.472805500E0,-1.118451543E-2,6.959985010E-3,1.586088911E-2
2.492876500E0,1.149433386E-2,-5.098090507E-3,-1.867997460E-2
2.512946500E0,1.623926498E-2,1.817549393E-2,1.135255676E-2
2.533017500E0,2.478565322E-3,-1.233088784E-2,-1.103357598E-2
2.553088500E0,-2.410777099E-2,5.133589264E-3,1.453703083E-2
2.573159500E0,-2.975806594E-3,-4.536823370E-3,-9.656786919E-3
2.593230500E0,1.534210518E-2,3.163336311E-3,1.088853553E-2
2.613300500E0,9.488344658E-4,2.012109384E-3,-1.263177022E-2
2.633371500E0,-1.840789244E-2,-1.440505031E-2,1.018286217E-2
2.653442500E0,-1.270633005E-2,2.654926851E-3,8.377175778E-3
2.673513500E0,1.882308722E-2,-4.846687429E-3,-1.646475866E-2
2.693584500E0,1.019815076E-2,1.084331423E-2,1.109629683E-2
2.713654500E0,-9.510535747E-4,-1.325686835E-2,-6.751212757E-3
2.733726000E0,-2.035103180E-2,5.942217074E-3,8.800483309E-3
2.753797000E0,9.619758464E-3,-7.289860398E-3,-1.540375687E-2
2.773868000E0,1.714771613E-2,1.009711996E-2,1.261695940E-2
