"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.679168792E0,9.261169434E-1,3.456847382E1,1.928524017E1
3.699237792E0,3.148040771E-1,3.334225464E1,1.958635712E1
3.719307792E0,-1.266876221E0,3.237615967E1,2.061316681E1
3.739377792E0,-2.640495300E0,3.194551659E1,2.118704987E1
3.759447792E0,-3.462432861E0,3.182917595E1,2.197076416E1
3.779516792E0,-4.097221375E0,3.130303192E1,2.311451721E1
3.799586792E0,-5.033309937E0,3.012794304E1,2.397685242E1
3.819656792E0,-5.437881470E0,2.942780304E1,2.458791351E1
3.839726792E0,-5.683181763E0,2.933811760E1,2.506884003E1
3.859796792E0,-5.583122253E0,2.840580940E1,2.547827148E1
3.879866792E0,-6.386810303E0,2.787629128E1,2.623671722E1
3.899935792E0,-7.655052185E0,2.693245697E1,2.676332092E1
3.920005792E0,-8.518432617E0,2.607274628E1,2.736471558E1
3.940075792E0,-9.668815613E0,2.655052376E1,2.704045105E1
3.960145792E0,-1.112088013E1,2.767406654E1,2.610909271E1
3.980215792E0,-1.242068481E1,2.897136116E1,2.632031250E1
4.000284792E0,-1.366603851E1,2.968295288E1,2.623320007E1
4.020354792E0,-1.394653320E1,3.018663788E1,2.689833832E1
4.040424792E0,-1.534196472E1,2.991152573E1,2.741056824E1
4.060494792E0,-1.629800415E1,2.937315178E1,2.808106232E1
4.080564792E0,-1.706447601E1,2.907298279E1,2.873118591E1
4.100634792E0,-1.769161987E1,2.854381180E1,3.015183258E1
4.120703792E0,-1.778644562E1,2.785808182E1,3.129176331E1
4.140773792E0,-1.799851990E1,2.718091011E1,3.186676788E1
4.160843792E0,-1.790782928E1,2.693291855E1,3.236000824E1
4.180913792E0,-1.792484283E1,2.666485405E1,3.279119873E1
4.200983792E0,-1.754711151E1,2.633764839E1,3.243785858E1
4.221052792E0,-1.737928772E1,2.692560577E1,3.209304810E1
4.241122792E0,-1.693899536E1,2.707534790E1,3.186750793E1
4.261192792E0,-1.653847504E1,2.657286644E1,3.220548248E1
4.281262792E0,-1.632663727E1,2.685475540E1,3.207372284E1
4.301332792E0,-1.584003448E1,2.613169289E1,3.218102264E1
4.321402792E0,-1.512513733E1,2.629480171E1,3.196410370E1
4.341471792E0,-1.494691467E1,2.610158539E1,3.124845123E1
4.361541792E0,-1.482382202E1,2.674655151E1,3.007566833E1
4.381611792E0,-1.502041626E1,2.674123573E1,2.899146271E1
4.401681792E0,-1.521465302E1,2.634787178E1,2.858995819E1
4.421751792E0,-1.468502045E1,2.611087608E1,2.850476837E1
4.441821792E0,-1.510469055E1,2.574845123E1,2.755472565E1
4.461890792E0,-1.576630402E1,2.558381653E1,2.675814819E1
4.481960792E0,-1.616075134E1,2.572989464E1,2.627695465E1
4.502030792E0,-1.658887482E1,2.556307983E1,2.594326782E1
4.522100792E0,-1.719940186E1,2.552794838E1,2.541574860E1
4.542170792E0,-1.829319000E1,2.532525063E1,2.527735138E1
4.562240792E0,-1.895582581E1,2.533841324E1,2.500558472E1
4.582309792E0,-2.020540619E1,2.560062981E1,2.424919891E1
4.602379792E0,-2.082045746E1,2.535390663E1,2.393318939E1
4.622449792E0,-2.262825775E1,2.522532654E1,2.382102203E1
4.642519333E0,-2.342409515E1,2.512442780E1,2.360226440E1
4.662589333E0,-2.516533661E1,2.472427940E1,2.368347931E1
4.682659333E0,-2.636777496E1,2.386705399E1,2.396356964E1
4.702728333E0,-2.775566864E1,2.313149452E1,2.415425110E1
4.722798333E0,-2.830745697E1,2.165092278E1,2.525588226E1
4.742868333E0,-2.860422516E1,1.994833374E1,2.575500488E1
4.762938333E0,-2.808457184E1,1.824580765E1,2.694351959E1
4.783008333E0,-2.748812103E1,1.658538818E1,2.759114838E1
4.803078333E0,-2.623706818E1,1.566980743E1,2.855928040E1
4.823148333E0,-2.500928497E1,1.442543983E1,2.946029663E1
4.843217333E0,-2.368242645E1,1.401463509E1,2.980440521E1
4.863287333E0,-2.214209747E1,1.379546642E1,3.029987335E1
4.883357333E0,-2.130274200E1,1.395951653E1,3.057431793E1
4.903427333E0,-2.034285736E1,1.442054176E1,3.108083344E1
4.923497333E0,-1.993967438E1,1.427902794E1,3.218254089E1
4.943567333E0,-1.955952454E1,1.445898247E1,3.202685547E1
4.963636333E0,-1.884603882E1,1.453488350E1,3.259526062E1
4.983706333E0,-1.834691620E1,1.507737064E1,3.331292725E1
5.003776333E0,-1.732539368E1,1.530651188E1,3.362286377E1
5.023846333E0,-1.650055695E1,1.600659561E1,3.307840729E1
5.043916333E0,-1.632845306E1,1.661078644E1,3.244075775E1
5.063986333E0,-1.633061218E1,1.703405190E1,3.141957855E1
5.084056333E0,-1.732571411E1,1.753418350E1,3.113495636E1
5.104125333E0,-1.860393524E1,1.723260880E1,3.022000885E1
5.124195333E0,-2.031259918E1,1.698131371E1,2.965463257E1
5.144265333E0,-2.186063385E1,1.689366341E1,2.935182190E1
5.164335333E0,-2.316736603E1,1.729825401E1,2.955613708E1
5.184405333E0,-2.421311188E1,1.752338791E1,2.945703125E1
5.204475333E0,-2.494768524E1,1.758954048E1,2.880665588E1
5.224545333E0,-2.579087067E1,1.872951508E1,2.820102692E1
5.244614333E0,-2.712273407E1,1.936628723E1,2.794160461E1
5.264684333E0,-2.774282074E1,1.919603348E1,2.814640045E1
5.284754333E0,-2.883962250E1,1.905959511E1,2.833377838E1
5.304824333E0,-2.970706940E1,1.910791016E1,2.925179291E1
5.324894333E0,-3.014151764E1,1.965880585E1,2.990132141E1
5.344964333E0,-3.004430389E1,1.999413872E1,3.111139679E1
5.365034333E0,-2.967122650E1,2.121086502E1,3.232089996E1
5.385104333E0,-2.809931183E1,2.298491478E1,3.337792969E1
5.405173333E0,-2.604341888E1,2.539012909E1,3.371041870E1
5.425243333E0,-2.416077423E1,2.767120171E1,3.380258942E1
5.445313333E0,-2.263484955E1,2.887150574E1,3.449168396E1
5.465383333E0,-2.179909515E1,2.978414154E1,3.525758362E1
5.485453333E0,-2.101805878E1,2.955863953E1,3.638894653E1
5.505523333E0,-2.026404572E1,2.899446487E1,3.703176117E1
5.525593333E0,-1.947592163E1,2.855949211E1,3.787747192E1
5.545662333E0,-1.831156921E1,2.767429161E1,3.843871307E1
5.565732333E0,-1.671035004E1,2.709961128E1,3.861781311E1
5.585802333E0,-1.611840057E1,2.684347725E1,3.756008148E1
5.605872333E0,-1.565636444E1,2.757719421E1,3.686604309E1
5.625942333E0,-1.581786346E1,2.782209778E1,3.616770172E1
5.646012708E0,-1.631140137E1,2.796133804E1,3.600942230E1
5.666082708E0,-1.618083191E1,2.774007225E1,3.524472046E1
5.686152708E0,-1.592252350E1,2.686144066E1,3.495959473E1
5.706221708E0,-1.608084106E1,2.689872169E1,3.474836731E1
5.726291708E0,-1.646772766E1,2.645896339E1,3.378256226E1
5.746361708E0,-1.706958771E1,2.598093605E1,3.311138916E1
5.766431708E0,-1.777812958E1,2.569367027E1,3.326412201E1
5.786501708E0,-1.796818542E1,2.454965401E1,3.339831543E1
5.806571708E0,-1.821355438E1,2.386387062E1,3.344160461E1
5.826641708E0,-1.878354645E1,2.340082169E1,3.322422028E1
5.846711708E0,-1.941545105E1,2.298331642E1,3.254930878E1
5.866780708E0,-1.958728027E1,2.280763245E1,3.265906525E1
5.886850708E0,-1.984545135E1,2.270090866E1,3.204898071E1
5.906920708E0,-1.954913330E1,2.315784073E1,3.225968170E1
5.926990708E0,-1.956121063E1,2.331662178E1,3.264057159E1
5.947060708E0,-1.888664246E1,2.402115631E1,3.262694550E1
5.967130708E0,-1.773434448E1,2.512297440E1,3.243521881E1
5.987200708E0,-1.618756104E1,2.565904808E1,3.126879883E1
6.007270708E0,-1.487226868E1,2.531821251E1,2.993070221E1
6.027340708E0,-1.420971680E1,2.505531120E1,2.898574829E1
6.047409708E0,-1.405671692E1,2.428931808E1,2.807603455E1
6.067479708E0,-1.384017944E1,2.366255951E1,2.707582092E1
6.087549708E0,-1.403242493E1,2.323873520E1,2.656922150E1
6.107619708E0,-1.449861145E1,2.316934586E1,2.588489532E1
6.127689708E0,-1.492791748E1,2.244184685E1,2.545739746E1
6.147759708E0,-1.516800690E1,2.249579430E1,2.550254059E1
6.167829708E0,-1.550204468E1,2.284027290E1,2.495886230E1
6.187899708E0,-1.558047485E1,2.312207031E1,2.406481171E1
6.207969708E0,-1.576184082E1,2.343743134E1,2.399935913E1
6.228038708E0,-1.573451996E1,2.379260063E1,2.446472931E1
6.248108708E0,-1.537554169E1,2.435102844E1,2.433889008E1
6.268178708E0,-1.506186676E1,2.485242462E1,2.467108154E1
6.288248708E0,-1.477935028E1,2.570153236E1,2.473128510E1
6.308318708E0,-1.378977203E1,2.656632805E1,2.472026062E1
6.328388708E0,-1.365297699E1,2.707614517E1,2.434554291E1
6.348458708E0,-1.348915100E1,2.775635910E1,2.442179871E1
6.368528708E0,-1.374630737E1,2.779579926E1,2.375849152E1
6.388598708E0,-1.442176056E1,2.799469566E1,2.334307098E1
6.408668708E0,-1.494969177E1,2.701903343E1,2.291622162E1
6.428737708E0,-1.583575439E1,2.628716660E1,2.336303711E1
6.448807708E0,-1.681850433E1,2.523340034E1,2.451491547E1
6.468877708E0,-1.778650665E1,2.431907463E1,2.598423004E1
6.488947708E0,-1.843485260E1,2.291525269E1,2.721883392E1
6.509017708E0,-1.867424774E1,2.198371887E1,2.931970215E1
6.529087708E0,-1.838748932E1,2.145228958E1,3.217062378E1
6.549157708E0,-1.802521515E1,2.031274796E1,3.397203064E1
6.569227708E0,-1.702428436E1,1.924674988E1,3.599674225E1
6.589297708E0,-1.631549835E1,1.836516571E1,3.718516541E1
6.609367708E0,-1.481303406E1,1.714175797E1,3.846164703E1
6.629437708E0,-1.433477020E1,1.630486870E1,3.895565033E1
6.649505917E0,-1.394435883E1,1.545583057E1,3.937051392E1
6.669575917E0,-1.363494873E1,1.508123875E1,3.937394714E1
6.689645917E0,-1.379582977E1,1.427072906E1,3.980879974E1
6.709715917E0,-1.343138885E1,1.355757332E1,3.977236176E1
6.729785917E0,-1.318931580E1,1.284508514E1,3.974391174E1
6.749855917E0,-1.294501495E1,1.209072399E1,4.070633698E1
6.769925917E0,-1.246508789E1,1.175397778E1,4.092643738E1
6.789995917E0,-1.220080566E1,1.152454948E1,4.128266144E1
6.810065917E0,-1.176091766E1,1.135764027E1,4.152677917E1
6.830135917E0,-1.153014374E1,1.141776466E1,4.092347717E1
6.850205917E0,-1.150556946E1,1.132247066E1,3.936369324E1
6.870275917E0,-1.172792053E1,1.160584736E1,3.875935364E1
6.890344917E0,-1.143170929E1,1.172792912E1,3.842302704E1
6.910414917E0,-1.162552643E1,1.187515259E1,3.774391937E1
6.930484917E0,-1.169546509E1,1.240436172E1,3.766835022E1
6.950554917E0,-1.177024078E1,1.238369370E1,3.707151031E1
6.970624917E0,-1.177138519E1,1.309259510E1,3.678948975E1
6.990694917E0,-1.138990784E1,1.315705776E1,3.667253876E1
7.010764917E0,-1.129508209E1,1.314958382E1,3.660999298E1
7.030834917E0,-1.108020782E1,1.300022507E1,3.698274994E1
7.050904917E0,-1.101451111E1,1.308921146E1,3.711127472E1
7.070974917E0,-1.096170044E1,1.266724586E1,3.681616974E1
7.091044917E0,-1.084119415E1,1.281718349E1,3.677742004E1
7.111114917E0,-1.057927704E1,1.287379169E1,3.677079773E1
7.131184917E0,-1.037070465E1,1.267156029E1,3.614894867E1
7.151253917E0,-1.039104462E1,1.275758553E1,3.621289825E1
7.171323917E0,-1.032099152E1,1.226507473E1,3.632601929E1
7.191393917E0,-1.038724518E1,1.260321617E1,3.579679108E1
7.211463917E0,-1.001136780E1,1.253090096E1,3.544856262E1
7.231533917E0,-9.842849731E0,1.283609772E1,3.530099487E1
7.251603917E0,-9.975105286E0,1.275492382E1,3.499822998E1
7.271673917E0,-9.800727844E0,1.310820770E1,3.531068420E1
7.291743917E0,-9.654067993E0,1.313555241E1,3.526425171E1
7.311813917E0,-9.499298096E0,1.361757565E1,3.526174927E1
7.331883917E0,-9.291358948E0,1.341289330E1,3.480861664E1
7.351953917E0,-9.350761414E0,1.365280628E1,3.462938690E1
7.372023917E0,-9.353645325E0,1.348250961E1,3.479035187E1
7.392093917E0,-9.085388184E0,1.334725475E1,3.439834595E1
7.412163917E0,-9.058631897E0,1.339073563E1,3.418044281E1
7.432233917E0,-9.023284912E0,1.352806282E1,3.414594269E1
7.452303917E0,-8.939468384E0,1.372293377E1,3.435759735E1
7.472372917E0,-8.598297119E0,1.367173767E1,3.502044678E1
7.492442917E0,-8.229919434E0,1.364401245E1,3.592010498E1
7.512512917E0,-7.794303894E0,1.381703663E1,3.604440308E1
7.532582917E0,-6.995651245E0,1.394851589E1,3.660078430E1
7.552652917E0,-6.661369324E0,1.374484062E1,3.719072723E1
7.572722917E0,-5.976409912E0,1.367308521E1,3.722612000E1
7.592792917E0,-5.564422607E0,1.378910732E1,3.720713043E1
7.612862917E0,-5.319526672E0,1.391842937E1,3.743211365E1
7.632932917E0,-5.287643433E0,1.393001461E1,3.722306061E1
7.653002958E0,-4.888221741E0,1.403239346E1,3.746054077E1
7.673072958E0,-5.132537842E0,1.427805328E1,3.740003967E1
7.693142958E0,-5.108467102E0,1.401148796E1,3.737777710E1
7.713212958E0,-4.999526978E0,1.416517544E1,3.716309357E1
7.733282958E0,-5.069938660E0,1.373726177E1,3.687005615E1
7.753352958E0,-4.710350037E0,1.306463909E1,3.645906830E1
7.773422958E0,-4.938453674E0,1.327650356E1,3.548860168E1
7.793492958E0,-5.043182373E0,1.308367729E1,3.431441498E1
7.813562958E0,-6.024238586E0,1.333951950E1,3.336752319E1
7.833631958E0,-6.702522278E0,1.423546124E1,3.283056641E1
7.853701958E0,-7.133766174E0,1.533982944E1,3.241868591E1
7.873771958E0,-7.508125305E0,1.698735428E1,3.208303070E1
7.893841958E0,-8.079574585E0,1.874528503E1,3.184799957E1
7.913911958E0,-8.501564026E0,2.099100113E1,3.157868958E1
7.933981958E0,-9.224693298E0,2.292858505E1,3.146005249E1
7.954051958E0,-9.082931519E0,2.426135063E1,3.031090546E1
7.974121958E0,-9.278457642E0,2.556098747E1,2.946520996E1
7.994191958E0,-9.419425964E0,2.625573540E1,2.831373596E1
8.014261958E0,-9.972816467E0,2.685534096E1,2.772389221E1
8.034331958E0,-1.099385071E1,2.723208618E1,2.744022369E1
8.054401958E0,-1.170098877E1,2.747032166E1,2.728347015E1
8.074471958E0,-1.217309570E1,2.803787231E1,2.725885773E1
8.094541958E0,-1.285166931E1,2.787137222E1,2.765150452E1
8.114611958E0,-1.307026672E1,2.850064468E1,2.765103149E1
8.134681958E0,-1.355635834E1,2.875814247E1,2.782550812E1
8.154751958E0,-1.393634796E1,2.891823578E1,2.745240784E1
8.174821958E0,-1.408988190E1,2.817632866E1,2.791070557E1
8.194891958E0,-1.417389679E1,2.780678558E1,2.851465607E1
8.214961958E0,-1.402860260E1,2.740326691E1,2.889338684E1
8.235031958E0,-1.379290771E1,2.667347717E1,2.969064331E1
8.255101958E0,-1.358320618E1,2.632479858E1,2.957705688E1
8.275171958E0,-1.357061768E1,2.646489143E1,2.933453369E1
8.295241958E0,-1.321976471E1,2.613512421E1,2.914826965E1
8.315311958E0,-1.337031555E1,2.599362755E1,2.918450928E1
8.335381958E0,-1.306352997E1,2.564076424E1,2.905986023E1
8.355451958E0,-1.299858093E1,2.517732430E1,2.980476379E1
8.375520958E0,-1.241640472E1,2.443236732E1,3.056096649E1
