"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.514585991E2,5.222033406E1,5.006609515E0,1.070000000E0,NaN,NaN,2.000000000E3,3.061459421E1
2.806366130E2,5.221361594E1,4.997534166E0,1.070000000E0,NaN,NaN,2.279000000E3,3.067715134E1
2.827164390E2,5.221199070E1,5.003791591E0,1.070000000E0,NaN,NaN,2.282363090E3,3.067969493E1
2.827465611E2,5.221096128E1,5.007755003E0,1.070000000E0,NaN,NaN,2.282363778E3,3.067969494E1
2.827478670E2,5.221030926E1,5.010265402E0,1.070000000E0,NaN,NaN,2.282363779E3,3.067969494E1
3.246021050E2,5.220894372E1,4.997151751E0,1.070000000E0,NaN,NaN,2.279000000E3,3.078516360E1
3.259793460E2,5.220230038E1,4.999645805E0,1.070000000E0,NaN,NaN,2.280484413E3,3.078627397E1
3.259899970E2,5.219861951E1,5.001027684E0,1.070000000E0,NaN,NaN,2.280484481E3,3.078627397E1
3.359785380E2,5.219373598E1,4.999441163E0,1.070000000E0,NaN,NaN,2.282000000E3,3.079782103E1
3.359882671E2,5.219143815E1,4.998694662E0,1.070000000E0,NaN,NaN,2.282000000E3,3.079782103E1
3.792385811E2,5.218813822E1,4.994579440E0,1.070000000E0,NaN,NaN,3.184267252E3,3.091163585E1
3.792429811E2,5.218569698E1,4.991535071E0,1.070000000E0,NaN,NaN,3.184267258E3,3.091163585E1
3.857574130E2,5.218390050E1,4.987544387E0,1.070000000E0,NaN,NaN,3.207015879E3,3.092652554E1
3.857599630E2,5.218250874E1,4.984452769E0,1.070000000E0,NaN,NaN,3.207015882E3,3.092652554E1
3.903084811E2,5.218151700E1,4.984037083E0,1.070000000E0,NaN,NaN,3.218212978E3,3.093577658E1
3.903150800E2,5.218078740E1,4.983731271E0,1.070000000E0,NaN,NaN,3.218213001E3,3.093577658E1
4.050982101E2,5.218076042E1,4.983757086E0,1.070000000E0,NaN,NaN,3.325865725E3,3.096979808E1
4.051042521E2,5.218076042E1,4.983757086E0,1.070000000E0,NaN,NaN,3.325865728E3,3.096979808E1
4.054785080E2,5.217817846E1,4.975510871E0,1.070000000E0,NaN,NaN,3.174000000E3,3.096982226E1
4.079393030E2,5.217629649E1,4.973206352E0,1.070000000E0,NaN,NaN,2.329000000E3,3.097160395E1
4.233758471E2,5.217195143E1,4.980208630E0,1.070000000E0,NaN,NaN,1.946000000E3,3.099948059E1
4.233829890E2,5.217062194E1,4.982351180E0,1.070000000E0,NaN,NaN,1.946000000E3,3.099948059E1
4.246989551E2,5.217044164E1,4.983042976E0,1.070000000E0,NaN,NaN,1.947585078E3,3.100053370E1
4.247052151E2,5.217032978E1,4.983472188E0,1.070000000E0,NaN,NaN,1.947585113E3,3.100053370E1
4.382975210E2,5.216944309E1,4.984643364E0,1.070000000E0,NaN,NaN,2.096071411E3,3.102926303E1
4.383054991E2,5.216878542E1,4.985512041E0,1.070000000E0,NaN,NaN,2.096071460E3,3.102926303E1
4.473366210E2,5.215933351E1,4.992119550E0,1.070000000E0,NaN,NaN,1.414000000E3,3.105155296E1
4.473430130E2,5.215730920E1,4.993534680E0,1.070000000E0,NaN,NaN,1.414000000E3,3.105155296E1
4.524018360E2,5.215609907E1,4.994700013E0,1.070000000E0,NaN,NaN,1.445008736E3,3.105616966E1
4.524159451E2,5.215527881E1,4.995489914E0,1.070000000E0,NaN,NaN,1.445008980E3,3.105616966E1
4.632989221E2,5.215709322E1,4.992708376E0,1.070000000E0,NaN,NaN,1.575037743E3,3.107858016E1
4.633060380E2,5.215826818E1,4.990907136E0,1.070000000E0,NaN,NaN,1.575037798E3,3.107858016E1
4.636794111E2,5.215407126E1,4.994921738E0,1.070000000E0,NaN,NaN,1.575197856E3,3.107859638E1
4.636814001E2,5.215161411E1,4.997272151E0,1.070000000E0,NaN,NaN,1.575197856E3,3.107859638E1
4.731193970E2,5.214846665E1,4.998935855E0,1.070000000E0,NaN,NaN,1.667274082E3,3.109324741E1
4.731219541E2,5.214664840E1,4.999896952E0,1.070000000E0,NaN,NaN,1.667274088E3,3.109324741E1
4.737603171E2,5.215186977E1,4.995236120E0,1.070000000E0,NaN,NaN,1.667712012E3,3.109331032E1
4.737616581E2,5.215511252E1,4.992341487E0,1.070000000E0,NaN,NaN,1.667712013E3,3.109331032E1
4.801387460E2,5.215194466E1,4.996091899E0,1.070000000E0,NaN,NaN,1.709016800E3,3.110886570E1
4.801442111E2,5.215021684E1,4.998137446E0,1.070000000E0,NaN,NaN,1.709016829E3,3.110886570E1
4.851396680E2,5.214754263E1,4.999495033E0,1.070000000E0,NaN,NaN,1.734135236E3,3.111824720E1
4.851421580E2,5.214604938E1,5.000253099E0,1.070000000E0,NaN,NaN,1.734135242E3,3.111824720E1
4.902112341E2,5.215027927E1,5.000848809E0,1.070000000E0,NaN,NaN,1.629274699E3,3.112351978E1
4.902314141E2,5.214997959E1,5.001264326E0,1.070000000E0,NaN,NaN,1.629275145E3,3.112351978E1
4.914404531E2,5.214810176E1,5.007723747E0,1.070000000E0,NaN,NaN,1.630877472E3,3.112433625E1
4.914430450E2,5.214712555E1,5.011081751E0,1.070000000E0,NaN,NaN,1.630877474E3,3.112433625E1
4.937761401E2,5.214360745E1,5.013408075E0,1.070000000E0,NaN,NaN,1.636769824E3,3.112677481E1
4.937861060E2,5.214180780E1,5.014598088E0,1.070000000E0,NaN,NaN,1.636769934E3,3.112677481E1
4.961203470E2,5.214536879E1,5.008747056E0,1.070000000E0,NaN,NaN,1.642645023E3,3.113012561E1
4.961320491E2,5.214730581E1,5.005564351E0,1.070000000E0,NaN,NaN,1.642645173E3,3.113012561E1
5.013399100E2,5.213923899E1,5.017220580E0,1.070000000E0,NaN,NaN,1.556676859E3,3.114122807E1
5.013425721E2,5.213955603E1,5.016582781E0,1.070000000E0,NaN,NaN,1.556676867E3,3.114122807E1
5.030970820E2,5.214253923E1,5.015728384E0,1.070000000E0,NaN,NaN,1.560185511E3,3.114205643E1
5.031074140E2,5.214415591E1,5.015265360E0,1.070000000E0,NaN,NaN,1.560185634E3,3.114205643E1
5.157616930E2,5.214268407E1,5.014787403E0,1.070000000E0,NaN,NaN,1.414000000E3,3.116978869E1
5.157802800E2,5.214218668E1,5.014625886E0,1.070000000E0,NaN,NaN,1.414000000E3,3.116978869E1
5.240832111E2,5.214772600E1,5.019057223E0,1.070000000E0,NaN,NaN,1.414000000E3,3.117770752E1
5.240960001E2,5.215020653E1,5.021041602E0,1.070000000E0,NaN,NaN,1.414000000E3,3.117770752E1
5.299431090E2,5.214845335E1,5.018362219E0,1.070000000E0,NaN,NaN,1.455028112E3,3.118611491E1
5.299454831E2,5.214744296E1,5.016818044E0,1.070000000E0,NaN,NaN,1.455028118E3,3.118611491E1
5.404241071E2,5.214391291E1,5.016360959E0,1.070000000E0,NaN,NaN,1.575535501E3,3.119868968E1
5.404281681E2,5.214203997E1,5.016118443E0,1.070000000E0,NaN,NaN,1.575535516E3,3.119868968E1
5.506988411E2,5.214088828E1,5.029092264E0,1.070000000E0,NaN,NaN,1.414000000E3,3.121124024E1
5.507075770E2,5.214048198E1,5.033669207E0,1.070000000E0,NaN,NaN,1.414000000E3,3.121124024E1
5.570778180E2,5.213850947E1,5.036407264E0,1.070000000E0,NaN,NaN,1.414000000E3,3.121876400E1
5.570865381E2,5.213758741E1,5.037687197E0,1.070000000E0,NaN,NaN,1.414000000E3,3.121876400E1
5.591601571E2,5.213883627E1,5.037967734E0,1.070000000E0,NaN,NaN,1.414000000E3,3.122002224E1
5.591653390E2,5.213945597E1,5.038106942E0,1.070000000E0,NaN,NaN,1.414000000E3,3.122002224E1
5.684269321E2,5.213663984E1,5.036255179E0,1.070000000E0,NaN,NaN,1.414000000E3,3.123707741E1
5.684305980E2,5.213540900E1,5.035445834E0,1.070000000E0,NaN,NaN,1.414000000E3,3.123707741E1
5.896383390E2,5.213154760E1,5.035898849E0,1.070000000E0,NaN,NaN,1.414000000E3,3.127044442E1
5.896435790E2,5.213040621E1,5.036032754E0,1.070000000E0,NaN,NaN,1.414000000E3,3.127044442E1
5.906162521E2,5.212892255E1,5.040884813E0,1.070000000E0,NaN,NaN,1.414000000E3,3.127086723E1
5.906247201E2,5.212818198E1,5.043306747E0,1.070000000E0,NaN,NaN,1.414000000E3,3.127086723E1
6.277619691E2,5.212818156E1,5.043304728E0,1.070000000E0,NaN,NaN,2.406805073E3,3.134742646E1
6.277788330E2,5.212818156E1,5.043304728E0,1.070000000E0,NaN,NaN,2.406805079E3,3.134742646E1
6.286746651E2,5.212623299E1,5.052978548E0,1.070000000E0,NaN,NaN,1.414000000E3,3.134775402E1
6.574074260E2,5.212259355E1,5.056724270E0,-1.250000000E0,NaN,NaN,9.386121404E2,2.075760075E2
6.590506240E2,5.212258730E1,5.056730700E0,-1.250000000E0,NaN,NaN,9.404123851E2,2.786064104E2
6.719793110E2,5.212120274E1,5.061574149E0,-1.250000000E0,NaN,NaN,9.130287472E2,2.786070155E2
6.864196061E2,5.212120311E1,5.061572384E0,-1.250000000E0,NaN,NaN,1.227734513E3,2.786086424E2
6.864246011E2,5.212120311E1,5.061572384E0,-1.250000000E0,NaN,NaN,1.227734520E3,2.786086424E2
6.866857930E2,5.211906199E1,5.062670342E0,-1.250000000E0,NaN,NaN,1.227833360E3,2.786086427E2
6.882349877E2,5.211746429E1,5.063844156E0,7.943459702E1,NaN,NaN,2.095365668E2,7.680000000E2
6.892349863E2,5.211735893E1,5.064029898E0,6.772842026E1,NaN,NaN,2.112612253E2,7.680000000E2
6.902349851E2,5.211722720E1,5.064481767E0,2.729732895E1,NaN,NaN,2.090299993E2,7.680000000E2
6.912349839E2,5.211706904E1,5.064789299E0,1.255489731E1,NaN,NaN,2.054262379E2,7.680000000E2
6.922349825E2,5.211672986E1,5.065379636E0,7.485927963E1,NaN,NaN,1.142475633E2,3.840000000E2
6.932349811E2,5.211660053E1,5.065684738E0,6.754659653E1,NaN,NaN,1.133947642E2,3.840000000E2
6.942349802E2,5.211646428E1,5.065935273E0,6.186574936E1,NaN,NaN,1.146356946E2,3.840000000E2
6.952349783E2,5.211639853E1,5.066095153E0,5.360842514E1,NaN,NaN,1.100506461E2,3.840000000E2
6.962363743E2,5.211623846E1,5.066357477E0,5.104439926E1,NaN,NaN,1.149447298E2,3.840000000E2
6.972363665E2,5.211611729E1,5.066581877E0,4.815133286E1,NaN,NaN,8.681500210E1,3.840000000E2
6.982363553E2,5.211596461E1,5.066846114E0,7.449288559E1,NaN,NaN,7.998906010E1,3.840000000E2
6.992363462E2,5.211584232E1,5.067073291E0,6.623366928E1,NaN,NaN,6.359564070E1,3.840000000E2
7.002363359E2,5.211575458E1,5.067241487E0,6.259579086E1,NaN,NaN,5.496924596E1,3.840000000E2
7.012363235E2,5.211567553E1,5.067384215E0,6.368160629E1,NaN,NaN,4.927797423E1,2.560000000E2
7.022363167E2,5.211560684E1,5.067512373E0,6.846554184E1,NaN,NaN,4.538880947E1,2.560000000E2
7.032363067E2,5.211556090E1,5.067585574E0,4.903011703E1,NaN,NaN,4.333299037E1,2.560000000E2
7.042362953E2,5.211552425E1,5.067654215E0,4.551174545E1,NaN,NaN,4.312951890E1,2.560000000E2
7.052362864E2,5.211539981E1,5.067860492E0,4.868648911E1,NaN,NaN,3.884059330E1,2.560000000E2
7.062362759E2,5.211529683E1,5.068036331E0,4.771548080E1,NaN,NaN,3.572824242E1,2.560000000E2
7.072362661E2,5.211520722E1,5.068194575E0,4.713064194E1,NaN,NaN,3.333700789E1,2.560000000E2
7.082362628E2,5.211514180E1,5.068311570E0,4.433388901E1,NaN,NaN,3.226756269E1,1.920000000E2
7.092362554E2,5.211511506E1,5.068361520E0,3.830947495E1,NaN,NaN,3.226552616E1,1.920000000E2
