"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.127689708E0,1.575635374E-1,1.682985425E-1,1.134864986E-1
6.147759708E0,1.214150265E-1,2.959186770E-2,7.613534480E-2
6.167829708E0,1.194536984E-1,-5.774630234E-2,4.055929929E-2
6.187899708E0,7.400032133E-2,2.622669563E-2,5.373300239E-2
6.207969708E0,9.271177649E-2,6.407754123E-2,2.605756372E-2
6.228038708E0,8.060051501E-2,3.708240762E-2,-1.399557851E-2
6.248108708E0,4.385872185E-2,2.171293367E-3,-5.515251681E-2
6.268178708E0,1.812533289E-2,-3.284061700E-2,-5.993763357E-2
6.288248708E0,1.413822290E-3,-4.425186664E-2,-4.667629302E-2
6.308318708E0,1.172035700E-3,-2.000005543E-2,-3.188198805E-2
6.328388708E0,1.436581090E-2,6.816378795E-3,-1.788770221E-2
6.348458708E0,1.184622012E-2,1.176952757E-2,-5.683781579E-3
6.368528708E0,-4.197755363E-3,1.942478307E-2,1.790466718E-3
6.388598708E0,-2.490451559E-2,6.996144541E-3,1.091030985E-2
6.408668708E0,-4.844579101E-2,-7.928078994E-3,1.571157947E-2
6.428737708E0,-5.204020068E-2,-2.248172089E-2,5.725352094E-3
6.448807708E0,-6.933585554E-2,-3.533593565E-2,-6.969656330E-3
6.468877708E0,-8.706171811E-2,-8.106693625E-2,-8.161319420E-3
6.488947708E0,-9.382291883E-2,-1.067107096E-1,4.553517792E-3
6.509017708E0,-8.722070605E-2,-1.066763550E-1,2.615503594E-2
6.529087708E0,-6.322459131E-2,-1.037882268E-1,3.694845363E-2
6.549157708E0,-4.270392656E-2,-1.077558696E-1,2.765506506E-2
6.569227708E0,-3.454867750E-2,-1.152104586E-1,1.107772999E-2
6.589297708E0,-3.447809815E-2,-1.282811910E-1,6.704481784E-3
6.609367708E0,-2.146364562E-2,-1.147100553E-1,-3.297049319E-3
6.629437708E0,1.215970889E-2,-7.392840832E-2,-2.851643041E-2
6.649505917E0,4.627249017E-2,-4.619111121E-2,-6.593909115E-2
6.669575917E0,7.108744234E-2,-2.701142430E-2,-9.638599306E-2
6.689645917E0,7.250718027E-2,-3.756200522E-2,-1.094475612E-1
6.709715917E0,7.982236892E-2,-2.738846280E-2,-1.111853346E-1
6.729785917E0,1.020544395E-1,-4.252451006E-3,-1.190238893E-1
6.749855917E0,1.189313680E-1,3.274504840E-2,-1.256912649E-1
6.769925917E0,1.298074871E-1,5.377090722E-2,-1.322716922E-1
6.789995917E0,9.555117786E-2,3.351956233E-2,-1.073132977E-1
6.810065917E0,4.766588658E-2,-5.114714615E-3,-5.240958929E-2
