"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.093815578E2,5.201605541E1,5.175663627E0,4.499242412E0,4.023779501E0,7.148934584E1,5.065049563E0,3.154780317E0
1.103815585E2,5.201608080E1,5.175727900E0,4.764206592E0,3.908062561E0,6.888524169E1,4.970353566E0,3.000000000E0
1.113815584E2,5.201610657E1,5.175794161E0,4.219579269E0,3.815540752E0,6.603853694E1,4.974595798E0,3.000000000E0
1.123815577E2,5.201612901E1,5.175867877E0,3.895051491E0,3.905635256E0,6.591250071E1,4.973101865E0,3.000000000E0
1.133815579E2,5.201614943E1,5.175948989E0,4.149654880E0,4.290183376E0,6.848031895E1,4.991032629E0,3.000000000E0
1.143815572E2,5.201617169E1,5.176023116E0,3.705212763E0,4.241164614E0,6.621292480E1,5.000547990E0,3.000000000E0
1.153815571E2,5.201619104E1,5.176094610E0,4.122688703E0,4.129352759E0,6.693263279E1,4.929012286E0,3.000000000E0
1.163815560E2,5.201620924E1,5.176165990E0,3.992620729E0,4.079030452E0,6.728190883E1,4.868222935E0,3.000000000E0
1.173815560E2,5.201622119E1,5.176236697E0,4.008862386E0,3.790480765E0,6.851889753E1,4.900547035E0,3.137711460E0
1.183815552E2,5.201624265E1,5.176318639E0,4.089377448E0,4.079614103E0,6.859664113E1,4.873416517E0,3.000000000E0
1.193815541E2,5.201626850E1,5.176392863E0,3.453876239E0,4.207999561E0,6.037690557E1,4.880071908E0,3.158258353E0
1.203815535E2,5.201627835E1,5.176481727E0,3.034912968E0,4.198613027E0,6.654999287E1,4.985157366E0,3.321076059E0
1.213815519E2,5.201629468E1,5.176568547E0,3.669678207E0,4.214955987E0,6.813300990E1,5.297667925E0,3.454022656E0
1.223815513E2,5.201632113E1,5.176637712E0,3.404299164E0,4.241474093E0,6.397747192E1,5.170820945E0,3.309983110E0
1.233815510E2,5.201634705E1,5.176709120E0,3.640678117E0,4.173478912E0,6.271721482E1,5.060627223E0,3.237226768E0
1.243815490E2,5.201635210E1,5.176789314E0,5.104875448E0,4.192221356E0,7.195802867E1,5.190781410E0,3.332713224E0
1.253815481E2,5.201635227E1,5.176881196E0,4.856991922E0,3.980058754E0,7.187268987E1,5.253306241E0,3.443672731E0
1.263815473E2,5.201637003E1,5.176966918E0,4.465992693E0,4.178297550E0,6.734669921E1,5.340704516E0,3.533096113E0
1.273815460E2,5.201639106E1,5.177051600E0,4.653104889E0,4.440160573E0,6.505089225E1,5.368823624E0,3.502959432E0
1.283815448E2,5.201639853E1,5.177128834E0,3.537213751E0,4.020001713E0,6.914257371E1,5.366706640E0,3.355095181E0
1.293815435E2,5.201641760E1,5.177210498E0,3.521081896E0,4.282685840E0,6.843586412E1,5.242783228E0,3.330691020E0
1.303815419E2,5.201643460E1,5.177282344E0,2.930334317E0,4.076634259E0,6.850744894E1,5.366646272E0,3.190068668E0
1.313815405E2,5.201644726E1,5.177355385E0,3.130669852E0,3.856575134E0,6.942994102E1,5.682974737E0,3.390690806E0
1.323815398E2,5.201647350E1,5.177428384E0,2.717519447E0,3.969315237E0,6.304146899E1,5.716936634E0,3.637793469E0
1.333815384E2,5.201649644E1,5.177501032E0,3.012289413E0,4.082856412E0,6.161981415E1,5.718229462E0,3.714621042E0
1.343828786E2,5.201651712E1,5.177567008E0,3.313452900E0,3.768336420E0,6.624257239E1,5.829974964E0,3.616332752E0
1.353828375E2,5.201653913E1,5.177637684E0,3.284620060E0,4.059276908E0,6.567550131E1,5.709053178E0,3.522517519E0
1.363827689E2,5.201654904E1,5.177702688E0,2.591454576E0,3.574324054E0,6.618714990E1,5.676704325E0,3.348903596E0
1.373827090E2,5.201655074E1,5.177763314E0,3.447437695E0,3.358024726E0,7.005533856E1,5.693666380E0,3.551549726E0
1.383826505E2,5.201652456E1,5.177836249E0,3.546154931E0,3.898254610E0,1.010229448E2,5.582164745E0,3.143628484E0
1.393825699E2,5.201654985E1,5.177918673E0,4.596304305E0,4.714529670E0,8.963809605E1,5.559633650E0,3.366421754E0
1.403825050E2,5.201655733E1,5.177982607E0,4.643183990E0,4.593832207E0,8.344242873E1,5.554748279E0,3.268546680E0
1.413824459E2,5.201657060E1,5.178043715E0,4.514581501E0,4.403882301E0,7.594339339E1,5.605912989E0,3.145079287E0
1.423823737E2,5.201657377E1,5.178114691E0,4.491572130E0,4.537432151E0,7.651524301E1,5.562515571E0,3.000000000E0
1.433823217E2,5.201659110E1,5.178180961E0,4.550534209E0,4.579385205E0,7.008298078E1,5.584186608E0,3.000000000E0
1.443822721E2,5.201660487E1,5.178253022E0,4.731490538E0,4.762032059E0,7.186139368E1,5.699232937E0,3.000000000E0
1.453822047E2,5.201664330E1,5.178333022E0,4.038774943E0,5.305632045E0,6.495530381E1,5.601200478E0,3.000000000E0
1.463821566E2,5.201666639E1,5.178409279E0,4.385295130E0,5.174077482E0,6.475993438E1,5.581517626E0,3.000000000E0
1.473821100E2,5.201667398E1,5.178449894E0,3.720307806E0,3.011270796E0,7.111458209E1,5.656222264E0,3.000000000E0
1.483820477E2,5.201668579E1,5.178477934E0,4.441718969E0,1.932676133E0,6.587681252E1,5.701965892E0,3.000000000E0
1.493819886E2,5.201670082E1,5.178513549E0,3.377030483E0,1.941896348E0,6.308049666E1,5.770019929E0,3.000000000E0
1.503819317E2,5.201670665E1,5.178552807E0,3.843680242E0,1.872057573E0,7.249747696E1,5.955334581E0,3.000000000E0
1.513818780E2,5.201672398E1,5.178594165E0,3.620658795E0,1.880709003E0,6.772076275E1,6.445965765E0,3.194696336E0
1.523818268E2,5.201674304E1,5.178637396E0,2.306980594E0,1.816755800E0,6.665253939E1,7.050943345E0,3.296836936E0
1.533817787E2,5.201675801E1,5.178678540E0,2.441774677E0,1.850629674E0,6.503352978E1,7.853792176E0,3.409843724E0
1.543817335E2,5.201677938E1,5.178720796E0,2.544778851E0,1.871452957E0,6.450282577E1,8.484739298E0,3.408922283E0
1.553816897E2,5.201678667E1,5.178767614E0,2.391490376E0,1.915723358E0,6.692610324E1,9.258885273E0,3.482518190E0
1.563816489E2,5.201673233E1,5.178856121E0,3.034422754E0,3.029754835E0,1.080705810E2,9.818839478E0,3.754839093E0
1.573816094E2,5.201671753E1,5.178894949E0,4.436226136E0,1.900455693E0,1.096739608E2,1.012519505E1,4.208004268E0
