"Time (s)","X (hPa)"
2.916331262E2,1.015624161E3
2.926973962E2,1.015624161E3
2.937616952E2,1.015642700E3
2.948259892E2,1.015645294E3
2.958902962E2,1.015652847E3
2.969545772E2,1.015672684E3
2.980187952E2,1.015674057E3
2.990830652E2,1.015690994E3
3.001474142E2,1.015690994E3
3.012117742E2,1.015682907E3
3.022760742E2,1.015657730E3
3.033403442E2,1.015638123E3
3.044045842E2,1.015621872E3
3.054688682E2,1.015621872E3
3.065331852E2,1.015631180E3
3.075974972E2,1.015647736E3
3.086617682E2,1.015666351E3
3.097260522E2,1.015680237E3
3.107903132E2,1.015681305E3
3.118545592E2,1.015681305E3
3.129188422E2,1.015681229E3
3.139831502E2,1.015675507E3
3.150474642E2,1.015658951E3
3.161117392E2,1.015658951E3
3.171760482E2,1.015670929E3
3.182403762E2,1.015678253E3
3.193047002E2,1.015678253E3
3.203689872E2,1.015675507E3
3.214332622E2,1.015673065E3
3.224975492E2,1.015673065E3
3.235619222E2,1.015679626E3
3.246263042E2,1.015681915E3
3.256906152E2,1.015698318E3
3.267549092E2,1.015710983E3
3.278191982E2,1.015710983E3
3.288834352E2,1.015710983E3
3.299476752E2,1.015711212E3
3.310119932E2,1.015717697E3
3.320763022E2,1.015719376E3
3.331406292E2,1.015726471E3
3.342048932E2,1.015726471E3
3.352691542E2,1.015727463E3
3.363333812E2,1.015725632E3
3.373976082E2,1.015723495E3
3.384618332E2,1.015709305E3
3.395260372E2,1.015697632E3
3.405902382E2,1.015687561E3
3.416545022E2,1.015687561E3
3.427187922E2,1.015688553E3
3.437830762E2,1.015697021E3
3.448473732E2,1.015698471E3
3.459116592E2,1.015698471E3
3.469759102E2,1.015683746E3
3.480401432E2,1.015664673E3
3.491044002E2,1.015646210E3
3.501687132E2,1.015626678E3
3.512330292E2,1.015607605E3
3.522973462E2,1.015594940E3
3.533616152E2,1.015581665E3
3.544258932E2,1.015553741E3
3.554902062E2,1.015535736E3
3.565544822E2,1.015535202E3
3.576188042E2,1.015535202E3
3.586830552E2,1.015549469E3
3.597473502E2,1.015566559E3
3.608116932E2,1.015592804E3
3.618760152E2,1.015595093E3
3.629402592E2,1.015595093E3
3.640045382E2,1.015584793E3
3.650688022E2,1.015584793E3
