"Time (s)","X (hPa)"
1.145419561E2,1.006233292E3
1.156070361E2,1.006233292E3
1.166721391E2,1.006231918E3
1.177372451E2,1.006228790E3
1.188023141E2,1.006223755E3
1.198674271E2,1.006220627E3
1.209324881E2,1.006220627E3
1.219975941E2,1.006220627E3
1.230626921E2,1.006211929E3
1.241278001E2,1.006204147E3
1.251928861E2,1.006196594E3
1.262579701E2,1.006179962E3
1.273229921E2,1.006160660E3
1.283880981E2,1.006148224E3
1.294532461E2,1.006135788E3
1.305183551E2,1.006129684E3
1.315834791E2,1.006129684E3
1.326485581E2,1.006128845E3
1.337136941E2,1.006130905E3
1.347787691E2,1.006134949E3
1.358438581E2,1.006134949E3
1.369089231E2,1.006129227E3
1.379740261E2,1.006123581E3
1.390391081E2,1.006123581E3
1.401042251E2,1.006123962E3
1.411693381E2,1.006136398E3
1.422344331E2,1.006155396E3
1.432995561E2,1.006166534E3
1.443646911E2,1.006169510E3
1.454298021E2,1.006173248E3
1.464949001E2,1.006173248E3
1.475599921E2,1.006170044E3
1.486251011E2,1.006170044E3
1.496901381E2,1.006175385E3
1.507552001E2,1.006180801E3
1.518202681E2,1.006197510E3
1.528853331E2,1.006205292E3
1.539504441E2,1.006215744E3
1.550155311E2,1.006215744E3
1.560806771E2,1.006213455E3
1.571457791E2,1.006205902E3
1.582108911E2,1.006204376E3
1.592760291E2,1.006205902E3
1.603412231E2,1.006206131E3
1.614064021E2,1.006207809E3
1.624715291E2,1.006212006E3
1.635366481E2,1.006212006E3
1.646018281E2,1.006205292E3
1.656669631E2,1.006205292E3
1.667320771E2,1.006202927E3
1.677972251E2,1.006186447E3
1.688623661E2,1.006179581E3
1.699275101E2,1.006175385E3
1.709926591E2,1.006164169E3
1.720577701E2,1.006163406E3
1.731229211E2,1.006163406E3
1.741881111E2,1.006168365E3
1.752532621E2,1.006168823E3
1.763184741E2,1.006168823E3
1.773836581E2,1.006165619E3
1.784488171E2,1.006156616E3
1.795140021E2,1.006150665E3
1.805791531E2,1.006146545E3
1.816442911E2,1.006146545E3
1.827095271E2,1.006147537E3
1.837747871E2,1.006155548E3
1.848399971E2,1.006166687E3
1.859051921E2,1.006178665E3
1.869702971E2,1.006190262E3
1.880354251E2,1.006201019E3
1.891006251E2,1.006212769E3
1.901658401E2,1.006218338E3
1.912310191E2,1.006218491E3
1.922961901E2,1.006224823E3
1.933613681E2,1.006224823E3
1.944265271E2,1.006224823E3
1.954916771E2,1.006222687E3
1.965569271E2,1.006222687E3
1.976221031E2,1.006221237E3
1.986873081E2,1.006218109E3
1.997525241E2,1.006213303E3
2.008177591E2,1.006209717E3
2.018830131E2,1.006203766E3
2.029482511E2,1.006192169E3
2.040134651E2,1.006176987E3
2.050787111E2,1.006176987E3
2.061439231E2,1.006181488E3
2.072090911E2,1.006198730E3
2.082742871E2,1.006212006E3
2.093395261E2,1.006223373E3
2.104047741E2,1.006225662E3
2.114699831E2,1.006225662E3
2.125351711E2,1.006210938E3
2.136003651E2,1.006199799E3
2.146655511E2,1.006197433E3
2.157307871E2,1.006197433E3
2.167959821E2,1.006202698E3
2.178612091E2,1.006216125E3
2.189264281E2,1.006231613E3
2.199915671E2,1.006245651E3
2.210567711E2,1.006252823E3
2.221220001E2,1.006253281E3
2.231872291E2,1.006254349E3
2.242525711E2,1.006253281E3
2.253179081E2,1.006249084E3
2.263831821E2,1.006249084E3
2.274484751E2,1.006248627E3
2.285137981E2,1.006245651E3
2.295790591E2,1.006242905E3
2.306443621E2,1.006239929E3
2.317096521E2,1.006239395E3
2.327749241E2,1.006237869E3
2.338401721E2,1.006231308E3
2.349054341E2,1.006222458E3
2.359707801E2,1.006208191E3
2.370361181E2,1.006195145E3
2.381013991E2,1.006192245E3
2.391667371E2,1.006192245E3
2.402320161E2,1.006201935E3
2.412973201E2,1.006209030E3
2.423626121E2,1.006220245E3
2.434278581E2,1.006220245E3
2.444931051E2,1.006217194E3
2.455583871E2,1.006208191E3
2.466237051E2,1.006195755E3
2.476889751E2,1.006183090E3
2.487542951E2,1.006181030E3
2.498196221E2,1.006179810E3
2.508849421E2,1.006181030E3
2.519502701E2,1.006189194E3
2.530156221E2,1.006201401E3
2.540809441E2,1.006209183E3
2.551463191E2,1.006214142E3
2.562116851E2,1.006220627E3
2.572770561E2,1.006224442E3
2.583424601E2,1.006224823E3
2.594078531E2,1.006225052E3
2.604732491E2,1.006228638E3
2.615385731E2,1.006229477E3
2.626038431E2,1.006229858E3
2.636691541E2,1.006229477E3
2.647344401E2,1.006229019E3
2.657997081E2,1.006228409E3
2.668650081E2,1.006221466E3
2.679303171E2,1.006219711E3
2.689956591E2,1.006214752E3
2.700609451E2,1.006210251E3
2.711262311E2,1.006204834E3
2.721915391E2,1.006201859E3
2.732569361E2,1.006201019E3
2.743224041E2,1.006197433E3
2.753878451E2,1.006196136E3
2.764532661E2,1.006190948E3
2.775186821E2,1.006187592E3
2.785840651E2,1.006178284E3
2.796494571E2,1.006171570E3
2.807148911E2,1.006163559E3
2.817802561E2,1.006163101E3
2.828456151E2,1.006159592E3
2.839109671E2,1.006159592E3
2.849763161E2,1.006159592E3
2.860416661E2,1.006158676E3
2.871070311E2,1.006139984E3
2.881723841E2,1.006125717E3
2.892376561E2,1.006105499E3
2.903029351E2,1.006093292E3
2.913682021E2,1.006093292E3
2.924335651E2,1.006093903E3
2.934988491E2,1.006107330E3
2.945641761E2,1.006111984E3
2.956294721E2,1.006117401E3
2.966947731E2,1.006124878E3
2.977601051E2,1.006143112E3
2.988253911E2,1.006151123E3
2.998906901E2,1.006170731E3
3.009559771E2,1.006183090E3
3.020212681E2,1.006186752E3
3.030865101E2,1.006188660E3
3.041517581E2,1.006188660E3
3.052170361E2,1.006190720E3
3.062823051E2,1.006190720E3
3.073476271E2,1.006205063E3
3.084129211E2,1.006224976E3
3.094782111E2,1.006246033E3
3.105435451E2,1.006271286E3
3.116088861E2,1.006282120E3
3.126742451E2,1.006282120E3
3.137396481E2,1.006270142E3
3.148050031E2,1.006249390E3
3.158703191E2,1.006223755E3
3.169357391E2,1.006212006E3
3.180010341E2,1.006211548E3
3.190663721E2,1.006210556E3
3.201317461E2,1.006210556E3
3.211970751E2,1.006217422E3
3.222624061E2,1.006218567E3
3.233277271E2,1.006222229E3
3.243929891E2,1.006234512E3
3.254582231E2,1.006238480E3
3.265234801E2,1.006240616E3
3.275887181E2,1.006242142E3
3.286539141E2,1.006242142E3
3.297191111E2,1.006234894E3
3.307843061E2,1.006231766E3
3.318494781E2,1.006230545E3
3.329146551E2,1.006230545E3
3.339798351E2,1.006228790E3
3.350450321E2,1.006227951E3
3.361102801E2,1.006226120E3
3.371755311E2,1.006223297E3
3.382407681E2,1.006223297E3
3.393060121E2,1.006224213E3
3.403713081E2,1.006226120E3
3.414365641E2,1.006228027E3
3.425018181E2,1.006228638E3
3.435671011E2,1.006228638E3
3.446323691E2,1.006224594E3
3.456976741E2,1.006222458E3
3.467629571E2,1.006221848E3
3.478282561E2,1.006222229E3
3.488935221E2,1.006222229E3
3.499588031E2,1.006222992E3
3.510240461E2,1.006227722E3
3.520892291E2,1.006228790E3
3.531544271E2,1.006234055E3
3.542196581E2,1.006239090E3
3.552848991E2,1.006243744E3
3.563501451E2,1.006247559E3
3.574153811E2,1.006251755E3
3.584806141E2,1.006259613E3
3.595459591E2,1.006261292E3
3.606112931E2,1.006264420E3
3.616766091E2,1.006265411E3
3.627418901E2,1.006266251E3
3.638071481E2,1.006266251E3
3.648724231E2,1.006266098E3
3.659377001E2,1.006262436E3
3.670030211E2,1.006256638E3
3.680682941E2,1.006243134E3
3.691336361E2,1.006232758E3
3.701990141E2,1.006224670E3
3.712643641E2,1.006224670E3
3.723297171E2,1.006224670E3
3.733950091E2,1.006225815E3
3.744603191E2,1.006227112E3
3.755256051E2,1.006225815E3
3.765908401E2,1.006224136E3
3.776560721E2,1.006224136E3
3.787212541E2,1.006226654E3
3.797864741E2,1.006226883E3
3.808517251E2,1.006227493E3
3.819169651E2,1.006226883E3
3.829822461E2,1.006217880E3
3.840474971E2,1.006212006E3
3.851127271E2,1.006200409E3
3.861779881E2,1.006190948E3
3.872432101E2,1.006183319E3
3.883084081E2,1.006183319E3
3.893736211E2,1.006183548E3
3.904388911E2,1.006191330E3
