"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.837346375E0,-9.584568787E-1,1.342558136E0,1.226145218E1
1.857412375E0,-1.031654663E0,5.680686951E-1,1.389470581E1
1.877479708E0,-8.114625549E-1,-2.454895020E-2,1.396326324E1
1.897546708E0,-7.448510742E-1,-2.808160400E-1,1.243419296E1
1.917613708E0,-1.100960541E0,-9.639953613E-2,1.048135391E1
1.937679708E0,-1.197509766E0,2.368075562E-1,8.931626587E0
1.957746708E0,-1.077459412E0,7.027885437E-1,8.094417572E0
1.977813708E0,-9.815089417E-1,9.172924805E-1,7.591164093E0
1.997880708E0,-8.321195984E-1,9.059161377E-1,7.692802734E0
2.017947708E0,-5.638774109E-1,8.110134888E-1,8.332272949E0
2.038013708E0,-5.206173706E-1,7.141648865E-1,8.775650940E0
2.058080708E0,-4.378395081E-1,5.906716919E-1,8.731642456E0
2.078147708E0,-3.838018799E-1,4.941224670E-1,8.280480652E0
2.098214708E0,-5.445675659E-1,5.917195129E-1,8.083041229E0
2.118281708E0,-6.262976074E-1,6.619235229E-1,8.181237030E0
2.138347708E0,-4.619393921E-1,7.960446167E-1,8.433761902E0
2.158414708E0,-1.160087585E-1,1.049018555E0,8.653804321E0
2.178481708E0,-8.906478882E-2,1.224154358E0,8.906628571E0
2.198548708E0,-1.670526123E-1,1.245709534E0,9.166338501E0
2.218614708E0,-4.613406372E-1,1.236428833E0,9.218579865E0
2.238681708E0,-7.662565613E-1,1.231489105E0,9.235794067E0
2.258748708E0,-9.511221313E-1,1.333127747E0,9.702523499E0
2.278815708E0,-6.722520447E-1,1.462009735E0,1.077534256E1
2.298882708E0,1.930984497E-2,1.227746887E0,1.159473862E1
2.318948708E0,5.860313416E-1,9.825567627E-1,1.223750198E1
2.339015708E0,6.674620056E-1,7.563771057E-1,1.182900146E1
2.359082708E0,6.451583862E-1,5.617817688E-1,1.094523926E1
2.379149708E0,6.851252747E-1,7.143145752E-1,1.078462326E1
2.399216708E0,1.020577698E0,6.965016174E-1,1.179412399E1
2.419282708E0,6.803352356E-1,5.646258545E-1,1.260992752E1
2.439349708E0,-3.237767029E-1,2.544708252E-2,1.240126144E1
2.459416708E0,-1.036444702E0,-3.718267822E-1,1.158366165E1
2.479483708E0,-1.202150116E0,-2.941383362E-1,1.028990204E1
2.499549708E0,-7.026388550E-1,1.520837402E-1,9.255403290E0
2.519616708E0,6.227050781E-2,8.003855896E-1,8.570577393E0
2.539683708E0,7.203021240E-1,1.214274902E0,8.333021393E0
2.559750708E0,9.213340759E-1,1.464255066E0,8.975635071E0
2.579817708E0,1.107247467E0,1.412462769E0,9.738149414E0
2.599883708E0,7.372169495E-1,1.132694550E0,9.706565094E0
2.619950708E0,1.445993042E-1,8.427474976E-1,8.881331177E0
2.640017708E0,-2.805166626E-1,8.053253174E-1,7.874375153E0
2.660084708E0,-4.284091187E-1,9.964778137E-1,7.179220734E0
2.680150708E0,-2.475851440E-1,1.290915527E0,6.905739441E0
2.700217708E0,1.766326904E-1,1.510808258E0,6.889423370E0
2.720284708E0,5.496569824E-1,1.763782196E0,7.256310425E0
2.740351708E0,6.682104492E-1,1.696571960E0,7.644004211E0
2.760418708E0,5.496569824E-1,1.234632568E0,8.275540924E0
2.780484708E0,5.749543762E-1,8.791218567E-1,8.848399658E0
2.800551708E0,5.584886169E-1,7.333250427E-1,9.130862274E0
2.820618708E0,4.586462402E-1,1.056053925E0,9.917326813E0
2.840685708E0,1.978884888E-1,1.021475830E0,1.019724472E1
2.860752708E0,8.382568359E-2,8.910969543E-1,1.046234344E1
2.880818833E0,1.407073975E-2,8.954379272E-1,1.113130234E1
2.900885833E0,-4.373904419E-1,9.922865295E-1,1.139280853E1
2.920952833E0,-6.879693604E-1,7.089257812E-1,1.098281113E1
2.941019833E0,-1.017583923E0,4.315525818E-1,1.200758011E1
2.961085833E0,-1.361269226E0,-5.668711853E-1,1.495779510E1
2.981152833E0,-1.467398529E0,-1.397344208E0,1.659374313E1
3.001219833E0,-1.699266357E0,-1.779948578E0,1.474688370E1
3.021286833E0,-2.129471741E0,-1.345102844E0,1.166329605E1
3.041353833E0,-2.120041351E0,-3.486250305E-1,8.721463623E0
3.061419833E0,-1.893113251E0,7.352709961E-1,7.209906921E0
3.081486833E0,-1.707349548E0,1.199156342E0,7.038962402E0
3.101553833E0,-1.501377869E0,9.383985901E-1,8.152796173E0
3.121620833E0,-1.312470703E0,1.737886047E-1,9.354796600E0
3.141686833E0,-1.456171875E0,-3.983216858E-1,1.042087967E1
3.161753833E0,-1.541494446E0,-8.017327881E-1,1.126856689E1
3.181820833E0,-1.617087250E0,-9.942324829E-1,1.127994324E1
3.201887833E0,-2.016905823E0,-7.387138367E-1,1.007749374E1
3.221954833E0,-1.903591461E0,-3.282673645E-1,8.346792755E0
3.242020833E0,-1.560804291E0,4.679269409E-1,7.464976501E0
3.262087833E0,-1.162332916E0,1.057550812E0,6.931485901E0
3.282154833E0,-7.845185852E-1,1.392404480E0,6.579118652E0
3.302221833E0,-7.361691284E-1,1.469045105E0,6.690786438E0
3.322287833E0,-1.027613068E0,1.354533234E0,7.533683624E0
3.342354833E0,-1.254690857E0,1.156495056E0,8.155191193E0
3.362421833E0,-1.170715485E0,1.122066650E0,8.479716339E0
3.382488833E0,-8.909472656E-1,1.257085876E0,8.925639038E0
3.402555833E0,-5.697152710E-1,1.324595490E0,9.471104736E0
3.422621833E0,1.428030396E-1,1.177002411E0,1.050096313E1
3.442688833E0,7.827223206E-1,1.035097504E0,1.162856827E1
3.462755833E0,1.073417816E0,1.064137115E0,1.196312256E1
3.482822833E0,1.553768921E0,9.554631042E-1,1.152603149E1
3.502888833E0,2.146386566E0,9.349557495E-1,1.112696136E1
3.522955833E0,2.298470306E0,8.764274597E-1,1.186193298E1
3.543022833E0,1.761087799E0,3.273692322E-1,1.331885330E1
3.563089833E0,5.022056580E-1,-8.675958252E-1,1.392209885E1
3.583156833E0,-3.715274048E-1,-1.664089508E0,1.316766769E1
3.603222833E0,-4.171824646E-1,-1.529519348E0,1.139101227E1
3.623289833E0,1.143621826E-1,-6.346801758E-1,9.681716766E0
3.643356833E0,7.331753540E-1,2.677931213E-1,8.327482910E0
3.663423833E0,1.281784515E0,8.422984314E-1,7.968080292E0
3.683489833E0,1.429976349E0,1.025816803E0,8.510851593E0
3.703556833E0,9.910890198E-1,8.533753967E-1,8.909472656E0
3.723623833E0,2.962339783E-1,6.102809143E-1,9.066795502E0
3.743690833E0,-4.198768616E-1,4.818479919E-1,8.666228485E0
3.763757833E0,-8.412506104E-1,6.267466736E-1,7.801476746E0
3.783823833E0,-1.009800110E0,9.861492920E-1,7.232060852E0
3.803890833E0,-8.105644226E-1,1.355880432E0,7.082521820E0
3.823957833E0,-4.209246826E-1,1.671424255E0,7.325915680E0
3.844024833E0,-1.865121460E-1,1.704804840E0,7.653135223E0
3.864090833E0,-1.160087585E-1,1.571282501E0,8.372838593E0
3.884157125E0,-6.870712280E-2,1.411115570E0,8.951984253E0
3.904224125E0,-4.061054993E-1,1.460961914E0,9.434281311E0
3.924291125E0,-9.702822876E-1,1.556912384E0,9.745783539E0
3.944358125E0,-1.394051056E0,1.641935577E0,9.924960938E0
3.964424125E0,-1.338067474E0,1.717229004E0,1.015997223E1
3.984491125E0,-8.922944641E-1,1.620979156E0,1.091515182E1
4.004558125E0,-2.661465454E-1,1.437011719E0,1.178304703E1
4.024625125E0,-4.689747620E-1,1.670675812E0,1.166628983E1
4.044691125E0,-1.025517426E0,2.102378082E0,1.033495834E1
4.064758125E0,-1.191222839E0,2.121238861E0,1.007360184E1
4.084825125E0,-6.876699829E-1,1.614093475E0,1.159054733E1
4.104892125E0,-5.593867493E-1,1.183139648E0,1.308354263E1
4.124959125E0,-1.716929626E-1,5.522016907E-1,1.373887985E1
4.145025125E0,1.692979431E-1,9.684860229E-2,1.326257034E1
4.165092125E0,1.535806274E-1,2.083666992E-1,1.101110229E1
4.185159125E0,2.395019531E-2,1.007255402E0,8.886869659E0
4.205226125E0,1.462458801E-1,1.598675537E0,8.327782288E0
4.225292125E0,5.185217285E-1,1.619482269E0,9.203760681E0
4.245359125E0,9.241781616E-1,1.171763306E0,9.963131561E0
4.265426125E0,8.524772644E-1,9.276210022E-1,9.971514130E0
4.285493125E0,6.806346130E-1,8.681945801E-1,9.479636993E0
4.305560125E0,6.185137939E-1,9.967771912E-1,8.983867950E0
4.325626125E0,4.799020386E-1,1.274000702E0,8.752898254E0
4.345693125E0,2.106120300E-1,1.469194794E0,8.231831818E0
4.365760125E0,8.786727905E-2,1.589544525E0,7.657176819E0
4.385827125E0,1.522334290E-1,1.720821533E0,7.517217865E0
4.405893125E0,3.089575195E-1,1.872306519E0,7.469167786E0
4.425960125E0,3.327580261E-1,1.920506287E0,7.759414215E0
4.446027125E0,3.344046021E-1,1.929936676E0,8.747958527E0
4.466094125E0,3.332070923E-1,2.125879211E0,9.225166168E0
4.486160125E0,4.201762390E-1,2.275118866E0,8.415350189E0
4.506227125E0,5.996530151E-1,2.290237427E0,7.987090759E0
4.526294125E0,8.699908447E-1,1.982327728E0,8.946595459E0
4.546361125E0,8.705895996E-1,1.562450867E0,1.010324020E1
4.566428125E0,2.254312134E-1,1.382824402E0,1.010803024E1
4.586494125E0,3.812571716E-1,1.335672455E0,9.604776764E0
4.606561125E0,1.244512024E0,1.631607056E0,9.907147980E0
4.626628125E0,1.869013367E0,1.343755646E0,1.182451080E1
4.646695125E0,9.695338440E-1,3.414399719E-1,1.447459991E1
4.666761125E0,-1.895059204E-1,-7.327262878E-1,1.501587433E1
4.686828125E0,-7.565267944E-1,-1.019380188E0,1.425261154E1
4.706895125E0,-1.103056183E0,-6.623725891E-1,1.134984787E1
4.726962125E0,-7.101232910E-1,1.863624573E-1,9.417665863E0
4.747029125E0,1.755848694E-1,1.518442383E0,9.299411774E0
4.767095125E0,6.665638733E-1,1.936073914E0,8.458011475E0
4.787162125E0,1.168170776E0,1.799258423E0,7.861202545E0
4.807229125E0,1.451082458E0,1.719624023E0,8.023016052E0
4.827296125E0,6.087840271E-1,1.609752502E0,8.118367767E0
4.847362125E0,1.919009399E-1,1.531165924E0,8.184230804E0
4.867429125E0,5.523513794E-2,1.260229340E0,7.855065308E0
4.887496333E0,-1.354682922E-1,1.183738403E0,7.434589691E0
4.907563333E0,-3.552113342E-1,1.362167358E0,6.872059479E0
4.927629333E0,-3.261717224E-1,1.468596039E0,6.779551849E0
4.947696333E0,-3.710783386E-1,1.771865387E0,7.476203156E0
4.967763333E0,-6.286926270E-3,1.862876129E0,8.453969879E0
4.987830333E0,3.113525391E-2,1.950893097E0,9.625733185E0
5.007897333E0,-2.393522644E-1,2.139201508E0,1.053748718E1
5.027963333E0,-5.046006775E-1,1.696571960E0,1.075348801E1
5.048030333E0,-7.496411133E-1,1.485810242E0,1.093925171E1
5.068097333E0,-4.972659302E-1,1.646875305E0,1.116543137E1
5.088164333E0,-7.649093628E-2,2.091301117E0,1.169712570E1
5.108230333E0,2.094145203E-1,2.238594818E0,1.165491348E1
5.128297333E0,7.761360168E-1,1.674268341E0,1.190459427E1
5.148364333E0,1.715432739E-1,8.900491333E-1,1.349413879E1
5.168431333E0,-1.700463867E-1,-4.790039062E-3,1.447534836E1
5.188497333E0,-7.050338745E-2,-8.198451233E-1,1.374681335E1
5.208564333E0,2.263293457E-1,-1.262774048E0,1.230231720E1
5.228631333E0,1.029858398E-1,-1.180445251E0,1.087114334E1
5.248698333E0,-3.267704773E-1,-8.201445007E-1,9.585167542E0
5.268765333E0,-4.733157349E-1,-5.656736755E-1,8.942853241E0
5.288831333E0,-3.565585327E-1,-5.144801331E-1,9.087153168E0
5.308898333E0,-3.513194275E-1,-4.676275635E-1,9.774224396E0
5.328965333E0,-6.129753113E-1,-2.763253784E-1,9.723629608E0
5.349032333E0,-5.614823914E-1,-6.762936401E-1,9.410331116E0
5.369098333E0,-7.933502197E-1,-1.115929413E0,9.152417450E0
5.389165333E0,-9.389973450E-1,-1.216669922E0,8.553063812E0
5.409232333E0,-8.704399109E-1,-9.204359436E-1,7.651937714E0
5.429299333E0,-4.507127380E-1,-8.726852417E-2,6.769522705E0
5.449365333E0,-4.146377563E-2,8.225395203E-1,6.130351868E0
5.469432333E0,5.284011841E-2,1.229992218E0,6.296656036E0
5.489499333E0,8.487350464E-2,1.140328674E0,7.334298248E0
5.509566333E0,-8.981323242E-4,8.526269531E-1,9.080716553E0
5.529633333E0,-3.134481812E-1,7.132667542E-1,9.487121429E0
5.549699333E0,-6.185137939E-1,1.034199371E0,9.451495514E0
5.569766333E0,-3.622467041E-1,1.395997009E0,9.992470551E0
5.589833333E0,-2.421963501E-1,9.988728333E-1,1.099628311E1
5.609900333E0,-8.211923218E-1,9.131011963E-2,1.185040695E1
5.629966333E0,-2.213596802E0,2.040257263E-1,1.091245743E1
5.650033333E0,-3.151995392E0,8.906478882E-1,8.397387543E0
5.670100333E0,-2.207160187E0,1.813179474E0,8.332123260E0
5.690167333E0,-2.654579773E0,1.964365082E0,1.051533325E1
5.710233333E0,-4.096980286E0,5.845344543E-1,1.264121246E1
5.730300333E0,-5.286257172E0,-1.087937622E0,1.227492416E1
5.750367333E0,-5.118306427E0,-1.327589264E0,1.072190369E1
5.770434333E0,-3.448828125E0,-7.595205688E-1,9.353150024E0
5.790501333E0,-1.756746826E0,7.337741089E-1,8.719817047E0
5.810567333E0,3.890409851E-1,5.212161255E-1,9.388027496E0
5.830634333E0,1.754501495E0,9.336085510E-1,9.592053223E0
5.850701333E0,9.840536499E-1,6.716532898E-1,8.493487701E0
5.870768333E0,2.121089172E-1,1.802252197E-1,7.286248169E0
5.890834333E0,1.486408997E-1,3.359014893E-1,7.379055176E0
5.910901333E0,1.290017395E0,3.981719971E-1,7.962841187E0
5.930968333E0,-7.125183105E-1,9.759704590E-2,9.108708344E0
5.951035333E0,-7.830216980E-1,-4.968168640E-1,7.643255768E0
5.971101333E0,-8.138575745E-1,5.583389282E-2,7.219187622E0
5.991168333E0,-2.948867798E-2,6.649172974E-1,7.766599274E0
6.011235333E0,-7.903564453E-2,5.712121582E-1,7.561376038E0
6.031302333E0,-3.826043701E-1,9.231303406E-1,7.577093353E0
6.051368333E0,9.729766846E-2,8.638536072E-1,8.149053955E0
6.071435333E0,2.390528870E-1,7.213499451E-1,8.344996490E0
6.091502333E0,8.735833740E-1,4.200265503E-1,8.546776886E0
6.111569333E0,1.843416595E0,2.987786865E-1,8.695118408E0
6.131636333E0,2.581232300E0,5.164260864E-2,9.268875275E0
6.151702333E0,3.160228271E0,-3.411405945E-1,1.046892975E1
6.171769333E0,3.158581696E0,-6.388714600E-1,1.014081207E1
6.191836333E0,3.434308319E0,-1.105900269E0,1.096035782E1
6.211903333E0,3.709436188E0,-1.353635101E0,1.217717743E1
6.231969333E0,3.910019073E0,-2.208507385E0,1.415276917E1
6.252036333E0,4.261188812E0,-2.830613708E0,1.426683197E1
6.272103333E0,4.199367371E0,-2.523153076E0,1.237626343E1
6.292170333E0,3.412453766E0,-2.414029999E0,1.037687119E1
6.312236333E0,2.476899261E0,-2.411036224E0,9.009764099E0
6.332303333E0,2.312091980E0,-2.362237701E0,8.459658051E0
6.352370333E0,2.434387665E0,-2.702929230E0,7.739206238E0
6.372437333E0,2.827619934E0,-3.130589905E0,7.831264801E0
6.392503333E0,3.182382202E0,-3.183280334E0,7.972121887E0
6.412570333E0,3.282673645E0,-3.160677338E0,7.492519226E0
6.432637333E0,3.715872803E0,-2.563419342E0,7.037764893E0
6.452704333E0,3.818259888E0,-2.084265747E0,7.766748962E0
6.472771333E0,3.516786804E0,-1.694925385E0,9.391769714E0
6.492837333E0,3.447780304E0,-2.063758392E0,1.021685394E1
6.512904333E0,3.317850494E0,-1.682351532E0,9.877659302E0
6.532971333E0,3.323688354E0,-1.566492462E0,9.187594299E0
6.553038333E0,3.551215210E0,-1.157393188E0,1.002495300E1
6.573104333E0,3.915258179E0,-1.057700500E0,1.104089035E1
6.593171333E0,4.124972076E0,-1.057700500E0,1.117935242E1
6.613238333E0,4.151916046E0,-1.003662872E0,1.041459274E1
6.633305333E0,4.135150909E0,-1.282982025E0,9.248517609E0
6.653371333E0,4.800966339E0,-1.334175568E0,9.205107880E0
6.673438333E0,5.128485260E0,-1.255738678E0,9.161997528E0
6.693505333E0,4.780159607E0,-1.515298920E0,9.603279877E0
6.713572333E0,4.085454254E0,-2.266885986E0,8.738677826E0
6.733638333E0,3.713926849E0,-2.295027466E0,7.076085205E0
