Time (s),Accelerometer_X (m/s^2),Accelerometer_Y (m/s^2),Accelerometer_Z (m/s^2),Gyroscope_X (rad/s),Gyroscope_Y (rad/s),Gyroscope_Z (rad/s),Linear Accelerometer_X (m/s^2),Linear Accelerometer_Y (m/s^2),Linear Accelerometer_Z (m/s^2),Magnetometer_X (µT),Magnetometer_Y (µT),Magnetometer_Z (µT),Barometer_X (hPa)
11,-2.3606330383538,-9.6764327543,-1.4653088745633598,0.09777055358999999,-0.0540172379637255,-0.0260000433109804,0.7596940706960784,-0.48482133552352946,-0.0021123940266666546,11.30383959045098,38.11330062274509,24.92030226,1014.963379
12,-3.475595990280392,-9.544463949372549,0.2952859496752941,-0.24905841275920002,-0.9725518562034,-0.0416341020284,-0.6011657132578,-0.24700914657947998,0.44880860837180003,27.0970292664,36.1011377712,9.01018054923,1014.962997
13,-2.808732211232,-9.06381669598,-1.9136325805305199,-0.09846919470627451,-0.6478341835345751,-0.23287771312962746,0.1717765434082353,0.0007941779841176408,0.3394827294215686,29.35914103196078,33.694899091960785,12.331507813615687,1014.962692
14,-3.03711229248,-9.48358278808,-1.3291550079204,-0.22021140662260003,0.409753816534716,0.04511315660706,-0.18662251508619998,-0.24317054299414,-0.14873463018,28.906085662400002,36.0687516024,0.341117401428,1014.962692
15,-2.872517745072353,-9.092239648980392,-2.152338894114314,0.17923993966522,-0.4232499116636,-0.005899707515220003,0.20206729499324602,-0.051590895820400016,-0.1721316550932,29.7575598142,35.2919207762,4.429692611929999,1014.963531
16,-3.192252676448,-10.13736623836,-2.46809157711,0.21790585960823528,0.20438445962015686,0.12520917036372547,0.0556993782147059,-1.0593359092996077,-1.1858734025686275,30.53746272019608,34.80428994882353,0.3340348635000001,1014.964676
17,-2.6581165357541177,-10.326763619535294,-2.425588316199804,-0.16929811267560002,0.44977550650599996,-0.4291026026978,0.7564214889356,-0.575084792478,-0.8579569790298,29.8784391784,34.9916711806,4.3238256836660005,1014.963531
18,-1.9531773465439999,-8.585145098813,-1.573015896486,0.1241571673724,-0.004787378424000011,0.012322504167999985,0.19840758134740002,-0.2158346226420001,-0.23550022391400005,28.2738784788,36.7039727016,3.2035142900456,1014.95903
19,-3.6554165224404,-11.15760563958192,-2.189670556526,0.234186810917451,-0.34965954245607844,0.06563511973215685,-0.03452795184431376,-2.072746457167843,-1.5413382061654903,32.25230676960784,33.42740788196078,0.9581059851098039,1014.957123
20,-3.942563162313726,-11.00978151184392,-2.724088170733137,-0.014969291031400035,0.33048970053399995,-0.3527675776982,0.4846640636579999,-2.7230910489860003,-1.4651873753262001,35.9007081604,28.9583190148,5.496773376162,1014.953461
21,-3.0034562805646,-7.6815820679783995,-1.6775584991056,-0.014728641169411751,-0.18202065494803932,-0.11769967817117649,1.512847013119608,0.7592452108647061,-0.3804506219921569,36.054379182941176,29.36279296901961,4.415913263664706,1014.953308
22,-5.6144856169590005,-11.457048943838002,-2.82573685016,0.275758447314,-0.1473548884518,0.34825006335048003,-0.5434962155840001,-3.402781126424,-1.8919735693115998,37.764266051999996,26.649370918200002,2.611146469098,1014.947433
23,-4.856785556582746,-11.108182768060392,-2.6385513395625493,0.030854979699600004,0.13831556561399996,-0.29151613688,0.2511089508940001,-3.415327099464,-1.4285721809299998,38.317759856799995,25.3371427546,5.41305889136,1014.947433
24,-5.3356275053122,-8.7637746365586,-1.6623471311312,0.02580739469999995,0.08987104022019608,-0.12712961546392157,0.18820741989999987,-0.8312410488215685,-0.12330830287333332,38.621993270784316,24.72801015882353,5.260106105499999,1014.947433
25,-4.93341690653,-10.1323307099164,-3.1340596891979997,0.45485591359079997,-0.16798743597000002,0.3736020200502,0.9126034807800003,-2.6910777305736002,-2.6327089078109998,39.590055237,22.4828210252,1.660210418838,1014.947128
26,-5.495178599426079,-11.284213768970588,-2.0031550056764704,-0.33619304716000004,0.05049310236400002,-0.3123031440748,-0.25750757053400014,-3.865225343392,-0.8674840318246001,37.7055532834,23.9713496016,5.931547890018001,1014.945221
27,-5.0908714781706,-10.70652167394917,-0.07826923856919996,0.44389871524509805,-0.18790396706470588,0.18159197335274505,-0.24470321755882363,-2.2538855969607843,1.222752017374706,35.16693623921569,27.976290927058823,10.354140300184312,1014.945068
28,-3.9620344366797258,-8.867718308903921,-3.11479040703647,0.15156985774239998,0.3325041459798,0.190371823944,1.4924027905179997,-1.426288170558,-2.3975876745732,39.2256239326,23.5224405092,2.9643852995000004,1014.940414
29,-5.736901052688,-11.557130822691999,-2.2794688204322,-0.25831358920658004,0.0791951732898,-0.284790604382,-0.2403597395466,-4.015618338154,-1.2901372981972,38.7039573664,23.271615600740002,6.199578666512,1014.940033
30,-5.8873322294138,-9.6675891449838,-1.449100579862,0.4232577331809804,0.2946893422462745,0.11601513705058829,-0.24017883164705883,-1.9343600142717647,0.4409733693098039,38.727671754313725,23.622779173352942,6.759395525045098,1014.935379
31,-4.3423523847566665,-9.638955688015884,-3.883990846561176,0.36838349442400004,-0.12662729421939997,0.38278350211800005,1.56829148074,-2.723348034104,-2.977569978538,40.366195221,20.9838654129,3.114557647212,1014.933853
32,-5.677271053714,-11.7884657592748,-2.755757373184,-0.21905902732607843,0.005210568840392151,-0.4188313398117647,-0.03817883264705881,-3.9219652791647057,-1.6930015946176473,38.06600563254902,24.518294596156863,4.225195828642549,1014.932404
33,-5.71763012731,-9.647249441378,-1.47720912728,0.3666007631844,0.29595642145199996,-0.018867678602599972,-0.40313655219599986,-1.9994548426686,0.04514623743799983,37.8942459102,24.151504840399998,5.37609050748,1014.932404
34,-4.234764350352353,-9.677161532804705,-4.238016411333725,0.21430621550259998,-0.3441767158418,0.398272528942,1.6927569213381894,-2.6370802843876,-3.717237530569,39.832163238,21.2175914376,0.001973457499999913,1014.930267
35,-5.5884757051838,-11.417435320827998,-1.8214602538406002,-0.20707850218823526,-0.023294246556862696,-0.4028326573947059,-0.17141688218431383,-3.494730808801961,-0.3745556006666667,37.395130680980394,24.927341460784312,3.74131786092549,1014.930267
36,-6.319531995162942,-9.929662924566863,-2.029761442517255,0.403630051624,0.165889500026,0.03957526145581197,-0.5408593787248002,-2.02444440439,-0.43277904488540003,38.6740064998,24.173835353,4.23149375878,1014.929428
37,-4.2833277742460005,-9.53191128836514,-4.2556922422638,0.357085882544,-0.18024290052314001,0.45313070694756,1.4076293666300002,-2.902715549834,-3.7544930119376,39.80378891,21.57496570592,-0.12520187415999998,1014.925461
38,-5.5996005708504,-11.779113208210001,-1.9532222533666,-0.23498777135098037,0.13617930053725494,-0.40420520511719604,0.10057420160784299,-4.0642093303823525,-0.7649496081050979,38.133266224901966,23.313193376941175,4.568785236939216,1014.921646
39,-5.424977524454902,-10.751486287154707,-1.0258755041956864,0.5680616832192,-0.21778272466218,0.12875220863286,-0.10091532912200002,-2.86857727041,1.2211268037800003,37.802197417799995,24.6639352226,5.568677101128199,1014.919968
40,-3.8525685423224,-9.1667546353116,-2.9454968079572,0.08437251693843137,0.551323176182353,0.20492231991921572,2.149124244454902,-2.108684510962745,-2.9436106768156862,39.63021341960784,22.072674321568627,-0.9108532173823529,1014.9177935
41,-4.528200558682,-11.955359701457802,-1.29776827706422,0.15409104127399995,0.30608754681200007,-0.0032304403307999974,0.6394298811139999,-4.178463562874,0.23146906951499996,37.241413726800005,25.4070312692,6.03076950075,1014.915619
42,-5.640353178286275,-11.50268885899608,-2.5727558090086275,0.43484539256999993,-0.5893587778878,0.08531521218859997,-0.39328028028,-3.732805824444,-1.51647365016,37.3067945862,25.430318374600002,2.4624586866000002,1014.910736
43,-4.1835811982575,-11.099634191908999,-2.1731808471939997,0.3510945528566862,0.801100722482353,-0.34583589704044904,1.3620039115417646,-3.5227487856137256,-1.6609860266156864,37.912324643921565,24.151983485882354,0.1443300808707843,1014.910126
44,-3.3675501433623998,-8.7054499239312,-0.8401249510719999,-0.1810653584596,-0.5026083777979999,0.34627764210800005,1.5881450234993997,-0.7947993586620001,0.41504967239799984,36.0408537298,26.6025799564,6.34184021,1014.907532
45,-5.431434685276666,-11.599804552993923,-2.3103426764801958,0.3500218581952,0.18427599904099992,0.18316688778012,-0.28164485951999985,-4.047795834778,-1.4566009238059998,37.489357146799996,26.376223297000003,1.0340425871102001,1014.905701
46,-4.632572515848,-11.964562564236601,-2.032677026668,-0.2595252057019608,0.1760086029490196,-0.2010190841627451,0.5951355199745098,-3.846595448929216,-1.0059326726784314,36.69271401764706,26.660233815686276,2.067345226219608,1014.905319
47,-4.928043258288235,-9.904036802558824,0.18932394567843125,0.28986442356199993,-0.07583664029620003,0.125434241661,0.37300476818399986,-1.544103215738,1.771201534768,37.8494004822,27.5348447228,3.642946739306,1014.902573
48,-3.1764245910148,-9.623634549370001,-3.1497111417904,0.060281826297647,0.07430188277254898,0.20847363049392156,2.4048381757790196,-2.6947348500623534,-2.704472655760392,39.10394032843137,24.452139237647057,-1.7214307222588237,1014.902496
49,-4.671997531122,-11.526181182816002,-1.2501552885116003,0.23474403535174004,0.12658169284659998,0.16296897742128,0.33713967235600006,-3.5512971411680003,-0.27907043982399976,35.707234497,28.3606936636,-0.362542267014,1014.898148
50,-5.498806350188235,-11.889120564164704,-2.5184833749335294,0.4471316167232,-0.23874356909479996,0.0743066561372,0.00986660913400014,-4.510049467904,-1.6060524429499998,38.0912335206,24.9767696572,-1.5991145325940002,1014.891434
51,-5.2741263978036,-11.7793976162064,-2.0108793550662,-0.19675171556411764,0.6210636613117647,-0.3410931595844902,0.08193072113921565,-3.9371222707372553,-1.3853823372941176,36.56537732980392,26.582155788235294,-3.457861133845098,1014.891434
52,-3.2291599276666,-8.526865292616002,0.33947605609619996,-0.08134215739939997,-0.02353961708400007,0.2326310210588,2.196162644232,-0.7836005956279999,1.5868535999720002,37.179315491000004,27.657284203,-1.517833099382,1014.890747
53,-3.9006649959937647,-12.093116939521765,-3.3068292953829412,0.586586458652,-0.0925606168447401,0.640330723382,1.290388155428,-4.458036988012,-3.4782899723311997,36.4950662232,27.3648231886,-7.196666946668301,1014.889908
54,-3.9608862947,-12.0925883328844,-1.2889007169356,-0.1936489319960784,0.28003037573433326,-0.27489637699411756,0.908150146530196,-3.8051039735941177,-0.22104946317125487,35.18001361901961,29.852045844313725,-1.4067961370333335,1014.889908
55,-4.505028803209804,-11.737620903393726,-2.6491322774390196,0.562647671144,-0.10098819562280001,0.20903678608679996,0.08070725217993996,-3.68735579152,-1.200294370738,33.4729226682,31.347174034,-0.63814018242,1014.891357
56,-3.8213494626512,-12.254093481316,-2.448617074656,0.16678417190260006,0.6755787974472202,-0.47795570526199993,1.8199576979956,-3.9580671648320003,-1.6661785863302,36.2469612128,26.3779590416,-0.8495422745699999,1014.892082
57,-3.5619598660314,-9.020299190772,-1.8184814482744,-0.256148061687451,-0.4892726132025491,0.6419078499068627,0.6456356051607842,-1.5056511860237256,-1.1888307482411764,33.109189800784314,27.69418132980392,-1.5289216881039216,1014.892807
58,-4.550396225720902,-12.54795639050902,-1.9953007508768628,0.544931576325,0.08221546488400006,0.32473521972599995,0.525423062672,-5.059291660626,-1.4348169107179998,33.3680459594,25.29696565664,-8.530863494661599,1014.891357
59,-4.873406698292,-12.28275288401632,-2.3666026246282,-0.26212864846862743,0.1284259585984314,-0.4278897273001961,-0.129467345819608,-4.071803138005882,-1.392609289833333,31.810527576862746,28.74250726117647,-4.301867129892157,1014.888382
60,-4.029087469448,-8.857967761339602,-0.12682526576060005,0.43224124668999997,0.06529352808339993,0.038551361280000036,0.6074371912520001,-0.712208969152,1.2033135745035999,31.9753182986,31.9558763886,-5.102706603868,1014.887009
61,-3.548911177609804,-11.500185241886275,-3.4780908023882353,0.26529932006220003,-0.12236791850239995,0.534228669704,1.59487024526,-3.975449790842,-3.2087451484614,34.5503211972,27.5037501344,-8.62592884060918,1014.882126
62,-4.4875780335140005,-12.0670873629234,-1.075654165814,-0.04668691492941177,0.4099005020019608,-0.10945496463705881,0.20333568355490192,-3.6808823764215686,-0.20559513773137253,31.35904693588235,30.56730539705882,-5.551183663241961,1014.87999
