"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.427158780E2,6.984326019E0,-1.688189392E0,-6.790778503E0
6.427357350E2,6.985673218E0,-1.695075073E0,-6.759194183E0
6.427555920E2,6.891968079E0,-1.646276550E0,-6.800208893E0
6.427754490E2,6.827601929E0,-1.598974915E0,-6.731651459E0
6.427953060E2,6.731801147E0,-1.566642151E0,-6.748416595E0
6.428151620E2,6.738537140E0,-1.605710907E0,-6.803202667E0
6.428350190E2,6.908583527E0,-1.653311920E0,-6.858737183E0
6.428548760E2,7.080276489E0,-1.616488495E0,-6.799011383E0
6.428747330E2,7.072941742E0,-1.688488770E0,-6.696923676E0
6.428945890E2,7.078480225E0,-1.671723633E0,-6.555168457E0
6.429144460E2,7.068151703E0,-1.618584137E0,-6.475234680E0
6.429343030E2,7.020850067E0,-1.619631958E0,-6.480324097E0
6.429541600E2,7.185956726E0,-1.706301727E0,-6.568490753E0
6.429740170E2,7.357500000E0,-1.741927643E0,-6.591991882E0
6.429938730E2,7.400909729E0,-1.723515930E0,-6.446943512E0
6.430137300E2,7.186705170E0,-1.664688263E0,-6.332132263E0
6.430335870E2,7.049590302E0,-1.579515381E0,-6.342760162E0
6.430534440E2,7.029532013E0,-1.591041412E0,-6.463558960E0
6.430733010E2,7.179969177E0,-1.589993591E0,-6.602470093E0
6.430931570E2,7.178771667E0,-1.728755035E0,-6.612648926E0
6.431130140E2,7.078929291E0,-1.689835968E0,-6.493197327E0
6.431328710E2,6.968908081E0,-1.676813049E0,-6.525829468E0
6.431527280E2,6.865473175E0,-1.642983398E0,-6.685846710E0
6.431725845E2,6.841672668E0,-1.662143555E0,-6.821015625E0
6.431924405E2,6.827003174E0,-1.735191650E0,-6.843319244E0
6.432122975E2,6.884184265E0,-1.764380951E0,-6.820117493E0
6.432321545E2,6.949897614E0,-1.834734650E0,-6.824009399E0
6.432520115E2,6.845115509E0,-1.801952820E0,-6.829697571E0
6.432718685E2,6.721772003E0,-1.729054413E0,-6.845714264E0
6.432917245E2,6.751859436E0,-1.685644684E0,-6.920408936E0
6.433115815E2,6.832841034E0,-1.724713440E0,-6.947053528E0
6.433314385E2,6.856342163E0,-1.750759277E0,-6.890321503E0
6.433512955E2,6.974895630E0,-1.767225037E0,-6.827302551E0
6.433711525E2,6.904092865E0,-1.727557526E0,-6.796017609E0
6.433910085E2,6.787635040E0,-1.667232971E0,-6.814728699E0
6.434108655E2,6.841223602E0,-1.720522156E0,-6.946305084E0
6.434307225E2,6.852001190E0,-1.708547058E0,-6.952292633E0
6.434505795E2,6.840175781E0,-1.704954529E0,-6.922504578E0
6.434704365E2,6.854545898E0,-1.771715698E0,-6.882986755E0
6.434902925E2,6.841073914E0,-1.697470093E0,-6.803951111E0
6.435101495E2,6.828200684E0,-1.674867096E0,-6.815776520E0
6.435300065E2,6.854246521E0,-1.657054138E0,-6.798412628E0
6.435498635E2,6.931635590E0,-1.676663361E0,-6.826703796E0
6.435697195E2,6.974745941E0,-1.682650909E0,-6.748117218E0
6.435895765E2,7.054080963E0,-1.751358032E0,-6.742129669E0
6.436094335E2,6.973398743E0,-1.748064880E0,-6.770420837E0
6.436292905E2,6.836583252E0,-1.532662811E0,-6.670877838E0
6.436491475E2,6.940167847E0,-1.576820984E0,-6.607409821E0
6.436690045E2,7.074887695E0,-1.718426514E0,-6.588998108E0
6.436888605E2,7.169041901E0,-1.656305695E0,-6.652017059E0
6.437087175E2,7.117848358E0,-1.664688263E0,-6.566844177E0
6.437285745E2,7.069498901E0,-1.585951996E0,-6.524182892E0
6.437484315E2,7.055877228E0,-1.638343048E0,-6.597380676E0
6.437682875E2,7.071145477E0,-1.624871063E0,-6.697522430E0
6.437881445E2,7.022496643E0,-1.665586395E0,-6.736890564E0
6.438080015E2,6.995253296E0,-1.639989624E0,-6.743327179E0
6.438278585E2,6.927743683E0,-1.675465851E0,-6.753506012E0
6.438477155E2,6.900350647E0,-1.686093750E0,-6.785539398E0
6.438675715E2,6.935078430E0,-1.691033478E0,-6.843468933E0
6.438874285E2,6.893914032E0,-1.756148071E0,-6.849007416E0
6.439072855E2,6.921905823E0,-1.758094025E0,-6.879244537E0
6.439271425E2,6.862928467E0,-1.789977722E0,-6.853348389E0
6.439469995E2,6.859785004E0,-1.772314453E0,-6.768624573E0
6.439668555E2,6.858288116E0,-1.708097992E0,-6.780000916E0
6.439867125E2,6.847959595E0,-1.657503204E0,-6.823410645E0
6.440065695E2,6.881489868E0,-1.679058380E0,-6.857689362E0
6.440264265E2,6.833739166E0,-1.693428497E0,-6.873855743E0
6.440462835E2,6.761439514E0,-1.694925385E0,-6.877298584E0
6.440661405E2,6.793173523E0,-1.697769470E0,-6.805897064E0
6.440859965E2,6.785240021E0,-1.679806824E0,-6.805747375E0
6.441058535E2,6.937623138E0,-1.723665619E0,-6.804250488E0
6.441257105E2,6.982679443E0,-1.771116943E0,-6.792275391E0
6.441455675E2,6.958878937E0,-1.714534607E0,-6.761589203E0
6.441654245E2,6.971752167E0,-1.738933868E0,-6.731352081E0
6.441852808E2,6.959328003E0,-1.720971222E0,-6.713988190E0
6.442051377E2,6.978338470E0,-1.716929626E0,-6.731052704E0
6.442249947E2,6.940167847E0,-1.718576202E0,-6.737938385E0
6.442448518E2,6.918612671E0,-1.683249664E0,-6.708749084E0
6.442647088E2,6.875352631E0,-1.617686005E0,-6.765930176E0
6.442845648E2,6.857240295E0,-1.676663361E0,-6.797514496E0
6.443044217E2,6.859785004E0,-1.675765228E0,-6.823111267E0
6.443242787E2,6.844367065E0,-1.661395111E0,-6.785240021E0
6.443441357E2,6.856641541E0,-1.724863129E0,-6.788982239E0
6.443639928E2,6.864275665E0,-1.707499237E0,-6.764882355E0
6.443838488E2,6.880591736E0,-1.705104218E0,-6.768175507E0
6.444037058E2,6.962321777E0,-1.728156281E0,-6.755152588E0
6.444235627E2,7.032076721E0,-1.713037720E0,-6.731801147E0
6.444434197E2,7.028633881E0,-1.704056396E0,-6.683002625E0
6.444632768E2,7.078480225E0,-1.722168732E0,-6.673871613E0
6.444831327E2,7.116201782E0,-1.760638733E0,-6.700366516E0
6.445029898E2,7.068900146E0,-1.780846710E0,-6.697073364E0
6.445228467E2,6.996450806E0,-1.717378693E0,-6.688840485E0
6.445427037E2,6.967860260E0,-1.677561493E0,-6.738387451E0
6.445625607E2,6.917564850E0,-1.715732117E0,-6.816375275E0
6.445824167E2,6.851252747E0,-1.714384918E0,-6.821015625E0
6.446022738E2,6.794221344E0,-1.679357758E0,-6.831194458E0
6.446221308E2,6.775360565E0,-1.715582428E0,-6.840624847E0
6.446419877E2,6.811585236E0,-1.680255890E0,-6.874903564E0
6.446618447E2,6.804250488E0,-1.670077057E0,-6.927743683E0
6.446817007E2,6.761289825E0,-1.656754761E0,-6.928192749E0
6.447015577E2,6.774612122E0,-1.623972931E0,-6.864575043E0
6.447214148E2,6.700366516E0,-1.641037445E0,-6.832841034E0
6.447412718E2,6.813680878E0,-1.643282776E0,-6.788533173E0
6.447611287E2,6.912176056E0,-1.722767487E0,-6.784641266E0
6.447809847E2,6.953789520E0,-1.726659393E0,-6.744674377E0
6.448008417E2,6.973698120E0,-1.712888031E0,-6.723418579E0
6.448206988E2,6.994355164E0,-1.736239471E0,-6.729855194E0
6.448405558E2,7.035818939E0,-1.745071106E0,-6.735393677E0
6.448604127E2,7.043902130E0,-1.751358032E0,-6.713539124E0
6.448802687E2,6.995552673E0,-1.732497253E0,-6.657106476E0
6.449001257E2,6.954687653E0,-1.751507721E0,-6.634952545E0
6.449199827E2,6.990612946E0,-1.705852661E0,-6.699318695E0
6.449398398E2,6.998097382E0,-1.733096008E0,-6.770420837E0
6.449596968E2,6.914870453E0,-1.725162506E0,-6.760092316E0
6.449795537E2,6.835385742E0,-1.691632233E0,-6.743327179E0
6.449994097E2,6.888674927E0,-1.689835968E0,-6.769223328E0
6.450192667E2,6.971901855E0,-1.716031494E0,-6.827751617E0
6.450391238E2,6.926246796E0,-1.688339081E0,-6.770420837E0
6.450589808E2,6.838529205E0,-1.647174683E0,-6.725364532E0
6.450788377E2,6.909930725E0,-1.665736084E0,-6.777905273E0
6.450986937E2,6.991511078E0,-1.752555542E0,-6.805897064E0
6.451185507E2,6.943910065E0,-1.781295776E0,-6.799909515E0
6.451384077E2,6.896907806E0,-1.716181183E0,-6.766079865E0
6.451582648E2,6.876250763E0,-1.736538849E0,-6.830446014E0
6.451781220E2,6.901548157E0,-1.681453400E0,-6.836583252E0
6.451979780E2,6.893764343E0,-1.660347290E0,-6.758595428E0
6.452178350E2,6.859186249E0,-1.632804565E0,-6.677164764E0
6.452376920E2,6.909481659E0,-1.707499237E0,-6.730753326E0
6.452575490E2,7.053781586E0,-1.696571960E0,-6.821315002E0
6.452774060E2,6.963818665E0,-1.732048187E0,-6.806346130E0
6.452972620E2,6.831793213E0,-1.683399353E0,-6.767576752E0
6.453171190E2,6.799011383E0,-1.669029236E0,-6.791377258E0
6.453369760E2,6.832092590E0,-1.701362000E0,-6.853947144E0
6.453568330E2,6.851851501E0,-1.715582428E0,-6.823111267E0
6.453766900E2,6.867419128E0,-1.702559509E0,-6.796017609E0
6.453965460E2,6.956932983E0,-1.741328888E0,-6.772067413E0
6.454164030E2,6.995852051E0,-1.700164490E0,-6.758894806E0
6.454362600E2,6.910379791E0,-1.636846161E0,-6.764732666E0
6.454561170E2,6.964267731E0,-1.794618073E0,-6.723717957E0
6.454759740E2,6.979086914E0,-1.616338806E0,-6.713539124E0
6.454958310E2,6.980434113E0,-1.722617798E0,-6.727609863E0
6.455156870E2,6.954537964E0,-1.687141571E0,-6.736890564E0
6.455355440E2,6.877148895E0,-1.653611298E0,-6.784192200E0
6.455554010E2,6.958280182E0,-1.753154297E0,-6.727759552E0
6.455752580E2,6.879843292E0,-1.628762970E0,-6.775659943E0
6.455951150E2,6.925348663E0,-1.729952545E0,-6.819668427E0
6.456149710E2,6.878945160E0,-1.727108459E0,-6.791976013E0
6.456348280E2,6.799610138E0,-1.703906708E0,-6.817423096E0
6.456546850E2,6.796017609E0,-1.699565735E0,-6.851103058E0
6.456745420E2,6.863676910E0,-1.714085541E0,-6.837182007E0
6.456943990E2,6.914421387E0,-1.714833984E0,-6.781797180E0
6.457142550E2,6.926246796E0,-1.743274841E0,-6.734196167E0
6.457341120E2,6.910529480E0,-1.721869354E0,-6.720275116E0
6.457539690E2,6.906787262E0,-1.656006317E0,-6.755901031E0
6.457738260E2,6.932683411E0,-1.688339081E0,-6.797514496E0
6.457936830E2,6.984924774E0,-1.740281067E0,-6.763235779E0
6.458135400E2,6.965315552E0,-1.745520172E0,-6.751709747E0
6.458333960E2,6.928043060E0,-1.718875580E0,-6.744524689E0
6.458532530E2,6.871011658E0,-1.685045929E0,-6.798562317E0
6.458731100E2,6.829248505E0,-1.700763245E0,-6.819069672E0
6.458929670E2,6.839277649E0,-1.698517914E0,-6.853049011E0
6.459128240E2,6.881190491E0,-1.738185425E0,-6.807843018E0
6.459326800E2,6.889573059E0,-1.717977448E0,-6.798412628E0
6.459525370E2,6.923103333E0,-1.720372467E0,-6.831493835E0
6.459723940E2,6.881489868E0,-1.697320404E0,-6.795119476E0
6.459922510E2,6.815477142E0,-1.649270325E0,-6.778504028E0
6.460121080E2,6.919660492E0,-1.716630249E0,-6.800657959E0
6.460319650E2,6.963369598E0,-1.732646942E0,-6.772666168E0
6.460518210E2,6.890471191E0,-1.673070831E0,-6.765181732E0
6.460716780E2,6.927444305E0,-1.724713440E0,-6.747368774E0
6.460915350E2,6.891668701E0,-1.667532349E0,-6.755751343E0
6.461113920E2,6.926695862E0,-1.705403595E0,-6.779551849E0
6.461312490E2,6.942413177E0,-1.674867096E0,-6.787185974E0
6.461511050E2,6.911427612E0,-1.682501221E0,-6.791077881E0
6.461709620E2,6.918313293E0,-1.703158264E0,-6.787784729E0
6.461908190E2,6.920109558E0,-1.701661377E0,-6.800059204E0
6.462106760E2,6.864425354E0,-1.670226746E0,-6.800508270E0
6.462305330E2,6.919061737E0,-1.698218536E0,-6.816225586E0
6.462503890E2,6.942562866E0,-1.717229004E0,-6.822213135E0
6.462702460E2,6.908284149E0,-1.743424530E0,-6.797963562E0
6.462901030E2,6.884333954E0,-1.716480560E0,-6.753955078E0
6.463099600E2,6.887926483E0,-1.677262115E0,-6.769822083E0
6.463298170E2,6.910379791E0,-1.690135345E0,-6.807543640E0
6.463496740E2,6.939269714E0,-1.654659119E0,-6.854695587E0
6.463695300E2,6.898554382E0,-1.679208069E0,-6.835685120E0
6.463893870E2,6.858437805E0,-1.666035461E0,-6.808142395E0
6.464092440E2,6.851252747E0,-1.659598846E0,-6.796017609E0
6.464291010E2,6.887477417E0,-1.689835968E0,-6.785838776E0
6.464489580E2,6.896758118E0,-1.721420288E0,-6.795269165E0
6.464688140E2,6.936126251E0,-1.725162506E0,-6.800059204E0
6.464886710E2,6.916966095E0,-1.752256165E0,-6.756350098E0
6.465085280E2,6.946005707E0,-1.704804840E0,-6.765181732E0
6.465283850E2,6.941814423E0,-1.759291534E0,-6.803951111E0
6.465482420E2,6.938970337E0,-1.715582428E0,-6.781497803E0
6.465680990E2,6.873256989E0,-1.668131104E0,-6.774462433E0
6.465879550E2,6.846612396E0,-1.711091766E0,-6.750512238E0
6.466078120E2,6.894512787E0,-1.704954529E0,-6.748715973E0
6.466276690E2,6.924300842E0,-1.686093750E0,-6.800657959E0
6.466475260E2,6.931635590E0,-1.725761261E0,-6.812183990E0
6.466673830E2,6.865173798E0,-1.675016785E0,-6.743626556E0
6.466872400E2,6.886429596E0,-1.659449158E0,-6.786437531E0
6.467070960E2,6.824009399E0,-1.733844452E0,-6.811734924E0
6.467269530E2,6.921606445E0,-1.697619781E0,-6.817273407E0
6.467468100E2,6.857988739E0,-1.664538574E0,-6.779851227E0
6.467666670E2,6.863227844E0,-1.694176941E0,-6.755002899E0
6.467865240E2,6.997348938E0,-1.748813324E0,-6.827302551E0
6.468063800E2,7.010222168E0,-1.745220795E0,-6.791377258E0
6.468262370E2,6.909781036E0,-1.721120911E0,-6.725963287E0
6.468460940E2,6.951843567E0,-1.715133362E0,-6.730753326E0
6.468659510E2,6.982380066E0,-1.731000366E0,-6.779402161E0
6.468858080E2,6.967710571E0,-1.702110443E0,-6.767576752E0
6.469056650E2,6.866520996E0,-1.666933594E0,-6.748266907E0
6.469255210E2,6.927893372E0,-1.688189392E0,-6.774612122E0
6.469453780E2,6.887028351E0,-1.731898499E0,-6.810537415E0
