"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.045736659E2,5.201572213E1,5.174416325E0,4.108425812E0,1.578230934E0,8.271776875E1,1.031443010E1,4.818031827E0
1.055735885E2,5.201573680E1,5.174446046E0,3.438810054E0,1.586486153E0,6.719315535E1,9.997649112E0,4.819228428E0
1.065759245E2,5.201574857E1,5.174483848E0,4.014171558E0,1.525426808E0,7.355021994E1,9.915939891E0,5.043867151E0
1.075726762E2,5.201575534E1,5.174527967E0,4.807272821E0,1.598734340E0,7.225755407E1,9.785229392E0,5.163132657E0
1.085733535E2,5.201575068E1,5.174577448E0,4.855355672E0,1.848426628E0,8.231310210E1,9.777607738E0,5.035181393E0
1.095742213E2,5.201574051E1,5.174627749E0,4.809581331E0,1.518043118E0,8.054835627E1,9.890262286E0,5.256143239E0
1.105740906E2,5.201572356E1,5.174681578E0,5.018435678E0,1.872186823E0,8.004698708E1,1.027861797E1,5.507420753E0
1.115736096E2,5.201570164E1,5.174725924E0,5.480811693E0,1.529094145E0,9.527317649E1,1.019658863E1,5.545457660E0
1.125741565E2,5.201569716E1,5.174818714E0,7.021087265E0,3.565096827E0,9.012323908E1,1.069036345E1,5.552705173E0
1.135743684E2,5.201571600E1,5.174938795E0,6.393647761E0,5.165226073E0,7.884754915E1,1.151543217E1,5.642461101E0
1.145741298E2,5.201574558E1,5.175035160E0,6.363277204E0,5.783571260E0,7.148309794E1,1.293511003E1,6.025966345E0
1.155746506E2,5.201578199E1,5.175121372E0,5.575801099E0,6.141120005E0,6.508407295E1,1.423617231E1,6.140544237E0
1.165735427E2,5.201581081E1,5.175212801E0,5.176370337E0,6.229402820E0,6.414665085E1,1.589867367E1,6.517800341E0
1.175747192E2,5.201583709E1,5.175301274E0,4.884241489E0,6.084995171E0,6.420525346E1,1.509400911E1,6.107110353E0
1.185728809E2,5.201586200E1,5.175380190E0,5.080750216E0,5.536022967E0,6.731271928E1,1.647073910E1,6.603520058E0
1.195739580E2,5.201590515E1,5.175481743E0,4.046572080E0,5.672713075E0,6.650355023E1,1.642725320E1,6.533415535E0
1.205747232E2,5.201592994E1,5.175570756E0,3.807372277E0,5.456171944E0,6.853325586E1,1.816168555E1,7.099755654E0
1.215738932E2,5.201599110E1,5.175678917E0,2.970764080E0,5.679227054E0,6.572750935E1,1.595712868E1,6.592964743E0
1.225739421E2,5.201603525E1,5.175770120E0,2.367544107E0,5.678304861E0,6.511526142E1,1.689739290E1,7.654129557E0
1.235749662E2,5.201606454E1,5.175855710E0,2.421510611E0,5.627944612E0,6.642240558E1,1.574372726E1,7.133592890E0
1.245744244E2,5.201608983E1,5.175926363E0,3.041990842E0,5.258280784E0,6.717700625E1,1.437388311E1,6.502644871E0
1.255741601E2,5.201612347E1,5.176006642E0,2.567580564E0,5.377730332E0,6.508946536E1,1.344358657E1,6.171531471E0
1.265736741E2,5.201614989E1,5.176080366E0,2.249084761E0,5.410653306E0,6.662003418E1,1.312912433E1,6.037533611E0
1.275738211E2,5.201615836E1,5.176147700E0,2.917260035E0,5.024544763E0,7.131932087E1,1.211109832E1,5.440380217E0
1.285791636E2,5.201617432E1,5.176221615E0,3.237060579E0,5.073110307E0,7.109940284E1,1.181110589E1,5.052347159E0
1.295736644E2,5.201620083E1,5.176305774E0,3.131153744E0,5.281760439E0,6.892690801E1,1.165751759E1,5.032898825E0
1.305739444E2,5.201622730E1,5.176373652E0,2.965975269E0,5.212028240E0,6.639547607E1,1.176755345E1,5.060672187E0
1.315836136E2,5.201623809E1,5.176437624E0,3.312010977E0,4.910573710E0,6.733972560E1,1.187757901E1,5.084120326E0
1.325738387E2,5.201625817E1,5.176494974E0,3.304787351E0,4.704043988E0,6.480988758E1,1.146729993E1,5.290544241E0
1.335738378E2,5.201627588E1,5.176562931E0,3.137218055E0,4.683537244E0,6.541265681E1,1.130079317E1,4.865403847E0
1.345563381E2,5.201629625E1,5.176625650E0,2.780703142E0,4.608111291E0,6.464407134E1,1.152610852E1,4.600887366E0
1.355573826E2,5.201630195E1,5.176688442E0,2.875017786E0,4.350641582E0,7.047063294E1,1.233290808E1,4.684044528E0
1.365584042E2,5.201629689E1,5.176762025E0,3.270054063E0,4.485371088E0,8.022664187E1,1.230643901E1,4.489018541E0
1.375594428E2,5.201628246E1,5.176820638E0,3.776406275E0,4.353042099E0,8.402800230E1,1.269054471E1,4.932994490E0
1.385603859E2,5.201630559E1,5.176894861E0,4.026511353E0,4.659126454E0,7.737913364E1,1.245726284E1,5.021763027E0
1.395612606E2,5.201633566E1,5.176973134E0,4.057554181E0,4.925299427E0,7.126307432E1,1.250636663E1,5.793574920E0
1.405621079E2,5.201635942E1,5.177053269E0,3.830046543E0,5.140426855E0,6.904331976E1,1.257320901E1,5.682840957E0
1.415628704E2,5.201636957E1,5.177102586E0,4.023153882E0,4.261751722E0,6.909756891E1,1.290406537E1,5.332854918E0
1.425635735E2,5.201638428E1,5.177165943E0,3.869112915E0,4.196837078E0,6.853691605E1,1.310317054E1,5.189300220E0
1.435642602E2,5.201640167E1,5.177219564E0,3.675782301E0,4.200607468E0,6.578575301E1,1.269711398E1,4.372452932E0
1.445648763E2,5.201641437E1,5.177296074E0,3.476079337E0,4.401974856E0,6.925032196E1,1.233948250E1,4.043936175E0
1.455654416E2,5.201642975E1,5.177387094E0,3.333726533E0,4.956822091E0,6.920887895E1,1.194619849E1,3.908612905E0
1.465659992E2,5.201644637E1,5.177469852E0,3.545188108E0,5.236653813E0,6.903449934E1,1.161517887E1,3.462057958E0
1.475665003E2,5.201645844E1,5.177451612E0,4.089376118E0,1.593519751E0,7.366527894E1,1.141753419E1,4.443894735E0
1.485669535E2,5.201648243E1,5.177489245E0,4.051915436E0,1.804101773E0,6.288667642E1,1.115275762E1,4.727474106E0
1.495673698E2,5.201647871E1,5.177541121E0,3.530446896E0,1.700495185E0,8.306817605E1,1.071953634E1,4.831313941E0
