"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.245527167E0,4.313271344E-1,-1.436556816E0,1.135432005E0
2.265379167E0,6.249756813E-1,-1.821870804E0,7.371304035E-1
2.285231167E0,4.569340348E-1,-1.426240206E-1,-4.510052875E-2
2.305083167E0,3.674401045E-1,-1.028872430E-1,-1.041598797E0
2.324936167E0,6.969658285E-2,8.297511339E-1,-2.563392162E0
2.344788167E0,-2.006679028E-1,1.767198563E0,-3.577380896E0
2.364640167E0,2.665171027E-1,1.897336602E0,-2.832398415E0
2.384492167E0,2.580406964E-1,1.398920298E0,-1.475134611E0
2.404344167E0,3.853012249E-2,3.297816217E-1,-1.366104126E0
2.424196167E0,-8.965486288E-2,-2.031389773E-1,-8.491883874E-1
2.444049167E0,4.005957246E-1,-3.865971230E-3,-6.974647641E-1
2.463901167E0,4.356996119E-1,-1.543322951E-1,4.898473155E-3
2.483753167E0,2.369946241E-1,-4.919076860E-1,2.591544092E-1
2.503605167E0,-9.461801965E-4,-5.955272317E-1,-2.259690613E-1
2.523457167E0,-3.190054893E-1,-1.989589483E-1,-1.380996585E0
2.543309167E0,-4.215226471E-1,5.041054487E-1,-1.868824005E0
2.563161167E0,-4.383140206E-1,7.844841480E-1,-1.367740393E0
2.583014167E0,-4.260761738E-1,3.804701865E-1,7.529955357E-2
2.602866167E0,-1.955509782E-1,1.210119575E-1,1.329849243E0
2.622718167E0,5.156831816E-2,1.220172867E-1,1.522277832E0
2.642570167E0,3.999203146E-1,-1.217367798E-1,1.398638487E0
2.662422167E0,7.295727730E-1,-3.829266131E-1,9.431912303E-1
2.682273333E0,5.336596966E-1,-2.340190113E-1,5.038787723E-1
2.702126333E0,5.304688811E-1,-9.575587511E-2,-4.486650229E-2
2.721978333E0,4.253657460E-1,5.699292198E-2,-1.712207794E-1
2.741830333E0,3.830897436E-2,-4.170216918E-1,1.562447995E-1
2.761682333E0,-7.916737348E-2,-1.061739326E0,3.537476361E-1
2.781534333E0,-1.177572645E-2,-1.322147012E0,3.783227205E-1
2.801386333E0,8.924610913E-2,-1.228719711E0,3.716531396E-1
2.821239333E0,1.503521651E-1,-8.465922475E-1,3.545570970E-1
2.841091333E0,1.429637820E-1,-4.109692574E-1,3.498914540E-1
2.860943333E0,6.484302878E-2,-2.209609449E-1,3.489683270E-1
2.880795333E0,-4.267674871E-3,-6.933823228E-2,3.072362542E-1
2.900647333E0,4.210784286E-2,4.320770502E-2,2.216603607E-1
2.920499333E0,1.211464629E-1,-8.338938653E-2,6.091354415E-2
2.940352333E0,1.597486287E-1,-3.075600266E-1,-1.009283066E-1
2.960204333E0,1.570799500E-1,-3.880015016E-1,-9.848476946E-2
2.980056333E0,5.499188974E-2,-4.449203312E-1,9.320706129E-2
2.999908333E0,-2.625404298E-2,-5.329237580E-1,2.805057764E-1
3.019760333E0,-4.486845061E-2,-5.690445900E-1,3.081689179E-1
3.039612333E0,-2.316237800E-2,-5.753434300E-1,2.644900680E-1
