"Time (s)","X (hPa)"
3.358024802E2,1.026666412E3
3.368665522E2,1.026678238E3
3.379306332E2,1.026686859E3
3.389947422E2,1.026706238E3
3.400588942E2,1.026732559E3
3.411229862E2,1.026750183E3
3.421870492E2,1.026764145E3
3.432511572E2,1.026779709E3
3.443152272E2,1.026779709E3
3.453792752E2,1.026770935E3
3.464433162E2,1.026760406E3
3.475073002E2,1.026743088E3
3.485713202E2,1.026722412E3
3.496353042E2,1.026722412E3
3.506993362E2,1.026728821E3
3.517633522E2,1.026733780E3
3.528273782E2,1.026751709E3
3.538914092E2,1.026781845E3
3.549554232E2,1.026790695E3
3.560194172E2,1.026797028E3
3.570834572E2,1.026804504E3
3.581475352E2,1.026804962E3
3.592115782E2,1.026805878E3
3.602755882E2,1.026807480E3
3.613396702E2,1.026808929E3
3.624037022E2,1.026808929E3
3.634677872E2,1.026806412E3
3.645318392E2,1.026793976E3
3.655959072E2,1.026789780E3
3.666599332E2,1.026789627E3
3.677239932E2,1.026784134E3
3.687880202E2,1.026780167E3
3.698520632E2,1.026779480E3
3.709160702E2,1.026773834E3
3.719800602E2,1.026761017E3
3.730441402E2,1.026747284E3
3.741082262E2,1.026733780E3
3.751723252E2,1.026715317E3
3.762364762E2,1.026705017E3
3.773005812E2,1.026705017E3
3.783646832E2,1.026711731E3
3.794287742E2,1.026724167E3
3.804928672E2,1.026743927E3
3.815570412E2,1.026759720E3
3.826211732E2,1.026759720E3
3.836852752E2,1.026759109E3
3.847493582E2,1.026758270E3
3.858134282E2,1.026753387E3
3.868774922E2,1.026741562E3
3.879415202E2,1.026736298E3
3.890055842E2,1.026729813E3
3.900696462E2,1.026721344E3
3.911337512E2,1.026711884E3
3.921978792E2,1.026711121E3
3.932619922E2,1.026704025E3
3.943260712E2,1.026698837E3
3.953901242E2,1.026690826E3
3.964541962E2,1.026687469E3
3.975182812E2,1.026687469E3
3.985824342E2,1.026700592E3
3.996464872E2,1.026726685E3
4.007105622E2,1.026745453E3
4.017746212E2,1.026770630E3
4.028387112E2,1.026791229E3
4.039027852E2,1.026799698E3
4.049668792E2,1.026800613E3
4.060309552E2,1.026814270E3
4.070950472E2,1.026831741E3
4.081591062E2,1.026842651E3
4.092232292E2,1.026857986E3
4.102873212E2,1.026873779E3
4.113513072E2,1.026876678E3
4.124153552E2,1.026876678E3
4.134794182E2,1.026875763E3
4.145435082E2,1.026870804E3
4.156076402E2,1.026857834E3
4.166717842E2,1.026844330E3
4.177359412E2,1.026834641E3
4.188000502E2,1.026821136E3
4.198641552E2,1.026804962E3
4.209282792E2,1.026787338E3
4.219923752E2,1.026769638E3
4.230564592E2,1.026751022E3
4.241205492E2,1.026735229E3
4.251846682E2,1.026724777E3
4.262488012E2,1.026719437E3
4.273129542E2,1.026715927E3
4.283770892E2,1.026712189E3
4.294411922E2,1.026703949E3
4.305052362E2,1.026703949E3
4.315692502E2,1.026708298E3
4.326333362E2,1.026714630E3
4.336974212E2,1.026719742E3
4.347615052E2,1.026745758E3
4.358256452E2,1.026770477E3
4.368897952E2,1.026782150E3
4.379539212E2,1.026802826E3
4.390180632E2,1.026817398E3
4.400821312E2,1.026817398E3
4.411462582E2,1.026813354E3
4.422103592E2,1.026812744E3
4.432744912E2,1.026799316E3
4.443385982E2,1.026786270E3
4.454026512E2,1.026781006E3
4.464666912E2,1.026781006E3
4.475307782E2,1.026792526E3
4.485948022E2,1.026810913E3
4.496588622E2,1.026822891E3
4.507228962E2,1.026828384E3
4.517869842E2,1.026828384E3
4.528510232E2,1.026813583E3
4.539150592E2,1.026800079E3
4.549791022E2,1.026791916E3
4.560431622E2,1.026790390E3
4.571072012E2,1.026786880E3
4.581712302E2,1.026786880E3
4.592352512E2,1.026786499E3
4.602992512E2,1.026786499E3
4.613632622E2,1.026786499E3
4.624272442E2,1.026778412E3
4.634912512E2,1.026771088E3
4.645552912E2,1.026759567E3
4.656192812E2,1.026753769E3
4.666832802E2,1.026741867E3
4.677473532E2,1.026735229E3
4.688114332E2,1.026718903E3
4.698754762E2,1.026695099E3
4.709395762E2,1.026673431E3
4.720037162E2,1.026673431E3
4.730678102E2,1.026676788E3
4.741318902E2,1.026693192E3
4.751959612E2,1.026716156E3
4.762599842E2,1.026723557E3
4.773240532E2,1.026723557E3
4.783881292E2,1.026706238E3
4.794522612E2,1.026686020E3
4.805163512E2,1.026670303E3
4.815804662E2,1.026662445E3
4.826446212E2,1.026657562E3
4.837087252E2,1.026656723E3
4.847728562E2,1.026654663E3
4.858369862E2,1.026649780E3
4.869010692E2,1.026637344E3
4.879651722E2,1.026635056E3
4.890292942E2,1.026635056E3
4.900933832E2,1.026641769E3
4.911574852E2,1.026656494E3
4.922216132E2,1.026675262E3
4.932856582E2,1.026679535E3
4.943496772E2,1.026679535E3
4.954137202E2,1.026669006E3
4.964777682E2,1.026645432E3
4.975417942E2,1.026624298E3
4.986058532E2,1.026608353E3
4.996699212E2,1.026594925E3
5.007341032E2,1.026579971E3
5.017982002E2,1.026578903E3
5.028622482E2,1.026578903E3
5.039262952E2,1.026577225E3
5.049904042E2,1.026577225E3
5.060544542E2,1.026572952E3
5.071185212E2,1.026566086E3
5.081826192E2,1.026556549E3
5.092467242E2,1.026544418E3
5.103108292E2,1.026532135E3
5.113748972E2,1.026532135E3
5.124389292E2,1.026533051E3
5.135029392E2,1.026535492E3
5.145670302E2,1.026536560E3
5.156310932E2,1.026539536E3
5.166951252E2,1.026539536E3
5.177592052E2,1.026551285E3
5.188232212E2,1.026564941E3
5.198872232E2,1.026580200E3
5.209513012E2,1.026609650E3
5.220153622E2,1.026636124E3
5.230794142E2,1.026642456E3
5.241434482E2,1.026642456E3
5.252074962E2,1.026634674E3
5.262715532E2,1.026620102E3
5.273356302E2,1.026608810E3
5.283996852E2,1.026608810E3
5.294637442E2,1.026611710E3
5.305278602E2,1.026612778E3
5.315920202E2,1.026612778E3
5.326561472E2,1.026614456E3
5.337202742E2,1.026615982E3
5.347843432E2,1.026616364E3
5.358484392E2,1.026624603E3
5.369125532E2,1.026637192E3
5.379766832E2,1.026648102E3
5.390408452E2,1.026655121E3
5.401049692E2,1.026657410E3
5.411690442E2,1.026659698E3
5.422331062E2,1.026659698E3
5.432972192E2,1.026659698E3
5.443612452E2,1.026661148E3
5.454252462E2,1.026661835E3
5.464892612E2,1.026663742E3
5.475532962E2,1.026661835E3
5.486173732E2,1.026653595E3
5.496814332E2,1.026640167E3
5.507455062E2,1.026626511E3
5.518095492E2,1.026615524E3
5.528736282E2,1.026606369E3
5.539377372E2,1.026606369E3
5.550017782E2,1.026606369E3
5.560658112E2,1.026601410E3
5.571298802E2,1.026601410E3
5.581939072E2,1.026604767E3
5.592579692E2,1.026614609E3
5.603220502E2,1.026639862E3
5.613861412E2,1.026665649E3
5.624502022E2,1.026691971E3
5.635142572E2,1.026704178E3
5.645783412E2,1.026713791E3
5.656423882E2,1.026718445E3
5.667064792E2,1.026721573E3
5.677706112E2,1.026730652E3
5.688346372E2,1.026730652E3
5.698987232E2,1.026729431E3
5.709627962E2,1.026725769E3
5.720268872E2,1.026714935E3
5.730909902E2,1.026710663E3
5.741550742E2,1.026710663E3
5.752191612E2,1.026722183E3
5.762832482E2,1.026728516E3
5.773473612E2,1.026742172E3
5.784114152E2,1.026742172E3
5.794755332E2,1.026739502E3
5.805395952E2,1.026736526E3
5.816036132E2,1.026734238E3
5.826676262E2,1.026731567E3
5.837316772E2,1.026729355E3
5.847957132E2,1.026726074E3
5.858597972E2,1.026712799E3
5.869238602E2,1.026697998E3
5.879879562E2,1.026686478E3
5.890520052E2,1.026676788E3
5.901160822E2,1.026676788E3
5.911801322E2,1.026679535E3
5.922442092E2,1.026691437E3
5.933083342E2,1.026696777E3
5.943724712E2,1.026698608E3
5.954365902E2,1.026701584E3
5.965007022E2,1.026701584E3
5.975648102E2,1.026688156E3
5.986289592E2,1.026672363E3
5.996930652E2,1.026664352E3
6.007572032E2,1.026656952E3
6.018212682E2,1.026650391E3
6.028852722E2,1.026650391E3
6.039492912E2,1.026662445E3
6.050133382E2,1.026673355E3
6.060773562E2,1.026677856E3
6.071414052E2,1.026677856E3
6.082054442E2,1.026671143E3
6.092695062E2,1.026671143E3
6.103336042E2,1.026669617E3
6.113977312E2,1.026673355E3
6.124618332E2,1.026669617E3
6.135259092E2,1.026671143E3
6.145899542E2,1.026669235E3
6.156540092E2,1.026666412E3
6.167180892E2,1.026666412E3
6.177821932E2,1.026669235E3
6.188462682E2,1.026682053E3
6.199103662E2,1.026686630E3
6.209744442E2,1.026686630E3
6.220385522E2,1.026670685E3
6.231026252E2,1.026650391E3
6.241665982E2,1.026636124E3
6.252305912E2,1.026619873E3
6.262946122E2,1.026610031E3
6.273586332E2,1.026610031E3
6.284226892E2,1.026617889E3
6.294866582E2,1.026619339E3
6.305506812E2,1.026631775E3
6.316146362E2,1.026643982E3
6.326786552E2,1.026645432E3
6.337427202E2,1.026655045E3
6.348067612E2,1.026665878E3
6.358708122E2,1.026665878E3
6.369348262E2,1.026665192E3
6.379988822E2,1.026663666E3
6.390629572E2,1.026660309E3
6.401269372E2,1.026651077E3
6.411909532E2,1.026637573E3
6.422549662E2,1.026632767E3
6.433189642E2,1.026616821E3
6.443829462E2,1.026611328E3
6.454469022E2,1.026609650E3
6.465108382E2,1.026605835E3
6.475748052E2,1.026609421E3
6.486387892E2,1.026609421E3
6.497028192E2,1.026609421E3
6.507667882E2,1.026604919E3
6.518307742E2,1.026604919E3
6.528947262E2,1.026598434E3
6.539586812E2,1.026594696E3
6.550226622E2,1.026594696E3
6.560865822E2,1.026596756E3
6.571505042E2,1.026617889E3
6.582143962E2,1.026638870E3
6.592782562E2,1.026661377E3
6.603421392E2,1.026681137E3
6.614060912E2,1.026681137E3
6.624700762E2,1.026660614E3
6.635340322E2,1.026651306E3
6.645980392E2,1.026644287E3
6.656620602E2,1.026637802E3
6.667260652E2,1.026637802E3
6.677901082E2,1.026648941E3
6.688541482E2,1.026659241E3
6.699181952E2,1.026677017E3
6.709822212E2,1.026689835E3
6.720462012E2,1.026689835E3
6.731101562E2,1.026681824E3
6.741740902E2,1.026679535E3
6.752380992E2,1.026668777E3
6.763020582E2,1.026663055E3
6.773660672E2,1.026663055E3
6.784300692E2,1.026663055E3
6.794939982E2,1.026643066E3
6.805579452E2,1.026631470E3
6.816218552E2,1.026622772E3
6.826857402E2,1.026622772E3
6.837496572E2,1.026625366E3
6.848136222E2,1.026647568E3
6.858775882E2,1.026662216E3
6.869415322E2,1.026668396E3
6.880055002E2,1.026674042E3
6.890693932E2,1.026674423E3
6.901333392E2,1.026682510E3
6.911972732E2,1.026698074E3
6.922611992E2,1.026712570E3
6.933251342E2,1.026715469E3
6.943891062E2,1.026718597E3
6.954529852E2,1.026718597E3
6.965168862E2,1.026716995E3
6.975808592E2,1.026706619E3
6.986447782E2,1.026700592E3
6.997087062E2,1.026688766E3
7.007726372E2,1.026680374E3
7.018365472E2,1.026680374E3
7.029004622E2,1.026685333E3
7.039643152E2,1.026701202E3
7.050282432E2,1.026719513E3
7.060921212E2,1.026740952E3
7.071559552E2,1.026751022E3
7.082198302E2,1.026759109E3
7.092837192E2,1.026759109E3
7.103476682E2,1.026753540E3
7.114115442E2,1.026742706E3
7.124754282E2,1.026720734E3
7.135393222E2,1.026682434E3
7.146032262E2,1.026662445E3
7.156672322E2,1.026643677E3
7.167311622E2,1.026643677E3
7.177950622E2,1.026656799E3
7.188589762E2,1.026683044E3
7.199229242E2,1.026707230E3
7.209868642E2,1.026725006E3
7.220507562E2,1.026725006E3
7.231146562E2,1.026721191E3
7.241785522E2,1.026714706E3
7.252424352E2,1.026713943E3
7.263062982E2,1.026713943E3
7.273701772E2,1.026728821E3
7.284340552E2,1.026742020E3
7.294979542E2,1.026743698E3
7.305618452E2,1.026743698E3
7.316257752E2,1.026735687E3
7.326896572E2,1.026719742E3
7.337535232E2,1.026701202E3
7.348174042E2,1.026686935E3
7.358813152E2,1.026681213E3
7.369452082E2,1.026667023E3
7.380090772E2,1.026655350E3
7.390729292E2,1.026652985E3
7.401367582E2,1.026652985E3
7.412006132E2,1.026659317E3
7.422645512E2,1.026662827E3
7.433285282E2,1.026662827E3
7.443924002E2,1.026658478E3
7.454562562E2,1.026658478E3
7.465201602E2,1.026660995E3
7.475840912E2,1.026671906E3
7.486480182E2,1.026682053E3
7.497119882E2,1.026700363E3
7.507759382E2,1.026700363E3
7.518399042E2,1.026693649E3
7.529038562E2,1.026681595E3
7.539677722E2,1.026668777E3
7.550316962E2,1.026652145E3
7.560956802E2,1.026645126E3
7.571596222E2,1.026643677E3
7.582235522E2,1.026643677E3
7.592875022E2,1.026629028E3
7.603514152E2,1.026624985E3
7.614153802E2,1.026617126E3
7.624793682E2,1.026617126E3
7.635433722E2,1.026622238E3
7.646073552E2,1.026639481E3
7.656713342E2,1.026644821E3
7.667353502E2,1.026645126E3
7.677992942E2,1.026645126E3
7.688631982E2,1.026632767E3
7.699271272E2,1.026628571E3
7.709911112E2,1.026628571E3
7.720550662E2,1.026647110E3
7.731190522E2,1.026662903E3
7.741829902E2,1.026665573E3
7.752468852E2,1.026665573E3
7.763108212E2,1.026663055E3
7.773748302E2,1.026638031E3
7.784387632E2,1.026611328E3
7.795027672E2,1.026610489E3
7.805667972E2,1.026609573E3
7.816308262E2,1.026610489E3
7.826947902E2,1.026619034E3
7.837587902E2,1.026632309E3
7.848227322E2,1.026632538E3
7.858866872E2,1.026636353E3
7.869506662E2,1.026645432E3
7.880146022E2,1.026657333E3
7.890785452E2,1.026667023E3
7.901424902E2,1.026675491E3
7.912064632E2,1.026680603E3
7.922704342E2,1.026684952E3
7.933344182E2,1.026686630E3
7.943984312E2,1.026686630E3
7.954624342E2,1.026687927E3
7.965264492E2,1.026687469E3
7.975904432E2,1.026687469E3
7.986544002E2,1.026678848E3
7.997183542E2,1.026678848E3
8.007823222E2,1.026679230E3
8.018462562E2,1.026687317E3
8.029101982E2,1.026687927E3
8.039741252E2,1.026693649E3
8.050379592E2,1.026695023E3
8.061019002E2,1.026698608E3
8.071658112E2,1.026699142E3
8.082297302E2,1.026701813E3
8.092936222E2,1.026702194E3
8.103574842E2,1.026701813E3
8.114213762E2,1.026703262E3
8.124852722E2,1.026712952E3
8.135491652E2,1.026721802E3
8.146130422E2,1.026731949E3
8.156768872E2,1.026741180E3
8.167407852E2,1.026741180E3
8.178046962E2,1.026736145E3
8.188686182E2,1.026720505E3
8.199325682E2,1.026713181E3
8.209964512E2,1.026708527E3
8.220603392E2,1.026708374E3
8.231242002E2,1.026708374E3
8.241880272E2,1.026721039E3
8.252518662E2,1.026724167E3
8.263157272E2,1.026724167E3
8.273795892E2,1.026720963E3
8.284434312E2,1.026710281E3
8.295073122E2,1.026709366E3
8.305712112E2,1.026709366E3
8.316350882E2,1.026722488E3
8.326989582E2,1.026737976E3
8.337628882E2,1.026748962E3
8.348267892E2,1.026748962E3
8.358907142E2,1.026742172E3
8.369546352E2,1.026733017E3
8.380184862E2,1.026723022E3
8.390823772E2,1.026713562E3
8.401463482E2,1.026709976E3
8.412102862E2,1.026705246E3
8.422741492E2,1.026699295E3
