"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.337929821E1,5.233912281E1,4.875005194E0,6.834612974E0,9.875154722E0,8.492527107E1,1.425139428E1,7.666530586E0
7.437928593E1,5.233913761E1,4.875229624E0,6.942807319E0,1.100059052E1,8.401094405E1,2.961300490E1,6.277418516E0
7.537927413E1,5.233913430E1,4.875421155E0,7.103500951E0,1.250202435E1,8.649662710E1,2.978930718E1,6.219833238E0
7.637926197E1,5.233914631E1,4.875674785E0,7.260305875E0,1.326397684E1,8.460908833E1,2.698807253E1,8.766711295E0
7.737924922E1,5.233915059E1,4.875882295E0,7.398159579E0,1.461066086E1,8.672571606E1,2.720786692E1,9.266139386E0
7.837923682E1,5.233912430E1,4.876494200E0,7.461702549E0,1.490974660E1,8.717211137E1,4.312296365E1,7.792235779E0
7.937922478E1,5.233913299E1,4.876750469E0,7.593654461E0,1.545798674E1,8.599697476E1,5.692052968E1,1.223221391E1
8.037921321E1,5.233915909E1,4.877058214E0,7.668671360E0,1.639441051E1,8.515181585E1,3.507974574E1,9.090232386E0
8.137920034E1,5.233916753E1,4.877317275E0,7.697033362E0,1.669682672E1,8.582415725E1,3.507974566E1,9.860740598E0
8.237918842E1,5.233918964E1,4.877591973E0,7.881381293E0,1.724001833E1,8.492237392E1,3.507974592E1,1.068069914E1
8.337917602E1,5.233920863E1,4.877863896E0,8.245119077E0,1.769371360E1,8.477036065E1,2.466285025E1,8.092380419E0
8.437916374E1,5.233920857E1,4.878172942E0,8.483148125E0,1.848346046E1,8.575548378E1,1.766547414E1,7.667632366E0
8.537915099E1,5.233922507E1,4.878443571E0,7.763725289E0,1.853616484E1,8.517229231E1,1.371123823E1,4.250386184E0
8.637913823E1,5.233924295E1,4.878771049E0,7.793863204E0,1.935338520E1,8.560771638E1,1.027934143E1,3.155672130E0
8.737912655E1,5.233925697E1,4.879092849E0,7.738704265E0,1.962373551E1,8.633786362E1,9.546547490E0,3.322495467E0
8.837911403E1,5.233924821E1,4.879350068E0,8.068182003E0,1.887674946E1,8.657558573E1,9.242086132E0,3.250143290E0
8.937910151E1,5.233926295E1,4.879647093E0,8.387511580E0,1.903196362E1,8.616879410E1,8.522577955E0,3.216165439E0
9.037908900E1,5.233927179E1,4.879893147E0,6.954231745E0,1.912560415E1,8.600443099E1,8.548361383E0,4.247527292E0
9.137907684E1,5.233928155E1,4.880166995E0,7.519403012E0,1.925867877E1,8.649360758E1,1.365560794E1,7.984972739E0
9.237906349E1,5.233929230E1,4.880440563E0,7.948345062E0,1.894248683E1,8.631086370E1,6.832778947E0,4.442951766E0
9.337905109E1,5.233930666E1,4.880726136E0,6.975539710E0,1.905835314E1,8.603367146E1,9.277795700E0,3.829430472E0
9.437903941E1,5.233931076E1,4.881012423E0,6.880298473E0,1.943525921E1,8.756836800E1,6.855378256E0,3.000000000E0
9.537902594E1,5.233931370E1,4.881293208E0,6.824629603E0,1.932549090E1,8.781528280E1,4.777902806E0,3.000000000E0
9.637901449E1,5.233931228E1,4.881560227E0,6.700927485E0,1.911339813E1,8.859880962E1,4.806853010E0,3.000000000E0
9.737900126E1,5.233932068E1,4.881836479E0,6.433507318E0,1.898738424E1,8.948158632E1,6.011099573E0,3.000000000E0
9.837898874E1,5.233931336E1,4.882128637E0,6.381798401E0,1.912824021E1,9.148766425E1,1.470569955E1,3.301049992E0
9.937897694E1,5.233930550E1,4.882405009E0,5.874046363E0,1.890694029E1,9.287426633E1,8.635557272E0,3.000000000E0
1.003789632E2,5.233929193E1,4.882685913E0,5.574589447E0,1.886353460E1,9.354432417E1,9.844398314E0,3.000000000E0
1.013789513E2,5.233926425E1,4.882977261E0,5.345961317E0,1.874981362E1,9.541825133E1,8.545094636E0,3.000000000E0
1.023789383E2,5.233922746E1,4.883246576E0,5.096458971E0,1.879847667E1,9.759771018E1,6.536309158E0,3.000000000E0
1.033789259E2,5.233919950E1,4.883518301E0,5.431781031E0,1.876128708E1,9.835494925E1,5.910362652E0,3.000000000E0
1.043789135E2,5.233916287E1,4.883779216E0,5.383121709E0,1.865109458E1,9.948660409E1,6.281864274E0,3.000000000E0
1.053789012E2,5.233912467E1,4.884026279E0,5.659921828E0,1.827867504E1,1.005800878E2,6.530557564E0,3.000000000E0
1.063788882E2,5.233909356E1,4.884267074E0,5.332861448E0,1.793722951E1,1.008719463E2,6.758684355E0,3.000000000E0
1.073788761E2,5.233905476E1,4.884525980E0,5.485326448E0,1.760679118E1,1.012043299E2,6.529259452E0,3.000000000E0
1.083788637E2,5.233903167E1,4.884761318E0,5.108014252E0,1.718424955E1,1.012161014E2,8.506787462E0,3.000000000E0
1.093788515E2,5.233898529E1,4.884996592E0,5.318764778E0,1.688398484E1,1.026318545E2,9.190912536E0,3.000000000E0
1.103788396E2,5.233895412E1,4.885244633E0,5.119023994E0,1.654991177E1,1.028838068E2,6.033213444E0,3.000000000E0
1.113788258E2,5.233891153E1,4.885453902E0,5.726451552E0,1.598899610E1,1.042689076E2,5.826904450E0,3.000000000E0
1.123788131E2,5.233886727E1,4.885683863E0,5.522070938E0,1.589780491E1,1.049588964E2,6.997206663E0,3.000000000E0
1.133788010E2,5.233882930E1,4.885898942E0,5.938998302E0,1.565550353E1,1.052555093E2,6.648977418E0,3.000000000E0
1.143787885E2,5.233878673E1,4.886106327E0,5.403331487E0,1.534166698E1,1.062678296E2,7.268862488E0,3.000000000E0
