"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.488179875E0,1.665376723E-1,-3.003908396E0,-4.038390219E-1
1.508033875E0,-4.091793299E-1,-2.718875170E0,-2.906922400E-1
1.527887875E0,-9.894264340E-1,-1.163269401E0,-2.844181061E-1
1.547741875E0,-1.905837774E0,8.845301270E-1,-4.643518329E-1
1.567595792E0,-1.786865950E0,1.253586292E0,-6.660647392E-1
1.587448792E0,-2.097297013E-1,-4.755518436E-1,-5.580560565E-1
1.607302792E0,4.471263587E-1,-2.013112545E0,-2.227645367E-1
1.627156792E0,2.087600529E-1,-2.696734905E0,9.069319069E-2
1.647010792E0,-3.647061288E-1,-2.671907902E0,2.107852399E-1
1.666864792E0,-4.795108438E-1,-2.237494230E0,1.620446295E-1
1.686717792E0,-2.338318378E-1,-1.686560631E0,1.649392247E-1
1.706571792E0,-1.690650880E-1,-1.182075739E0,4.355082661E-2
1.726425792E0,-4.265989959E-1,-6.630483270E-1,-2.673534751E-1
1.746279792E0,-3.603623509E-1,-2.758998275E-1,-1.742655635E-1
1.766133792E0,-7.782527246E-3,-3.268567324E-1,-1.719027758E-1
1.785986792E0,5.106030107E-1,-8.913307786E-1,-3.666600958E-2
1.805840792E0,9.114176035E-1,-1.590512872E0,-1.167706586E-2
1.825694792E0,1.000350595E0,-2.121717215E0,5.422945321E-2
1.845548792E0,9.929122329E-1,-2.107253790E0,9.233678132E-2
1.865402792E0,9.303029180E-1,-1.649933457E0,1.695666611E-1
1.885255792E0,8.516050577E-1,-1.239749789E0,2.833074629E-1
1.905109792E0,4.935913980E-1,-7.574056983E-1,2.163487226E-1
1.924963792E0,2.037684899E-3,-4.600519538E-1,-1.306929626E-4
1.944817792E0,1.924820095E-1,-1.248485595E-1,-1.267622560E-1
1.964671792E0,1.010539293E0,-5.346545205E-2,-2.574429512E-1
1.984524792E0,1.690781593E0,-2.511923313E-1,2.239952981E-2
2.004378792E0,1.704566002E0,-6.075926423E-1,2.632562816E-1
2.024232792E0,1.218857884E0,-5.438935757E-1,3.567360640E-1
2.044086792E0,8.595928550E-1,-2.313434184E-1,2.563578188E-1
2.063940792E0,8.001559973E-1,-1.616836041E-1,2.489635348E-1
2.083793792E0,9.271619916E-1,3.276699781E-2,2.191055268E-1
2.103647792E0,8.888850212E-1,2.258429378E-1,2.771693170E-1
2.123501792E0,8.176675439E-1,2.254137397E-1,1.222791001E-1
2.143355792E0,8.146877885E-1,5.150836706E-1,1.452565640E-1
2.163209792E0,8.395801187E-1,2.984794378E-1,4.780315608E-2
2.183063792E0,1.026035309E0,-6.317800879E-1,-6.490832567E-2
2.202916792E0,1.152347803E0,-1.384782672E0,-6.292323768E-2
2.222770792E0,1.412170887E0,-2.135485411E0,-1.067382768E-1
2.242624792E0,1.772926688E0,-1.772662997E0,-3.868779540E-2
2.262478792E0,1.461382270E0,-9.775499701E-1,9.606703371E-2
2.282331792E0,1.031587481E0,-1.143119335E0,8.384605497E-2
2.302185792E0,7.926111817E-1,-1.218027234E0,2.209819704E-1
2.322039792E0,2.225398868E-1,-6.166353822E-1,2.728216052E-1
2.341893792E0,-1.640743017E-1,-9.549039602E-2,6.421464682E-2
2.361747792E0,-4.725458100E-2,1.798525900E-1,-1.797246635E-1
2.381601792E0,3.870759010E-1,8.137289435E-2,-3.354827762E-1
2.401454792E0,6.304945350E-1,3.304935060E-3,-1.892763227E-1
2.421308792E0,7.676801085E-1,-3.487925529E-1,-1.034510732E-1
2.441162792E0,9.156857133E-1,-8.144291639E-1,-1.195971854E-4
2.461016792E0,1.195127606E0,-1.339282393E0,1.238303408E-1
2.480870792E0,1.498034954E0,-1.785642743E0,3.089119196E-1
2.500723792E0,1.190955758E0,-1.454467535E0,6.240315437E-1
2.520577792E0,8.068205714E-1,-1.465055704E0,5.164191723E-1
2.540431792E0,7.266303897E-1,-1.569506288E0,1.245794371E-1
2.560286125E0,9.629225731E-1,-2.184185266E0,2.454502583E-1
2.580140125E0,8.357530236E-1,-1.385200381E0,1.458602399E-1
2.599993125E0,5.012305379E-1,-9.284461737E-1,1.479460672E-2
2.619847125E0,2.357787937E-1,-1.067486882E0,-2.578590065E-2
2.639701125E0,2.700918168E-2,-1.410770655E0,-2.169462387E-3
2.659555125E0,5.690439939E-1,-1.887995720E0,-6.856892258E-3
2.679409125E0,5.236447453E-1,-5.176523924E-1,2.236364186E-1
2.699262125E0,-1.372297406E-1,1.561268449E0,4.885294661E-2
2.719116125E0,-5.182536840E-1,1.171138167E0,-1.615769267E-1
2.738970125E0,2.791162953E-2,-1.342599541E-1,-1.087824255E-1
2.758824125E0,6.229263544E-1,-1.121916175E0,4.251967669E-1
2.778678125E0,1.088207603E0,-7.567316890E-1,6.444517970E-1
2.798531125E0,1.079465270E0,5.699602887E-2,6.230004430E-1
2.818385125E0,1.091490507E0,3.738806546E-1,2.169159800E-1
2.838239125E0,7.836615443E-1,4.916761443E-2,3.191968054E-2
2.858093125E0,2.235514224E-1,3.411009163E-2,1.441476643E-1
2.877947125E0,-1.984247565E-1,-1.522482187E-1,8.803180605E-2
2.897800125E0,-4.848265648E-2,-2.696726024E-1,9.226968884E-2
2.917654125E0,-2.053862624E-2,-6.714560390E-1,4.131800681E-2
2.937508125E0,-5.423854291E-2,-6.585054994E-1,5.536218360E-2
2.957362125E0,-2.276825011E-1,-3.849219084E-1,1.327376664E-1
2.977216125E0,-6.005266309E-1,-4.194056988E-2,3.674019277E-1
2.997069125E0,-7.947916985E-1,5.844643712E-2,6.121963263E-1
3.016923125E0,-6.505392194E-1,-2.925908566E-1,8.093098998E-1
3.036777125E0,-2.908123434E-1,-6.745945811E-1,9.003904462E-1
3.056631125E0,6.404208541E-1,-1.076311588E0,3.245167434E-1
3.076485125E0,8.416905999E-1,-1.533062696E0,2.790718079E-1
3.096338125E0,4.745307863E-1,-1.446913958E0,4.419226646E-1
3.116192125E0,1.027009487E-1,-1.228270531E0,4.546469450E-1
3.136046125E0,-4.659869149E-2,-1.034520507E0,2.758833170E-1
