"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.811074875E0,-9.702278137E0,-1.012898254E1,5.510156250E1
3.830928875E0,-9.640739441E0,-9.865936279E0,5.507659531E1
3.850782875E0,-9.684066772E0,-1.048069000E1,5.502939987E1
3.870635875E0,-9.744972229E0,-1.052832031E1,5.513123703E1
3.890489875E0,-1.024363708E1,-1.044054413E1,5.521824265E1
3.910343875E0,-9.915367126E0,-9.953804016E0,5.519049072E1
3.930197875E0,-9.936370850E0,-1.021354675E1,5.529267883E1
3.950050875E0,-1.024614716E1,-1.033504486E1,5.541851044E1
3.969904875E0,-1.035035706E1,-1.056227875E1,5.569906998E1
3.989758875E0,-1.051791382E1,-1.007960510E1,5.580504227E1
4.009612875E0,-1.064519501E1,-1.007477570E1,5.556748581E1
4.029466875E0,-1.117450714E1,-1.049114990E1,5.580084610E1
4.049319875E0,-1.122998810E1,-1.046678162E1,5.527886581E1
4.069173875E0,-1.173960876E1,-1.064553070E1,5.564317703E1
4.089027875E0,-1.249302673E1,-1.065911865E1,5.569444275E1
4.108881875E0,-1.335614777E1,-1.031871796E1,5.575653458E1
4.128734875E0,-1.410071564E1,-9.799072266E0,5.590641022E1
4.148588875E0,-1.544951630E1,-8.522163391E0,5.626069260E1
4.168442875E0,-1.690730286E1,-7.262519836E0,5.643935394E1
4.188296875E0,-1.779161835E1,-6.140602112E0,5.628013611E1
4.208150875E0,-1.880571747E1,-4.873390198E0,5.687192535E1
4.228003875E0,-1.992482758E1,-4.436084747E0,5.658375549E1
4.247857875E0,-2.067623138E1,-4.049915314E0,5.700900650E1
4.267711875E0,-2.089248657E1,-3.638008118E0,5.702910995E1
4.287565875E0,-2.140872192E1,-2.964809418E0,5.737054062E1
4.307419875E0,-2.206078339E1,-2.744377136E0,5.737520981E1
4.327272875E0,-2.260154724E1,-2.477333069E0,5.773896027E1
4.347126875E0,-2.287600708E1,-2.724128723E0,5.781262589E1
4.366980875E0,-2.359580231E1,-2.567634583E0,5.770178986E1
4.386834875E0,-2.419992065E1,-2.461257935E0,5.725857925E1
4.406687875E0,-2.500574493E1,-2.240291595E0,5.743385696E1
4.426541875E0,-2.541029358E1,-2.075866699E0,5.762036896E1
4.446395875E0,-2.571379852E1,-1.835002899E0,5.741477966E1
4.466249875E0,-2.613939667E1,-1.503643036E0,5.738827133E1
