Time (s),Accelerometer_X (m/s^2),Accelerometer_Y (m/s^2),Accelerometer_Z (m/s^2),Gyroscope_X (rad/s),Gyroscope_Y (rad/s),Gyroscope_Z (rad/s),Linear Accelerometer_X (m/s^2),Linear Accelerometer_Y (m/s^2),Linear Accelerometer_Z (m/s^2),Magnetometer_X (µT),Magnetometer_Y (µT),Magnetometer_Z (µT),Barometer_X (hPa)
11,3.1072534335279998,-10.642002841461998,2.3760210390679997,-0.04387966027512,0.07698744963720001,-0.07244944406399999,2.4868508601,-1.698965319638,-0.11259329163999993,11.1648734379276,43.187724761199995,-4.415009765624,1006.192017
12,3.4320180817740003,-13.1593090759328,2.2933090394356,-0.1633897501458,0.012492078386520009,-0.871311035186,1.1291977563159998,-4.3137556549900005,0.24194305461800003,1.4939884371680001,44.9167987054,-0.13814483642946002,1006.191559
13,0.9356982055760001,-10.653367208902,2.0305604278719995,-0.10013699288428572,0.28213393421142857,0.11231077492020405,-0.7480018767081632,-2.435291035836735,-0.1928342357206122,-1.4327901910959184,44.73387488489796,0.5510646275381633,1006.19339
14,4.805585305433062,-12.079189359912245,2.53241544780449,-0.0352606582092,0.17242266640319998,0.81027906288138,2.086136787274,-2.8213407611080004,0.6668876421618001,3.34079553602,44.299228058,2.3651779174718,1006.191406
15,3.017625814718,-13.636953808651999,2.5183211245152,-0.08894297980539999,-0.02612543756880002,-1.011203686038,1.041178686871,-4.85922272204,0.2805975528859999,0.26159976914,44.3931576534,2.464597168002,1006.188202
16,0.7892247986938601,-10.401731488453999,1.759264590388,-0.07883751825319998,0.3949912457825999,0.19695101929639997,-1.9649692341059997,-1.8251480930700001,-0.666834973542,-6.883898029758,44.5693626408,4.52560150144,1006.180801
17,4.857339111031171,-11.901944778879999,2.7803242859572,-0.02781571423392001,0.04100717556344002,0.6842235282166,3.525117695064,-3.0395521251399997,0.5506258602113999,-0.88253604868,44.1192643736,6.065194396959999,1006.165695
18,2.071757757532,-13.703789822448,2.7722261256937997,-0.03262837373677999,0.03160410677280002,-0.8863679520472,-0.12531421321619987,-4.950069075394,0.4719594323262,-6.385981025866,44.089448241999996,7.23693908688,1006.156387
19,1.28327840867,-10.671557382668,1.6397291656178001,-0.054062467302857145,0.2679135546918367,0.18706921487734698,-1.4162772593179593,-2.071099965455306,-0.17307730900551022,-9.216806333430613,43.800647812857136,7.804663210469387,1006.149445
20,5.256725725377551,-11.617152211902042,2.253911945532653,-0.079017871314,-0.0025128070957999914,0.578403577786,3.882801917562,-2.546020565652,0.5509628642700001,-3.439439420856,43.6035458368,8.9287606806,1006.149445
21,1.5492632905336001,-13.598013784612,2.75708361517,0.0967790849124,-0.1800844505124,-0.68810608744,-0.8465571837275999,-4.854798332308,1.32877787548,-6.808254251528,43.3003485104,9.61002624534,1006.153641
22,2.361112042312,-12.8112408879,2.055794952242,0.018595145727799994,0.21737571044419998,0.49191131333599997,-0.21128227196599977,-3.97361812744,0.44016298402200005,-7.28884454787,44.2424255374,8.00079345672,1006.170197
23,5.190097136986,-10.825566118736,1.7693506163186001,-0.109935536638,0.0749478150978,-0.074694945866,3.9531340971305995,-1.912386726222,-0.07289291062080001,-1.2377564049740002,43.9570538328,7.0968399047599995,1006.177216
24,1.5808745541994,-12.763606943310002,2.483569390888,0.10690593099500001,-0.16928307241379995,-0.3817214408368201,-1.2535340792679999,-4.1981785146774,1.018103856188,-7.7852623555588005,43.2657533266,9.82284271238,1006.184235
25,2.855402160478,-13.9855518947,2.797921691688,0.018041160514289813,0.24535764982918368,0.5708363676897958,0.38471336757142865,-5.1024199836530615,1.2030543402999998,-4.638631002620408,44.06734513244898,6.998706116979592,1006.190033
26,5.018735933867347,-11.786682324857143,1.8389748118897962,-0.1143070402262,0.01616089314700003,-0.4594612708144,4.0979769144,-3.0911761631379995,0.06412934045151995,1.18926111214,43.7197280882,6.82993652348,1006.190033
27,1.3389296813119997,-12.402081738498,2.56800281052,0.11767819612040001,-0.12301160929679998,-0.19467569846599997,-1.51793560499,-4.078703269568,1.0128657581634,-7.084838123354,43.27628067,8.03383026128,1006.184769
