Time (s),Accelerometer_X (m/s^2)_kalman,Accelerometer_Y (m/s^2)_kalman,Accelerometer_Z (m/s^2)_kalman,Gyroscope_X (rad/s)_kalman,Gyroscope_Y (rad/s)_kalman,Gyroscope_Z (rad/s)_kalman,Linear Accelerometer_X (m/s^2)_kalman,Linear Accelerometer_Y (m/s^2)_kalman,Linear Accelerometer_Z (m/s^2)_kalman,Magnetometer_X (µT)_kalman,Magnetometer_Y (µT)_kalman,Magnetometer_Z (µT)_kalman,Barometer_X (hPa)_kalman
32,7.558807585394566,-1.3530669366333745,-6.057874929474278,-0.000942378504306364,8.894015716313277e-05,0.0004405854721082011,-0.02608189632578585,-0.0058775027725257965,0.015735280064955667,-29.483109682844383,-9.475145953976513,38.266465631233075,1007.7751674260118
33,7.556970770805859,-1.3510326570806106,-6.060383159402849,0.001604448240091921,-0.001291418887652642,-0.0019384291258353842,-0.02573466245085976,-0.00469086024721894,0.015987214077942777,-29.15387705348545,-9.048379114236221,37.97444199496149,1007.7643737353951
34,7.5529417752193195,-1.3489801846046547,-6.066468804212565,0.001452799444063705,-0.0006707256485644642,-0.0015931943463964907,-0.025941578831408643,-0.004203831366540113,0.014910615803939903,-29.175466588216302,-8.419765862183356,38.1561355786215,1007.7556715245067
35,7.551882115238318,-1.3493813770874583,-6.067048759461427,0.0009925244502056907,1.2790801898415012e-06,-0.0008481743972238947,-0.025660812494791546,-0.0032682517642270786,0.015584057488888239,-29.550827290516054,-7.4012867307101295,38.74203434800207,1007.7493202763503
36,7.549005439079976,-1.3481049951952289,-6.07009862734766,-0.0003855326105448968,-0.00037732783464630243,-0.0003961639061686586,-0.02648789448448177,-0.0024582348913470536,0.015398684170995942,-29.9738700363486,-6.264438645783358,39.239796542682825,1007.7462720281128
37,7.552825569513349,-1.3445615142761034,-6.068589449042047,0.0014340028536336048,2.431930057933217e-05,-0.0014446383573621328,-0.020981082581497557,-0.0015603234422460997,0.020003573227644733,-30.109361978270982,-5.313778572544472,39.439940677521115,1007.746603232094
38,7.547800643992845,-1.3480755463326783,-6.073058226577215,0.0017828542925073575,0.0005769715614623167,-0.0012449146623588804,-0.02651274903971055,-0.00516056068317566,0.015068143513054388,-29.726816496796765,-4.9158301294797715,39.076302049069554,1007.7496272983211
39,7.553570157988495,-1.3461417684052386,-6.063032986372441,-0.002691287196608887,0.000738408787479356,0.00159131672801953,-0.02326519525056531,-0.003358469665811858,0.021736973627841338,-29.590139212372033,-4.195803568237527,39.03596415355698,1007.7540399495203
40,7.54904215576914,-1.3470409737420759,-6.069962398985886,0.000514407674214395,-0.0009877140487975318,-0.0010996471100110244,-0.025325586350482886,-0.007606327544605378,0.018680791067970427,-30.22303482727559,-2.4985754189627314,39.997768714942744,1007.7579818125536
41,7.547909727665516,-1.3459196826034272,-6.071553026226907,0.0005526617241333323,0.00027841093448134906,-0.0004529845851028758,-0.024846428316428592,-0.005921273902459838,0.018828034151796458,-31.140207593413805,-0.19024897856024348,41.002895578259476,1007.761580073832
42,7.553137809746763,-1.3435177107527196,-6.066849422828027,0.0010311415009813312,-0.0004640280209286292,-0.0012162492081469033,-0.019306407749282144,-0.003007420465906447,0.02376985402157611,-31.86580261913626,1.6767625309753493,41.7647320840108,1007.7665765930634
43,7.545467674297194,-1.34260906746571,-6.075329575452101,0.0013575800271493131,-0.0009719905315921207,-0.001673590668279206,-0.02400616686941624,-0.004265750360847642,0.019527593861267713,-32.54559824659953,3.1486314486856184,42.50735382814712,1007.7726965516928
44,7.546859446659506,-1.343486591018552,-6.0738486091658626,0.0008598973480195863,0.0005058094274802352,-0.0003041146295201711,-0.02416014858522311,-0.004583603835651708,0.019003143424856036,-33.42343838100238,4.674761393483127,43.50723376768207,1007.7787298013426
45,7.542587866870772,-1.3438280804903486,-6.07889564279233,2.221829952879571e-05,-0.0005187330557206614,-0.000525496847363457,-0.02878595303669386,-0.005945646347637631,0.014110325673947377,-34.22126348860977,6.058881688693959,44.3028287160149,1007.7858330722983
46,7.540663558558011,-1.343158247238228,-6.0809578410609655,0.00023390045965151606,-0.0003000909930243016,-0.0005472512826883063,-0.02872078230766407,-0.006820257065162026,0.014238440183732876,-34.84527724898396,6.891532075688713,44.86938109664272,1007.7945418084178
47,7.54199604843808,-1.3434595582702664,-6.079575554934574,0.00021129057605333334,0.0007855451779446412,2.8090250491427985e-05,-0.028031558124155725,-0.00623151311556289,0.014847550770598137,-34.948679647287314,7.07147463368775,44.855665917690835,1007.8032271122332
48,7.542456659300306,-1.3430511043801205,-6.07878805585577,-2.3944921816354856e-05,-0.00035387140619444317,-0.0005752752323510102,-0.027704808063334453,-0.006188453988996842,0.015524066464472342,-34.05868414214074,5.894558842285571,43.50854540165045,1007.8117094466546
49,7.540886459494265,-1.341598794715115,-6.08187574469058,-0.00010593650054947173,-0.00015224951128203282,-0.0003970636898193048,-0.027451117933446983,-0.007189182086311975,0.015189089395174358,-32.36248743313777,3.2724168483976435,41.19972779595661,1007.8205180394332
50,7.542692530556066,-1.3433970879145087,-6.079670433822037,-0.00022108980681804065,0.0007833230357597694,9.258599160478305e-05,-0.02745687851290242,-0.007751286185783027,0.014800676012862776,-30.716197349977126,1.8287091770949073,39.70615559640284,1007.8280391777189
51,7.542349670193888,-1.3421689715339926,-6.080785703968719,-0.0031195714830693938,-6.138076027495528e-05,0.0018957861188618592,-0.026505403655461883,-0.007678977368613898,0.01579434273620588,-30.844777592446924,2.5059530639877936,40.04551966624892,1007.8335284337762
52,7.538311649446235,-1.3413084153223511,-6.085840954706491,-0.002193219239262219,-3.455902976923897e-05,0.0013609025008122898,-0.026087624632912254,-0.008937872491354363,0.01609021448256728,-30.615070593944907,1.8138483706580693,39.49304583582529,1007.8366072869356
53,7.53388525412424,-1.3404368989303759,-6.090662799506393,-0.0004429834179181483,-0.001627605571480831,-0.0011348326495779644,-0.02614123753090627,-0.008873228023102357,0.017105735125907164,-28.79614192738207,-0.793026076803033,37.27220890264997,1007.8388543687886
54,7.524313265488146,-1.3304830496370612,-6.103693261767155,0.00038496765221247126,0.00017838945549639574,-0.0013397598804029502,-0.027469166469684135,-0.009344517509781262,0.016333381767463653,-27.47071748900866,-2.1823643117041662,36.25584276262424,1007.8415250334687
55,7.525422878991887,-1.32441181006405,-6.105440791859964,0.0012712864005679629,-0.00020093629162907302,-0.0020428523766329383,-0.02546457906475001,-0.009198232859124581,0.017294826089834812,-28.031689255846356,-1.5071358999358142,37.135957929005,1007.8471634547249
56,7.52296202158402,-1.3211763307215882,-6.107805604033557,0.001359688788706646,-0.0006000105335105454,-0.0020346487727695233,-0.026799086298496484,-0.010184450232075848,0.016383959008433334,-28.56482841637754,-1.050222885335491,37.65400183483815,1007.8549886767112
57,7.5210227931464555,-1.319427806267854,-6.11089682714409,0.0018648511023524367,-0.0008196807332649719,-0.0023112026195835503,-0.02643646579539852,-0.010264877651082818,0.016837574026729973,-29.003580493348394,-0.827155800609834,38.28316033189205,1007.8636472706402
58,7.516026151568312,-1.3156622109378768,-6.119129871253178,8.783503903981378e-05,-0.0014207603241305948,-0.0017555580684638097,-0.0264703655221185,-0.009812952270928061,0.01617649457152112,-29.780149499098144,-0.387414432870527,39.12947577932679,1007.8729140959047
59,7.4546574941626895,-1.3154819235097737,-6.193625802372346,-0.001281308559265514,-0.006451444845252536,-0.002133739942440994,-0.07615711441408496,-0.01977659633049702,-0.04230982389183054,-29.989077610332068,-1.237944596895014,39.11488733045384,1007.8987428949439
60,7.295002035929376,-1.330392855705441,-6.386750191627661,-0.0023666482427367654,-0.004928887716930163,-0.0004987429270485305,-0.1975295671173095,-0.05037570277812562,-0.18643546485965398,-29.022966660619712,-5.166631877131475,37.82904574206392,1007.9344332604758
61,7.147713052147994,-1.341401677675094,-6.562582991412761,-0.0017236522085358813,-0.003968189052086611,-0.0008909343869538283,-0.2817482654864205,-0.07446173207545241,-0.2855884340114008,-27.90689146514184,-11.554217590827033,36.573420302641104,1007.9785164702912
62,7.027447166380099,-1.3491105362273288,-6.705223490707264,-0.0015552051205573842,-0.0034746762273267714,-0.00022333757462579312,-0.3138098596075848,-0.08883277026542441,-0.32730894554998147,-25.835555867129887,-20.792558683597836,34.27520547232702,1008.0288078131725
63,6.938967831662444,-1.359300703130634,-6.809252588537526,-0.0005888290270867037,-0.0029862857768627703,-0.0008563225641915831,-0.3022845206875996,-0.09399491361386614,-0.32143308499640416,-23.209163513271136,-30.927203556830776,31.733642785385154,1008.082929068038
64,6.876862407891926,-1.3611765251139387,-6.886906226255287,-0.00022700677233252983,-0.0010426128474910284,-0.0011723702546348538,-0.26266536970183824,-0.08894717567069056,-0.2911856849324469,-20.782525408441497,-39.65514035827298,27.36452352289568,1008.1283447402786
65,6.833093856670609,-1.3530942904101988,-6.933645845274488,0.0023780426473289304,-0.001945289885830382,-0.0027908001316005134,-0.22982619486257638,-0.07961114417217631,-0.2557809864946155,-18.85710808931839,-48.276087410992226,22.078788780606526,1008.1619030747703
66,6.806040384936536,-1.3637441074186651,-6.968311676026508,0.00012695032675201804,-0.0010720695949203829,-0.001310526390924626,-0.20163039006825673,-0.08125050697826315,-0.23101038853795858,-16.680523534440727,-57.70018913394384,16.532038725659334,1008.186395416739
67,6.786066658302617,-1.363353820656795,-6.987047141429627,0.00034057636308626384,-0.0005515068412654296,-0.0015593413975643763,-0.17676307365344085,-0.07708960617053687,-0.2023606966654556,-14.46126832878773,-69.85156565207691,10.097944207515955,1008.20282836621
68,6.77171464121394,-1.3604702452974016,-7.003853789302916,0.0007656025960982038,-0.00043452738188945624,-0.0014712014687552088,-0.15263997820592617,-0.06970111411871077,-0.1805677448125961,-13.44702487600202,-82.10061942714788,3.9214376634507193,1008.2140797331881
69,6.76224118869598,-1.3588113272297153,-7.015882233535137,0.00041172612830075637,-0.000285816806261392,-0.0005850593177499354,-0.13239722306658264,-0.06247385972417815,-0.16241715911422241,-13.080409992831399,-94.38090676448826,-0.9302946734034006,1008.2212197637925
70,6.760393558052863,-1.3714311151276168,-7.026277185793138,0.0009700110358275127,-0.00032634581844747686,-0.0009631753280282677,-0.10794739604836062,-0.06340148486606749,-0.14746763748925043,-12.781325302333427,-108.83400638601562,-5.180225503426077,1008.2238338591116
71,6.74758268083076,-1.383700134983518,-7.024663007994277,0.0003514049352240624,0.0006401895876713048,0.0003609635339816722,-0.09973863520954558,-0.06225600670700912,-0.12849792507101349,-11.417424151166443,-123.31943396019274,-9.691066106410185,1008.2214546314154
72,6.761101187143601,-1.3966184667966455,-7.041024259915323,0.0006403966161758548,-0.0021037791056708983,0.000661636580639137,-0.0676378162962876,-0.06497167726498874,-0.12660343551100436,-9.568600249953745,-140.14104248189412,-14.306041879750302,1008.2144209438586
73,6.7703065049068165,-1.4101737843832396,-7.065400070322984,0.0012651016751346388,-0.002820041828601529,-0.00011609776017663118,-0.02748299414557423,-0.06398005566270555,-0.12396987838393282,-8.188278769305779,-153.01885324974162,-17.41604799499107,1008.2059381890509
74,6.766888725817592,-1.3974892431227186,-7.066453206294229,0.0005535536062117905,-0.0009648589603040774,-0.00021566629901535598,-0.004684719113189382,-0.04254074654090577,-0.09987275436078032,-7.135541081111302,-162.0365635276481,-20.417200427699974,1008.1963978415116
75,6.766206343932801,-1.412794807273338,-7.0365651179839155,0.0004929824302442133,0.0003618272784325508,-0.0006259926930390848,0.003475320043610208,-0.05021704880226559,-0.06357850582190486,-4.585729467877002,-168.9801721980016,-24.430962031139178,1008.1821176971249
76,6.763713462993118,-1.410755928883272,-6.9903314350048875,2.160481748358727e-05,0.0019844229615416523,-0.00010481629272192524,-0.004090950642297391,-0.047345459299273404,-0.021375931007260644,-4.833259988201195,-169.1375925846681,-31.688135967578734,1008.1645641089259
77,6.777636274712607,-1.3964113918742094,-6.925990048199396,0.0006775064683249654,0.003726300244520812,-0.0007294275917214435,-0.013388787186790416,-0.029395541025311445,0.01908823155815359,-1.989709164736234,-153.5765066989497,-30.79518617536374,1008.1447035455832
78,6.8313362658034285,-1.3926178782614098,-6.886035566756033,0.0004572537876016506,0.0035494438412374003,-0.00031521428824323047,0.012448091588837182,-0.02574253787949247,0.031000104781033287,2.967089459616764,-149.6542922439877,-33.05876055527524,1008.1236747088146
79,6.872307487955756,-1.3951475362323633,-6.842715828944463,-0.00020220308050572923,0.0033134223624071727,-8.098834219160051e-05,0.023846875946343524,-0.028590794584562568,0.04635570075403205,4.243948028655767,-150.6274574597754,-34.5682246617056,1008.1014838860808
80,6.909542540639956,-1.3833859542364193,-6.816410490014144,-0.0002860758423768248,0.00169041254342004,-0.00013943049231426668,0.0391823350631125,-0.020769361341145334,0.051484911490633084,3.3217257655223014,-143.26022174572725,-31.019013455024762,1008.0793727115399
81,6.938429911497006,-1.3831390960046106,-6.798151734046178,0.00314020751183351,-0.0006397757960871493,-0.0029110943562604087,0.05354083215845743,-0.01806688403315352,0.05582442629416077,24.98235191295118,-119.65243715319065,-42.396008218959096,1008.0523933692144
82,7.054884298871294,-1.3614594730641105,-6.688680946910856,0.0017002398360669833,0.0029493248784507754,-0.001756865604086462,0.14532578668359059,0.006169948671121972,0.13920081691549635,11.928062741765435,-103.29803732628115,-27.061686229879022,1008.0213253051036
83,7.168529382198626,-1.3380571343594292,-6.533848519797946,0.0011325709432565261,0.0016719710088876584,-0.0028129622637338,0.21148362991057068,0.02782845343328934,0.2440124493904465,-1.3059978147415432,-74.0140519786114,-8.178833185090301,1007.9877264349199
84,7.241440048065003,-1.3060077086735604,-6.429040613580105,0.0013040909369168602,0.004296885123227394,-0.00047032331977158066,0.23990598352539855,0.05316356053094842,0.3035017289656856,-11.486433897259518,-52.96337678695821,6.012195828350171,1007.9539913709348
85,7.322664156339392,-1.2981129886450082,-6.352988003073672,0.0002558685624820549,0.0013497546027215921,-0.000496409053959368,0.2815519554201772,0.05889647155490557,0.3394647572232245,-19.41083009448234,-36.780368436551186,16.94297416938212,1007.9196003849531
86,7.370614757699046,-1.2840399201494757,-6.303151913368083,0.000611060100353817,0.0009499255177674261,-0.000539340378987688,0.2961397828235042,0.06966173878848604,0.3529187824209211,-25.633458653835632,-23.71499890019542,25.35721617415468,1007.8908521479817
87,7.394626280388763,-1.2845588660714722,-6.251844264949113,-0.001438372932123406,-0.00013489753571948346,-0.001023806095724102,0.28379107729694275,0.059267577225068126,0.36924340032662106,-29.763332879008807,-13.951779888453629,31.35107642630652,1007.8695405650739
88,7.442698816805615,-1.259794861659935,-6.255592441045019,-0.001387620652340364,0.00022409461099942042,-4.72252051087591e-05,0.30575937860927493,0.06901110456336886,0.3398682338395255,-5.640653724357183,5.069210277846349,28.475083966183206,1007.8535328463936
89,7.440836358407898,-1.249686636617896,-6.209179702265519,-0.0014748680837613243,-0.0008561375216741709,-0.0002916910701224553,0.2750602005680424,0.072855914729639,0.3563634557146884,15.731066822352606,21.372830911508416,26.107419291901564,1007.8404276100534
90,7.4569267241188895,-1.2602781377097914,-6.204293347568386,-0.0008544567668788269,0.0008454838607632335,-0.0010949403802835867,0.26511505644264066,0.054237981035251445,0.33505163781899316,31.09246559692319,33.06220449962363,24.03548238593359,1007.8294097995331
91,7.472542648527894,-1.2732864213629929,-6.188803937592398,-0.0033116494086262967,0.0013240975378696718,-0.00039851394745919256,0.2517391434166532,0.01668868730319089,0.3252750060326591,41.512950098059235,40.4445271740982,23.123158472184272,1007.8199154837805
92,7.482275176384372,-1.2884038830928382,-6.169019561432073,-0.006479885218597459,-0.00012747556906145697,-0.0003443373126969932,0.2347228580318559,-0.0318076669847659,0.32027151609192706,48.55677822500999,45.66794386151455,23.163373521277425,1007.8086576735793
93,7.492163228634139,-1.321767109748612,-6.154894881614406,-0.00850852463354059,0.0010288496265745107,0.0032734162141028356,0.21671646309453996,-0.09609974348401368,0.30978565670605607,53.64934661965488,49.37117358184647,23.63092497372278,1007.7960098583927
94,7.4976235627860195,-1.3665704458386898,-6.137909584699866,-0.010573885650331105,0.001934658966590683,0.006357305357304211,0.19097915663481865,-0.15123430691340053,0.29501254531406557,56.52911644884297,51.689155919187016,25.05120768606593,1007.7832544711052
95,7.50266717012671,-1.40659427108593,-6.1221791046775405,-0.012794291200371679,0.0019470776524440647,0.007799901319902826,0.1668925035424797,-0.1941432959347522,0.2755326431488072,56.53445336038324,55.55215664440698,27.731466019471107,1007.771038690401
96,7.509219408618306,-1.4419060898105596,-6.104816814267073,-0.014310878293573016,0.002412683514450664,0.010177838942305725,0.14476679923223357,-0.22352722841578385,0.2573604224165687,57.195659182606605,58.825290927506444,29.31903645904721,1007.762123078737
97,7.505298482068526,-1.4633837022645138,-6.0957726533613155,-0.014373771367060383,0.004029562758118638,0.012113557753916487,0.11779303900794486,-0.24205843638275817,0.24152772923611177,58.822628953728,61.56036302593818,30.267296713042764,1007.7562344625155
98,7.533967861451594,-1.5080093676316444,-6.093458208198286,-0.016735431315196274,0.0022161909027176977,0.0124198567562006,0.1294933171452231,-0.2781391527533791,0.21981421004319796,61.03829082426712,64.2888731555383,29.111687522854144,1007.7545131723382
99,7.524375696837616,-1.5244203817008668,-6.087884421986793,-0.017204930144959628,0.0020346188418790268,0.012209586691381454,0.10399988413147003,-0.2891929392166113,0.2077165589933957,62.64326470810214,66.04004817434615,28.495748906093947,1007.7550088624288
100,7.520559552582556,-1.5270079075943581,-6.070705598977159,-0.018089090759431298,0.002836340061223697,0.013656766535959939,0.08670387791627374,-0.28521446839267595,0.20800238136157692,64.55346405940418,66.60002235137355,28.086059355212612,1007.7553706387622
101,7.528096464692279,-1.537682184377627,-6.084981036705369,-0.017997976454115723,0.0025965631783930587,0.013727993741403592,0.08453482034555333,-0.2866281160816518,0.18049095682596764,65.7990320588937,67.60997966288905,27.734795833350258,1007.7535733870752
102,7.564272088435196,-1.5390404579121844,-6.006381570832767,-0.017111291305112238,0.004312106617709692,0.015403582576496586,0.10335235046554501,-0.2672581031784198,0.2332749509143296,65.40093779878585,77.39892306116323,30.767851942575543,1007.7481601624871
103,7.616011679830088,-1.4970430883690249,-5.959450967782275,-0.013494292862952329,0.003660991773282241,0.013901412811263702,0.13079807175005526,-0.193217800137107,0.24433407329177786,63.23425676070969,90.6986513589974,35.82390201828021,1007.7389329331737
104,7.649806225726643,-1.4333939417253037,-5.917975922031723,-0.009688308157102277,0.002231168192826558,0.010575917482280428,0.13470829733831685,-0.09537423641154817,0.24303225711935364,63.120124702092184,100.57145576668759,38.44660090430788,1007.7274164620713
105,7.677351134055642,-1.369585108799448,-5.898236750551979,-0.008114908515974559,0.00047605864399827237,0.00783948833318336,0.14008738440219218,-0.005024463184434072,0.22801861203598464,60.47662645836961,105.3029545957929,40.040564449488855,1007.7150539889847
106,7.698504340208376,-1.35576316538676,-5.885316059428048,-0.005134167611393153,0.0025913756944215397,0.007152863280881172,0.14226287798160028,0.030747824429453244,0.21548839006773407,46.89013310911497,79.35470123901318,36.37458867270129,1007.7050316017344
107,7.717849316327932,-1.411098066448549,-5.855651746247178,-0.005795414410413672,0.004200950555800462,0.00931802776411399,0.14349807113955954,0.004866254616615905,0.21505584277816184,40.94309457076175,54.091095539757504,32.1638987721071,1007.6967171115956
108,7.726684481716577,-1.4797513462306695,-5.810631871267046,-0.01088775738715932,0.0036466429216674553,0.011503233837284467,0.134608152541616,-0.04085278417465372,0.23123256038109513,35.87258003175793,32.816802739341185,24.473273787338968,1007.6896803225967
109,7.740314640094391,-1.5136587859720436,-5.784439273796693,-0.01207520200095952,0.005854892754740337,0.012205204392390662,0.1262791313839846,-0.059430919575864466,0.22747890290283748,30.037183574748553,17.666725321867652,13.749286640662632,1007.6839261782885
110,7.7526193311099245,-1.5488239024480825,-5.741916480551965,-0.013783859676995948,0.006046759188636585,0.013256122937782864,0.11103084519230051,-0.07370678431646746,0.22840997272281868,25.735523541154397,7.242421329085268,4.379348870743577,1007.6789639008231
111,7.788537443670833,-1.5805472169705854,-5.715063704517388,-0.015476032910944777,0.005617039141024507,0.013571272372914578,0.11427013830783882,-0.0796879981405534,0.20695479358846594,23.058972664166408,0.9150759379053763,-2.834381395772743,1007.67534221344
112,7.80681446318297,-1.5942588533180566,-5.678880407406105,-0.016009549694513448,0.008154436702920466,0.014528507611508954,0.10110641917150417,-0.07107464266217245,0.1958501993332385,20.917840601653644,-1.613635004168768,-7.536764300497064,1007.672719479273
113,7.829233240762587,-1.6017819936245055,-5.645423200431429,-0.01606307419419556,0.005616177570270677,0.01360954497228989,0.08967617634128099,-0.05958212966910671,0.18126299007211652,20.06525144144579,-3.0478011385174986,-10.762756756094092,1007.6708052930334
114,7.84396819908238,-1.6142384105740832,-5.6241391901772,-0.012487603407291855,0.004165958978167232,0.010518056743378051,0.08111028202342908,-0.05276290705860269,0.1643019699661328,20.887559218845936,-7.293041434496206,-15.270331689340445,1007.6672234828116
115,7.857932491497266,-1.6013484426784133,-5.610645756487501,-0.01589398080111511,0.0036278161300045274,0.012643603044983884,0.07483809688598773,-0.02908079018892269,0.14962987871334962,22.70672991353878,-13.728203238552005,-20.006796624728093,1007.6638056061406
116,7.874480213234635,-1.5965514826565455,-5.619584854259672,-0.015250929100146948,0.0022055895943017406,0.012756657542628417,0.07967626689041195,-0.014544076012768635,0.12223541848445038,23.6181305618322,-17.281233612194118,-24.558556805494092,1007.6592911320876
117,7.876165649573477,-1.6059443199096755,-5.6264180667978145,-0.014693933958167838,0.0005695670628117926,0.01161633454316026,0.07919488990092356,-0.007426392861192424,0.10674284098201034,23.57590870067743,-17.084656590802286,-26.23341347688658,1007.6520182210235
118,7.860161317857974,-1.6034985762049028,-5.634175339144265,-0.014510168143207824,0.0011974856462508808,0.011379447660588174,0.06344156833893823,0.0019664700701336807,0.09950838210200388,22.07580490195936,-14.997461417829921,-25.47181121295803,1007.6423816892351
119,7.841892056849631,-1.5872219462737476,-5.649842675018529,-0.0142653142272911,0.0005563569794829927,0.009761233468777292,0.047822251796325106,0.019087440657763067,0.0855750397005146,21.65048178068588,-12.808007673330708,-24.60264031085931,1007.6310203536999
