"Time (s)","X (hPa)"
7.412711283E1,1.023842545E3
7.519255583E1,1.023890762E3
7.625805383E1,1.023935394E3
7.732352083E1,1.023967819E3
7.838910683E1,1.023979416E3
7.945457083E1,1.023987427E3
8.052004683E1,1.023995361E3
8.158553783E1,1.023997040E3
8.265099583E1,1.023998108E3
8.371646383E1,1.023998108E3
8.478191783E1,1.024008026E3
8.584730483E1,1.024016190E3
8.691269783E1,1.024029160E3
8.797820283E1,1.024044189E3
8.904374983E1,1.024057236E3
9.010932083E1,1.024073257E3
9.117480983E1,1.024086761E3
9.224030483E1,1.024086761E3
9.330580183E1,1.024054947E3
9.437128683E1,1.024018402E3
9.543680083E1,1.023968048E3
9.650229483E1,1.023908310E3
9.756784983E1,1.023856277E3
9.863339183E1,1.023844528E3
9.969886983E1,1.023841553E3
1.007644358E2,1.023841553E3
1.018299628E2,1.023842010E3
1.028954598E2,1.023842010E3
1.039609318E2,1.023842392E3
1.050263628E2,1.023841476E3
1.060917768E2,1.023842392E3
1.071572128E2,1.023842163E3
1.082226678E2,1.023842850E3
1.092880938E2,1.023849487E3
1.103534898E2,1.023864441E3
1.114189448E2,1.023878174E3
1.124843738E2,1.023890991E3
1.135498378E2,1.023898163E3
1.146153228E2,1.023898163E3
1.156807748E2,1.023857727E3
1.167462228E2,1.023813782E3
1.178116348E2,1.023761673E3
1.188771098E2,1.023705368E3
1.199425098E2,1.023644485E3
1.210079778E2,1.023603439E3
1.220734448E2,1.023562622E3
1.231388968E2,1.023531036E3
1.242043198E2,1.023512115E3
1.252698088E2,1.023512115E3
1.263352818E2,1.023524323E3
1.274007518E2,1.023543625E3
1.284661688E2,1.023580017E3
1.295316698E2,1.023612289E3
1.305972228E2,1.023649139E3
1.316628598E2,1.023653564E3
1.327283218E2,1.023653564E3
1.337937988E2,1.023598785E3
1.348592528E2,1.023537598E3
1.359246958E2,1.023442764E3
1.369901248E2,1.023329391E3
1.380555788E2,1.023315506E3
1.391210208E2,1.023311462E3
1.401864648E2,1.023304062E3
1.412519008E2,1.023304062E3
1.423173898E2,1.023304062E3
1.433827928E2,1.023267670E3
1.444482158E2,1.023111420E3
1.455136458E2,1.022919235E3
1.465790688E2,1.022720337E3
1.476445418E2,1.022573853E3
1.487100198E2,1.022528915E3
1.497755328E2,1.022528915E3
1.508410158E2,1.022668915E3
1.519064528E2,1.022812119E3
1.529718828E2,1.022911682E3
1.540372798E2,1.023012772E3
1.551026838E2,1.023087082E3
1.561680918E2,1.023169403E3
1.572334778E2,1.023246155E3
1.582989268E2,1.023329773E3
1.593643118E2,1.023428650E3
1.604297638E2,1.023542557E3
1.614952218E2,1.023603210E3
1.625606638E2,1.023668060E3
1.636261528E2,1.023720856E3
1.646915978E2,1.023760300E3
1.657570378E2,1.023804092E3
1.668224468E2,1.023846817E3
1.678878348E2,1.023897781E3
1.689532588E2,1.023957291E3
1.700186808E2,1.024018784E3
1.710841268E2,1.024067612E3
1.721495568E2,1.024090118E3
1.732150328E2,1.024117661E3
1.742804728E2,1.024138412E3
1.753458728E2,1.024138412E3
1.764112608E2,1.024137497E3
1.774767558E2,1.024108200E3
1.785422178E2,1.024060516E3
1.796077178E2,1.023992920E3
1.806731368E2,1.023916702E3
1.817386298E2,1.023857040E3
1.828040878E2,1.023838120E3
1.838695668E2,1.023835983E3
1.849350748E2,1.023834000E3
1.860006088E2,1.023832321E3
1.870661218E2,1.023831482E3
1.881316388E2,1.023829880E3
1.891971518E2,1.023829880E3
1.902626198E2,1.023832092E3
1.913281418E2,1.023832092E3
1.923936668E2,1.023834000E3
1.934591638E2,1.023835678E3
1.945246808E2,1.023836517E3
1.955902238E2,1.023837128E3
1.966557918E2,1.023837967E3
1.977212968E2,1.023842316E3
1.987867608E2,1.023843842E3
1.998522058E2,1.023858109E3
2.009176568E2,1.023872223E3
2.019831058E2,1.023885040E3
2.030485508E2,1.023892441E3
2.041140318E2,1.023892441E3
2.051794898E2,1.023883209E3
2.062449708E2,1.023867569E3
2.073105048E2,1.023843231E3
2.083759848E2,1.023816071E3
2.094414918E2,1.023784637E3
2.105070188E2,1.023759155E3
