"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.294441208E0,-1.279824413E-2,-3.260695934E-1,-2.222505957E-1
3.314508208E0,7.749907672E-3,-3.361264765E-1,-2.185397446E-1
3.334574208E0,3.984279931E-2,-1.594055444E-1,-2.345022261E-1
3.354641208E0,1.472028941E-1,-1.900217310E-2,-3.588158488E-1
3.374707208E0,2.696512043E-1,6.793785840E-2,-5.050188303E-1
3.394774208E0,3.176970482E-1,1.454229206E-1,-6.767598987E-1
3.414840208E0,2.567172348E-1,2.787406147E-1,-8.297674060E-1
3.434907208E0,8.181303740E-2,1.901482642E-1,-9.688712358E-1
3.454973208E0,-5.554191396E-2,-6.538177282E-2,-1.052285194E0
3.475040208E0,-2.038777918E-1,-3.349398375E-1,-1.030681133E0
3.495106208E0,-4.016265571E-1,-4.737295508E-1,-1.015225649E0
3.515173208E0,-5.597684979E-1,-7.964674234E-1,-9.541154504E-1
3.535239208E0,-7.496588230E-1,-8.575599194E-1,-9.197823405E-1
3.555306208E0,-8.579070568E-1,-7.396091819E-1,-9.367464185E-1
3.575372208E0,-9.279692769E-1,-6.848941445E-1,-1.034004688E0
3.595439208E0,-1.117873430E0,-7.032169104E-1,-1.144681692E0
3.615505208E0,-1.413838506E0,-6.908847094E-1,-1.176083922E0
3.635572208E0,-1.730860472E0,-7.003200054E-1,-1.105796218E0
3.655638208E0,-2.031704426E0,-6.358376145E-1,-9.098648429E-1
3.675705208E0,-2.335615635E0,-4.745541811E-1,-5.760515928E-1
3.695771208E0,-2.482569933E0,-6.801354289E-1,-3.167896867E-1
3.715838208E0,-2.509767771E0,-1.161763668E0,-1.521306783E-1
3.735904208E0,-2.527784348E0,-1.283325911E0,5.509491637E-2
3.755971208E0,-2.567162514E0,-1.142398119E0,1.834459901E-1
3.776037208E0,-2.403060198E0,-6.012414694E-1,2.744267881E-1
3.796104208E0,-2.211908579E0,-1.396718919E-1,3.850347698E-1
3.816171208E0,-1.535278320E0,2.258264124E-1,7.441373467E-1
3.836237208E0,-1.332743406E0,-4.001084268E-1,6.147241592E-1
3.856303583E0,-9.392207265E-1,-2.378906459E-1,8.265892267E-1
3.876369583E0,-9.481052160E-1,-2.820349038E-1,8.077796102E-1
3.896436583E0,-9.230030179E-1,-2.043154538E-1,6.912192106E-1
3.916502583E0,-7.395942211E-1,1.073387712E-1,4.911915660E-1
3.936569583E0,-5.314871669E-1,5.390493870E-1,2.928899825E-1
3.956635583E0,-3.944858015E-1,8.589873314E-1,1.198461428E-1
3.976702583E0,-1.999345571E-1,8.884404898E-1,-1.078687515E-2
3.996768583E0,2.752798051E-2,7.270610929E-1,-8.093818277E-2
4.016835583E0,2.140722573E-1,6.120690107E-1,-1.075938940E-1
4.036901583E0,3.528968096E-1,5.156143904E-1,-7.313334942E-2
4.056968583E0,4.247206748E-1,3.954221010E-1,7.188106421E-3
4.077034583E0,4.686073661E-1,2.305303067E-1,4.513155669E-2
4.097101583E0,5.351363420E-1,2.159643024E-1,1.150606200E-1
4.117167583E0,6.251017451E-1,2.103891373E-1,2.334803343E-1
4.137234583E0,6.670958996E-1,6.165923923E-2,2.766763270E-1
4.157300583E0,6.586189270E-1,-6.229032949E-2,2.900052071E-1
4.177367583E0,5.886397958E-1,-5.467623845E-2,3.790804744E-1
4.197434583E0,4.751121402E-1,-9.032812715E-2,4.854820371E-1
4.217500583E0,4.593996406E-1,-2.305287123E-1,5.161905289E-1
4.237567583E0,5.124734044E-1,-3.243016005E-1,4.859069586E-1
4.257633583E0,5.701396465E-1,-3.364159167E-1,3.865950406E-1
4.277700583E0,5.846073627E-1,-1.437848806E-1,3.109575212E-1
4.297766583E0,5.374615788E-1,1.319755167E-1,2.994692028E-1
4.317833583E0,4.381752014E-1,2.880499661E-1,3.025148511E-1
4.337899583E0,3.559252322E-1,1.790582985E-1,2.947038114E-1
4.357966583E0,2.617606521E-1,-2.081977762E-2,3.114356995E-1
4.378032583E0,8.952591568E-2,-1.438794583E-1,3.247855008E-1
4.398099583E0,-5.092279613E-2,-1.951474547E-1,3.009115756E-1
4.418165583E0,-8.222771436E-2,-1.694151759E-1,2.635388672E-1
4.438232583E0,-3.813221306E-2,-6.455762684E-2,2.129226029E-1
4.458299583E0,2.726900950E-2,1.043603271E-1,2.070734203E-1
4.478365583E0,5.420917645E-2,2.201743871E-1,2.272169441E-1
4.498432583E0,2.586463466E-2,2.068689764E-1,3.266651928E-1
4.518498583E0,2.247281186E-2,5.288644508E-2,4.127363861E-1
4.538565583E0,-1.628086902E-2,4.581248015E-2,5.929226875E-1
4.558631583E0,-2.103554085E-2,1.625263542E-1,8.668760657E-1
4.578698583E0,-5.328293890E-2,1.218396798E-1,1.190652132E0
4.598764583E0,-1.189024001E-1,-1.062030718E-1,1.394360185E0
4.618831583E0,-3.070662729E-2,-3.941367865E-1,1.351938486E0
4.638897583E0,-1.067641303E-1,-2.855448127E-1,1.372091174E0
4.658964583E0,-2.833772600E-1,1.532727480E-2,1.393387079E0
4.679031583E0,-2.498730570E-1,9.665546939E-3,1.135386705E0
4.699097583E0,-3.441173136E-1,1.011934429E-1,1.068909168E0
4.719164583E0,-5.334417820E-1,1.093989909E-1,1.189012170E0
4.739230583E0,-4.275953174E-1,-3.838340342E-1,1.181311846E0
4.759297583E0,-1.201305166E-1,-9.969974160E-1,1.092922330E0
4.779363583E0,-9.069255739E-2,-9.333663583E-1,1.227100253E0
4.799430583E0,-2.185591608E-1,-1.100996494E0,1.411415339E0
4.819496583E0,-9.978435189E-2,-1.573242545E0,1.193557024E0
4.839563583E0,1.416356117E-1,-1.247159123E0,8.477703929E-1
4.859630833E0,7.730887830E-2,-6.052378416E-1,6.476958394E-1
4.879696833E0,1.409310400E-1,-3.078189194E-1,4.532213211E-1
4.899763833E0,1.919187456E-1,-5.442105532E-1,4.825101197E-1
4.919829833E0,2.765299976E-1,-8.692163825E-1,5.927652717E-1
4.939896833E0,3.064766824E-1,-1.333882689E0,7.718909979E-1
4.959962833E0,2.307860255E-1,-1.746265888E0,1.000023007E0
4.980029833E0,1.535736024E-1,-2.023652792E0,1.171099186E0
5.000095833E0,9.701790661E-2,-2.048718691E0,1.202989697E0
5.020162833E0,1.907168888E-2,-1.850894570E0,1.354215503E0
5.040229833E0,1.919136047E-1,-1.667380452E0,1.791534901E0
5.060295833E0,2.467841059E-1,-1.457635641E0,2.327701330E0
5.080362833E0,-1.199912652E-1,-2.074044228E0,2.490847349E0
5.100428833E0,-6.141093373E-1,-3.067675352E0,1.972466111E0
5.120495833E0,-1.500656366E0,-4.096976280E0,1.595952868E0
5.140561833E0,-1.397725344E0,-3.027154922E0,1.087693095E0
5.160628833E0,-9.464377165E-1,-2.186758518E0,5.894753933E-1
5.180694833E0,-8.232588172E-1,-1.920897007E0,5.913645029E-2
5.200761833E0,-7.779848576E-1,-1.695033431E0,2.065490931E-1
5.220828833E0,-1.013299108E0,-1.659541130E0,2.111896127E-1
5.240894833E0,-1.217843056E0,-1.880524755E0,1.860570163E-1
5.260961833E0,-1.312305570E0,-2.046104193E0,1.953701377E-1
5.281027833E0,-1.196644187E0,-1.846047401E0,1.797957420E-1
5.301094833E0,-1.351629257E0,-1.336727858E0,1.530564874E-1
5.321160833E0,-1.736322880E0,-1.062591374E-2,2.014043480E-1
5.341227833E0,-1.907615066E0,1.272546053E0,3.014118969E-1
5.361294833E0,-1.888211966E0,1.580033183E0,1.760998070E-1
5.381360833E0,-1.768824458E0,1.235574007E0,9.013768286E-2
5.401427833E0,-1.361650705E0,1.047012091E0,9.593482316E-2
5.421493833E0,-4.742033184E-1,9.153543115E-1,1.875721663E-1
5.441560833E0,-3.945999444E-1,6.664927602E-1,1.303407699E-1
5.461626833E0,-2.867777050E-1,1.551727057E-1,7.029263675E-2
5.481693833E0,3.395681083E-2,-3.932490349E-1,5.158733577E-2
5.501759833E0,3.311816156E-1,-8.273817897E-1,-6.480234861E-2
5.521826833E0,4.638101757E-1,-1.204706669E0,-2.835047841E-1
5.541893833E0,5.547523499E-1,-1.285645485E0,-3.716248572E-1
5.561959833E0,1.655161530E-1,-8.369428515E-1,-2.707786560E-1
5.582026833E0,-3.056846187E-2,-6.960025430E-1,-2.031165957E-1
5.602092833E0,7.729601860E-2,-7.998578548E-1,-3.089298010E-1
5.622159833E0,2.427198291E-1,-9.000104070E-1,-3.901484907E-1
5.642226833E0,3.196389973E-1,-9.042996168E-1,-3.813422322E-1
5.662292833E0,1.678998619E-1,-7.341662049E-1,-3.389726281E-1
5.682359833E0,1.371825039E-1,-7.255909443E-1,-4.167220891E-1
5.702425833E0,3.113475442E-1,-7.108015418E-1,-6.525679231E-1
5.722492833E0,5.623418093E-1,-7.119595408E-1,-5.965496302E-1
5.742558833E0,4.641543031E-1,-6.645386219E-1,-6.453574300E-1
5.762625833E0,2.205224484E-1,-4.200000763E-1,-8.769663572E-1
5.782692833E0,3.624414802E-1,-2.239969075E-1,-9.550822377E-1
5.802758833E0,3.038513958E-1,4.557225853E-2,-6.988962889E-1
5.822825833E0,1.129594073E-1,2.239494175E-1,-4.920498431E-1
5.842891833E0,6.969727576E-2,2.866869271E-1,-3.476886153E-1
5.862958833E0,7.921810448E-2,6.174722314E-1,-1.454996169E-1
5.883024833E0,1.264650077E-1,1.118819475E0,-1.737614274E-1
5.903091833E0,-6.750347614E-1,1.899005890E0,8.315334320E-1
5.923158833E0,-7.778268456E-1,1.445433617E0,9.132296443E-1
5.943224833E0,-8.733370900E-1,1.357435226E0,5.232919455E-1
5.963291833E0,-7.834367752E-1,1.188630342E0,9.662874937E-1
5.983357833E0,-7.501960397E-1,7.028917670E-1,1.149545431E0
6.003424833E0,-6.624904275E-1,2.593185306E-1,1.010890722E0
6.023491833E0,-4.492894113E-1,-2.598269284E-1,9.643473625E-1
6.043557833E0,-8.254778385E-2,-3.225228786E-1,8.894006610E-1
6.063624833E0,-1.911289245E-1,-1.699614972E-1,6.587122083E-1
6.083690833E0,-1.963730603E-1,8.483455330E-2,4.529743791E-1
6.103757833E0,-2.054302394E-1,2.138761580E-1,3.694917858E-1
6.123824833E0,-6.745608151E-2,-6.260209251E-3,2.141114324E-1
6.143890833E0,-2.265553456E-3,-9.831243753E-2,2.172351182E-1
6.163957833E0,1.109228805E-1,-2.335911393E-1,6.352943182E-2
6.184023833E0,3.093859255E-1,-4.551756680E-1,6.830245256E-2
6.204090833E0,6.065707207E-1,-6.794800758E-1,-8.013736224E-4
6.224156833E0,5.274725556E-1,-5.805122852E-1,2.314019483E-3
6.244223833E0,8.852185607E-1,-7.340863943E-1,-2.435565181E-2
6.264290833E0,7.785745263E-1,-6.001136899E-1,-1.221040785E-1
6.284356833E0,6.750707626E-1,-7.110981345E-1,-1.007926464E-1
6.304423833E0,1.063424349E0,-8.307821751E-1,7.421845198E-2
6.324489833E0,1.862038374E0,-1.160616159E0,8.426906168E-2
6.344556833E0,4.846324623E-1,-7.296248078E-1,1.257804502E-2
6.364623833E0,3.795282915E-3,-3.628801703E-1,1.511572748E-1
6.384689833E0,1.000584066E-1,-1.769759953E-1,7.663641870E-2
6.404756833E0,4.194549751E-3,-8.086422086E-2,1.081899777E-1
6.424822833E0,-4.659334943E-2,1.917685382E-2,1.942551136E-1
6.444889833E0,-1.178583279E-1,9.094182402E-2,5.511329696E-2
6.464956833E0,-1.290356666E-1,1.699140966E-1,-4.027853906E-2
6.485022833E0,-1.221108735E-1,1.443769336E-1,-1.311463863E-1
6.505089833E0,-1.318541318E-1,2.248578966E-1,-1.411387920E-1
6.525155833E0,-1.582832783E-1,1.872400939E-1,-8.469636738E-2
6.545222833E0,-1.580187529E-1,-9.858136065E-3,-6.332521141E-2
6.565289833E0,-2.292370945E-1,-1.496377867E-3,-7.775393128E-2
6.585355833E0,-3.162223399E-1,8.593461663E-2,-1.788989455E-2
6.605422833E0,-3.590638340E-1,1.636754721E-1,3.119213320E-2
6.625489833E0,-3.660426438E-1,2.355360836E-1,8.078232408E-2
6.645555833E0,-4.340595305E-1,1.886605769E-1,2.095828950E-1
6.665622833E0,-4.389818013E-1,4.429721087E-2,2.940148413E-1
6.685688833E0,-3.873106241E-1,9.043178707E-2,3.532786071E-1
