"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.807708227E2,3.188051414E1,-9.955879211E0,-6.463880157E1
8.807908937E2,3.216150665E1,-9.616096497E0,-6.434119415E1
8.808109647E2,3.235854340E1,-9.697708130E0,-6.483113861E1
8.808310367E2,3.225074768E1,-9.436965942E0,-6.425298309E1
8.808511077E2,3.258241272E1,-9.818550110E0,-6.430043793E1
8.808711787E2,3.296509552E1,-9.540367126E0,-6.416860199E1
8.808912507E2,3.305416107E1,-9.410614014E0,-6.456471252E1
8.809113217E2,3.376962662E1,-9.489936829E0,-6.495045471E1
8.809313937E2,3.355839539E1,-9.443733215E0,-6.488529968E1
8.809514647E2,3.392502213E1,-9.903839111E0,-6.501957703E1
8.809715357E2,3.404426575E1,-9.738906860E0,-6.481817627E1
8.809916077E2,3.431531525E1,-1.018849945E1,-6.534481049E1
8.810116787E2,3.437532806E1,-9.946899414E0,-6.540667725E1
8.810317497E2,3.442887878E1,-9.793708801E0,-6.480559540E1
8.810518217E2,3.459729004E1,-9.962402344E0,-6.520555115E1
8.810718927E2,3.459453583E1,-1.003926086E1,-6.472808075E1
8.810919647E2,3.462215042E1,-1.042650604E1,-6.480378723E1
8.811120357E2,3.412689972E1,-1.003840637E1,-6.453900909E1
8.811321067E2,3.447069931E1,-1.048412323E1,-6.467256165E1
8.811521787E2,3.424316025E1,-1.056394958E1,-6.508895874E1
8.811722497E2,3.415048981E1,-1.054621887E1,-6.435833740E1
8.811923207E2,3.437374115E1,-1.106939697E1,-6.425577545E1
8.812123927E2,3.403472137E1,-1.060488892E1,-6.404602814E1
8.812324637E2,3.398839569E1,-1.092479706E1,-6.410737610E1
8.812525357E2,3.403915405E1,-1.091160583E1,-6.442227936E1
8.812726067E2,3.422382355E1,-1.078553009E1,-6.434988403E1
8.812926777E2,3.429190826E1,-1.104368591E1,-6.448581696E1
8.813127497E2,3.404634476E1,-1.052313232E1,-6.453675842E1
8.813328207E2,3.415226746E1,-1.077954102E1,-6.454115295E1
8.813528917E2,3.424472809E1,-1.118482971E1,-6.487075806E1
8.813729637E2,3.431476593E1,-1.062061310E1,-6.462866974E1
8.813930347E2,3.422499847E1,-1.075615692E1,-6.525231934E1
8.814131067E2,3.432158661E1,-1.087467194E1,-6.517727661E1
8.814331777E2,3.446022797E1,-1.079544830E1,-6.510836792E1
8.814532487E2,3.464401627E1,-1.159484863E1,-6.506464386E1
8.814733207E2,3.456572723E1,-1.159954834E1,-6.519316101E1
8.814933917E2,3.457585526E1,-1.180134583E1,-6.506854248E1
8.815134627E2,3.472411346E1,-1.200710297E1,-6.539591980E1
8.815335347E2,3.458850098E1,-1.197662354E1,-6.521788788E1
8.815536057E2,3.462874222E1,-1.236183167E1,-6.523973083E1
8.815736777E2,3.483736420E1,-1.252710724E1,-6.575782776E1
8.815937487E2,3.495748520E1,-1.271167755E1,-6.600179291E1
8.816138197E2,3.505289841E1,-1.295688629E1,-6.674502563E1
8.816338917E2,3.507642746E1,-1.288048553E1,-6.608428192E1
8.816539627E2,3.516347122E1,-1.255608368E1,-6.637236786E1
8.816740347E2,3.504324341E1,-1.270678711E1,-6.637121582E1
8.816941057E2,3.510623550E1,-1.261479187E1,-6.674061584E1
8.817141770E2,3.485587311E1,-1.270107269E1,-6.671010590E1
8.817342490E2,3.532010651E1,-1.299993896E1,-6.673359680E1
8.817543200E2,3.524050903E1,-1.271329498E1,-6.693424988E1
8.817743910E2,3.528561401E1,-1.299573517E1,-6.641826630E1
8.817944630E2,3.540218353E1,-1.305115509E1,-6.694825745E1
8.818145340E2,3.538960266E1,-1.306664276E1,-6.696797943E1
8.818346060E2,3.542584229E1,-1.300691986E1,-6.720467377E1
8.818546770E2,3.581325150E1,-1.322761536E1,-6.725177002E1
8.818747480E2,3.582914734E1,-1.276531219E1,-6.745993042E1
8.818948200E2,3.585403061E1,-1.308348846E1,-6.770466614E1
8.819148910E2,3.611993408E1,-1.321175385E1,-6.772644043E1
8.819349620E2,3.613951874E1,-1.327468109E1,-6.788248444E1
8.819550340E2,3.600491333E1,-1.291876221E1,-6.769953156E1
8.819751050E2,3.631695175E1,-1.360848236E1,-6.825844574E1
8.819951770E2,3.627855682E1,-1.307569122E1,-6.822031403E1
8.820152480E2,3.627992249E1,-1.291189575E1,-6.816007233E1
8.820353190E2,3.660475922E1,-1.297673798E1,-6.823741913E1
8.820553910E2,3.656423187E1,-1.267712402E1,-6.826511383E1
8.820754620E2,3.678929520E1,-1.250001526E1,-6.799633026E1
8.820955340E2,3.708053970E1,-1.251013184E1,-6.825455475E1
8.821156050E2,3.722924805E1,-1.249306488E1,-6.855417633E1
8.821356760E2,3.721856308E1,-1.207903290E1,-6.839601898E1
8.821557480E2,3.750512314E1,-1.237364960E1,-6.825725555E1
8.821758190E2,3.767269135E1,-1.213740540E1,-6.824703217E1
8.821958900E2,3.772368240E1,-1.191585541E1,-6.833161163E1
8.822159620E2,3.813333511E1,-1.201035309E1,-6.779806519E1
8.822360330E2,3.825278091E1,-1.211096954E1,-6.795479584E1
8.822561050E2,3.807402039E1,-1.227265930E1,-6.811153412E1
8.822761760E2,3.835972214E1,-1.230632019E1,-6.811285400E1
8.822962470E2,3.844431686E1,-1.261782837E1,-6.807791138E1
8.823163190E2,3.832810593E1,-1.280656433E1,-6.830811310E1
