"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.538925641E2,5.233856167E1,4.921437272E0,2.417161151E0,NaN,NaN,1.134239542E2,7.986622037E0
5.566215290E2,5.233856168E1,4.921437268E0,2.417161151E0,NaN,NaN,1.134605022E2,7.990356218E0
5.566273990E2,5.233856168E1,4.921437268E0,2.417161151E0,NaN,NaN,1.134605298E2,7.990361536E0
5.571797750E2,5.233851484E1,4.921456017E0,2.417161151E0,NaN,NaN,1.181674703E2,7.990374553E0
5.592140620E2,5.233813321E1,4.921823315E0,2.417161151E0,NaN,NaN,1.607588513E2,7.992649991E0
5.642214370E2,5.233813327E1,4.921823274E0,2.417161151E0,NaN,NaN,3.335913280E2,7.993076201E0
5.648280640E2,5.233812583E1,4.921824566E0,2.417161151E0,NaN,NaN,3.355233285E2,7.993085389E0
5.689652181E2,5.233750926E1,4.922263434E0,2.417161151E0,NaN,NaN,3.992798511E2,7.990555502E0
5.697812780E2,5.233799073E1,4.922050623E0,2.417161151E0,NaN,NaN,4.022321992E2,7.990565793E0
5.697932110E2,5.233799073E1,4.922050623E0,2.417161151E0,NaN,NaN,4.022328549E2,8.001196318E0
5.739419090E2,5.233773866E1,4.921535391E0,2.417161151E0,NaN,NaN,4.702121212E2,7.991155738E0
5.739543610E2,5.233773866E1,4.921535391E0,2.417161151E0,NaN,NaN,4.702127006E2,7.991158832E0
5.749460150E2,5.233758526E1,4.921856569E0,2.417161151E0,NaN,NaN,4.739359244E2,7.991320784E0
5.749527891E2,5.233744736E1,4.922145309E0,2.417161151E0,NaN,NaN,4.739360808E2,8.004304976E0
5.762634960E2,5.233670383E1,4.922683977E0,2.417161151E0,NaN,NaN,4.803612351E2,8.004339171E0
5.762752080E2,5.233603723E1,4.923166911E0,2.417161151E0,NaN,NaN,4.803616898E2,7.989308939E0
5.827399091E2,5.233603706E1,4.923167950E0,2.417161151E0,NaN,NaN,6.116896331E2,8.009461448E0
5.827454311E2,5.233603706E1,4.923167950E0,2.417161151E0,NaN,NaN,6.116896452E2,8.009469268E0
5.829749330E2,5.233509069E1,4.923567972E0,2.417161151E0,NaN,NaN,6.118429418E2,8.009503623E0
5.949648390E2,5.233509034E1,4.923570310E0,2.417161151E0,NaN,NaN,9.204948334E2,8.008181227E0
5.952991440E2,5.233369453E1,4.924436168E0,2.417161151E0,NaN,NaN,9.207090617E2,8.008184137E0
5.980156250E2,5.233023629E1,4.929847782E0,2.417161151E0,NaN,NaN,6.828084664E1,8.015976029E0
6.113553182E2,5.232992340E1,4.930281834E0,2.570217133E0,4.019999981E0,1.522265625E2,9.819312378E1,4.800000000E1
6.123553169E2,5.232991568E1,4.930282394E0,5.823085785E0,NaN,NaN,9.270938943E1,6.000000000E0
6.172453010E2,5.232991561E1,4.930282448E0,2.417161151E0,NaN,NaN,3.027299612E2,8.041425446E0
6.172602570E2,5.232991561E1,4.930282448E0,2.417161151E0,NaN,NaN,3.027308936E2,8.041428610E0
6.180041310E2,5.232987681E1,4.930121717E0,2.417161151E0,NaN,NaN,3.059772365E2,8.019320020E0
7.068699390E2,5.232913434E1,4.930911183E0,2.417161151E0,NaN,NaN,2.528184250E2,8.085224260E0
7.221943630E2,5.232924051E1,4.929833678E0,2.417161151E0,NaN,NaN,6.573881866E2,8.092080125E0
7.222075371E2,5.232942192E1,4.929392516E0,2.417161151E0,NaN,NaN,6.573886636E2,8.092085672E0
7.273222561E2,5.232699171E1,4.933030391E0,7.028091049E1,0.000000000E0,NaN,1.431968432E2,2.560000000E2
7.283222550E2,5.232699171E1,4.933030391E0,7.028091056E1,0.000000000E0,NaN,1.431968432E2,2.560000000E2
7.293222542E2,5.232699171E1,4.933030391E0,7.028091056E1,0.000000000E0,NaN,1.134374297E2,1.920000000E2
7.303222545E2,5.232699171E1,4.933030391E0,7.028091056E1,0.000000000E0,NaN,9.961609281E1,1.920000000E2
7.313222536E2,5.232699171E1,4.933030391E0,7.028091056E1,0.000000000E0,NaN,8.853910855E1,1.280000000E2
7.323222531E2,5.232647714E1,4.933566926E0,1.069753654E1,0.000000000E0,NaN,7.314912507E1,1.280000000E2
7.333225008E2,5.232624256E1,4.933796036E0,1.382072107E1,1.410000038E1,1.480078992E2,5.983902838E1,9.600000000E1
7.343225007E2,5.232613788E1,4.933910685E0,3.752240650E0,1.456000042E1,1.476563404E2,4.268615445E1,3.000000001E0
7.353224949E2,5.232601310E1,4.934034448E0,3.582013600E0,1.456000042E1,1.476563404E2,3.349606669E1,3.000000000E0
7.363224888E2,5.232577302E1,4.934362205E0,3.727826929E0,1.471000004E1,1.430860401E2,1.424588215E1,3.280911452E0
7.373224858E2,5.232545713E1,4.934466702E0,4.892262192E0,1.731999969E1,1.441407428E2,1.424589696E1,4.357008701E0
7.383224763E2,5.232537543E1,4.934584103E0,4.730580879E0,1.762000084E1,1.413282528E2,9.520914264E0,3.000000000E0
7.393224665E2,5.232537402E1,4.934595331E0,4.776906565E0,1.762000084E1,1.406251298E2,9.236457294E0,3.000000000E0
7.403224561E2,5.232536013E1,4.934611822E0,5.034230783E0,1.762000084E1,1.416798143E2,9.005431584E0,3.000000000E0
7.413224463E2,5.232535361E1,4.934620226E0,5.034230783E0,1.757999992E1,1.395704449E2,9.057158528E0,3.000093813E0
7.423224399E2,5.232534625E1,4.934630338E0,2.471738739E0,1.842000008E1,1.395704512E2,1.215203518E1,8.036098789E0
7.433224331E2,5.232481499E1,4.935425595E0,5.936271611E0,1.842000008E1,1.374610821E2,5.635382112E0,3.000000000E0
7.443224236E2,5.232466236E1,4.935619309E0,6.182486321E0,1.803000069E1,1.399220098E2,7.262634481E0,3.000000000E0
7.453405327E2,5.232452736E1,4.935802211E0,6.307365154E0,1.802000046E1,1.399220121E2,7.341511339E0,3.000000000E0
7.468743750E2,5.232433856E1,4.936061553E0,1.771611512E-1,1.802000046E1,1.399220121E2,9.935522857E0,8.092622791E0
7.543350226E2,5.232352714E1,4.937171288E0,4.901648576E0,0.000000000E0,NaN,7.888281022E1,3.727915272E1
7.553435589E2,5.232352918E1,4.937168328E0,4.901648576E0,0.000000000E0,NaN,9.920967378E1,3.194763825E1
7.563989433E2,5.232353230E1,4.937163804E0,4.901648576E0,0.000000000E0,NaN,1.174358370E2,2.899181883E1
7.573351924E2,5.232353532E1,4.937159425E0,4.901648576E0,0.000000000E0,NaN,1.299612410E2,2.706788584E1
7.583359585E2,5.232353926E1,4.937153721E0,4.901648576E0,0.000000000E0,NaN,1.428766070E2,2.584537563E1
7.693358984E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,3.623158776E1
7.703546911E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,3.065560541E1
7.713351561E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,2.743449622E1
7.723391023E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,2.523025399E1
7.733380971E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,2.366134157E1
7.743380202E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,2.264039901E1
7.753378173E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,2.225404758E1
7.763390080E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,2.175297798E1
7.773223134E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,2.372813755E1
7.783223124E2,5.232501520E1,4.935045493E0,1.107629978E1,0.000000000E0,NaN,4.002536036E2,1.831162625E1
7.793223109E2,5.232571080E1,4.943546953E0,-9.721805518E-1,1.663999939E1,5.167983906E1,1.775096108E1,3.000000000E0
7.803223091E2,5.232575560E1,4.943737437E0,-4.959264360E-1,1.535999966E1,5.238295375E1,1.618722837E1,3.000000000E0
7.813223085E2,5.232583834E1,4.943936673E0,-1.702416949E-1,1.582999992E1,5.414077394E1,1.424595459E1,6.636065589E0
7.823223068E2,5.232594042E1,4.944151613E0,1.343836198E-1,1.535999966E1,5.554702204E1,1.424595459E1,6.629941705E0
7.833223056E2,5.232603044E1,4.944310315E0,1.114334753E-1,1.497000027E1,5.484389209E1,1.400000000E1,3.000000000E0
7.843223042E2,5.232608593E1,4.944464141E0,3.537430465E-1,1.497000027E1,5.519545520E1,1.400000000E1,3.000000000E0
7.853223026E2,5.232612723E1,4.944647024E0,3.818783378E-1,1.413000011E1,5.730482555E1,1.400000000E1,3.000000000E0
7.863223013E2,5.232617165E1,4.944778678E0,2.985647358E-1,1.385000038E1,5.695325978E1,1.400000000E1,3.000000000E0
7.873223003E2,5.232623162E1,4.944924101E0,2.687772699E-1,1.273999977E1,5.765637496E1,1.400000000E1,3.000000000E0
7.883222997E2,5.232629485E1,4.945026871E0,5.318981716E-1,1.188000011E1,5.660167764E1,1.005895202E1,3.000000000E0
7.893222978E2,5.232635541E1,4.945142480E0,7.631603787E-1,1.188000011E1,5.414073678E1,1.027730843E1,3.000000000E0
7.903222966E2,5.232640351E1,4.945290283E0,1.128272078E0,1.155000019E1,5.976574085E1,8.953275465E0,3.000000000E0
7.913222963E2,5.232645389E1,4.945356158E0,1.403662185E0,1.126000023E1,5.800792337E1,9.369771848E0,3.000000000E0
7.923222950E2,5.232647842E1,4.945456607E0,1.648593185E0,9.350000381E0,6.082040727E1,9.944719713E0,4.000000000E0
7.933222942E2,5.232646126E1,4.945608622E0,1.499666816E0,8.939999580E0,6.152352873E1,8.998267549E0,4.000000000E0
7.943222932E2,5.232648478E1,4.945728571E0,1.393343574E0,8.939999580E0,6.222665433E1,5.899730504E0,4.000000000E0
7.953222921E2,5.232652407E1,4.945789435E0,1.359407100E0,8.250000000E0,5.484382831E1,5.685159745E0,4.000000000E0
7.963222907E2,5.232652031E1,4.945896652E0,1.113556516E0,7.460000038E0,7.242195756E1,6.196329881E0,4.000000000E0
7.973222892E2,5.232654641E1,4.945987497E0,8.179629678E-1,7.210000038E0,6.996101614E1,7.118843554E0,4.000000000E0
7.983222888E2,5.232659508E1,4.946086761E0,6.122749560E-1,7.610000134E0,6.152351516E1,9.039416768E0,4.000000000E0
7.993222873E2,5.232655828E1,4.946163007E0,1.796598351E-1,7.094975649E0,6.342891492E1,1.603938947E1,3.000000000E0
8.003222871E2,5.232658651E1,4.946255838E0,1.468459461E-1,7.110717108E0,6.311969810E1,1.860692432E1,3.000000000E0
8.013222855E2,5.232661129E1,4.946346239E0,1.263066083E-1,7.057823842E0,6.342577191E1,2.230600632E1,3.000000000E0
8.023222852E2,5.232638885E1,4.946616272E0,2.155410061E-1,6.465470556E0,6.167684555E1,2.540482426E1,3.000000000E0
8.033222839E2,5.232639589E1,4.946637603E0,-1.881022826E-1,5.580622345E0,6.167684555E1,2.849751113E1,3.000000000E0
