"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.736706667E0,1.006887630E-1,-2.859838486E0,-5.874509215E-1
2.756772667E0,-1.020169854E0,-1.745908022E0,4.035153985E-1
2.776839667E0,4.665603638E0,1.097541690E0,1.077876759E1
2.796905667E0,3.250186205E0,-4.063212276E-1,6.792124748E0
2.816971667E0,-3.597808778E-1,9.657143950E-1,2.961151361E0
2.837037667E0,1.098874807E0,9.039278030E-1,9.005574584E-1
2.857104667E0,8.769128919E-1,5.089600682E-1,2.068868577E-1
2.877170667E0,1.828269601E0,-9.721168131E-2,-4.905579388E-1
2.897236667E0,1.638131022E0,2.853312194E-1,-7.711213231E-1
2.917302667E0,1.259634137E0,4.570557177E-1,-9.028474689E-1
2.937369667E0,5.110786557E-1,2.622969151E-1,-7.526171207E-1
2.957435667E0,1.864441335E-1,-1.442984194E-1,-4.642526507E-1
2.977501667E0,-3.205290809E-2,-3.594157100E-1,-2.946940362E-1
2.997567667E0,1.898800731E-1,-3.491743505E-1,-1.647422165E-1
3.017634667E0,2.947769165E-1,1.918814331E-2,-3.073775768E-1
3.037700667E0,4.803608954E-1,3.315140903E-1,-7.070043683E-1
3.057766667E0,1.682721972E-1,1.066667318E0,-1.155246735E0
3.077833667E0,-1.952347904E-1,1.718645453E0,-1.463297129E0
3.097899667E0,-3.961058855E-1,1.944898725E0,-1.614929676E0
3.117965667E0,-2.426666766E-1,2.055208445E0,-1.248698592E0
3.138031667E0,-4.227766693E-1,2.500651836E0,-5.132768154E-1
3.158098667E0,-3.928720355E-1,1.990721941E0,1.882806271E-1
3.178164667E0,-1.307365537E0,2.115200996E0,-3.116440773E-1
3.198230667E0,-1.760089636E0,1.874937654E0,-3.600373268E-1
3.218297667E0,-2.231540442E0,1.192585588E0,-5.649157166E-1
3.238363667E0,-1.923940420E0,1.139642119E0,-2.547990382E-1
3.258429667E0,-1.744727254E0,1.578915715E0,-4.929225743E-1
3.278495667E0,-1.998767257E0,1.879022956E0,-2.858036757E-1
3.298562667E0,-1.502895236E0,4.500702024E-1,-2.862721682E-1
3.318628667E0,-1.367995501E0,-6.794286370E-1,-1.765519530E-1
3.338694667E0,-1.202317357E0,-5.280386209E-1,1.970639527E-1
3.358760667E0,-9.389147758E-1,2.418128848E-1,3.223246932E-1
3.378827667E0,-1.178868294E0,1.173421860E0,2.051174194E-1
3.398893667E0,-1.482860565E0,1.339465737E0,-3.439799547E-1
3.418959667E0,-5.156151652E-1,1.131649762E-1,-2.485900074E-1
3.439026667E0,-5.774240494E-1,2.417628318E-1,-3.445176184E-1
3.459093417E0,-3.708474338E-1,9.294652194E-2,-3.807764351E-1
3.479159417E0,-4.655479491E-1,-7.656750828E-2,-4.904757142E-1
3.499225417E0,-6.333056092E-1,-3.634129763E-1,-6.188277602E-1
3.519292417E0,-4.890040159E-1,-4.750266671E-1,-7.015291452E-1
3.539358417E0,-1.198740453E-1,-4.459481239E-1,-4.331139326E-1
3.559424417E0,1.635771692E-1,-1.291783899E-1,-2.391547859E-1
3.579491417E0,3.033501506E-1,6.696842611E-2,-3.203372657E-1
3.599557417E0,3.112280071E-1,-1.845352650E-1,-3.092013597E-1
3.619623417E0,-1.904787682E-2,-7.272903919E-1,-1.656309515E-1
3.639689417E0,-4.200137258E-1,-1.308199167E0,-2.415465564E-1
