"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.144508755E1,5.233485413E1,4.868542972E0,-1.953093540E-1,6.899394114E-2,8.831183956E1,9.327503032E0,4.465359589E0
4.244602180E1,5.233485513E1,4.868541772E0,4.122885810E-1,2.383144629E-1,8.831183892E1,9.393339182E0,4.842241722E0
4.344467223E1,5.233485578E1,4.868540653E0,-3.462697379E-3,6.878787451E-2,8.831183824E1,9.509616175E0,5.153039550E0
4.444469595E1,5.233485581E1,4.868548109E0,-6.760625523E-1,2.941989050E-1,8.831184411E1,9.639188627E0,5.250784690E0
4.544266915E1,5.233485574E1,4.868550259E0,-3.010001238E-1,0.000000000E0,8.831184578E1,9.439600836E0,5.179009742E0
4.644380748E1,5.233485574E1,4.868550259E0,-3.010001238E-1,0.000000000E0,8.831184578E1,9.389914791E0,5.050241492E0
4.744474590E1,5.233485574E1,4.868550259E0,-3.010001238E-1,0.000000000E0,8.831184578E1,9.349461266E0,5.147473915E0
4.844285035E1,5.233485574E1,4.868550259E0,-3.010001238E-1,0.000000000E0,8.831184578E1,9.220813749E0,4.993136673E0
4.944188583E1,5.233485574E1,4.868550259E0,-3.010001238E-1,0.000000000E0,8.831184578E1,9.249526983E0,5.105495479E0
5.044454479E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.374613408E0,5.329175219E0
5.144689167E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.446561583E0,5.274249233E0
5.244672298E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.684336962E0,5.364217458E0
5.344354534E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.522102300E0,5.185633620E0
5.444533443E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.269976071E0,5.352287188E0
5.544037211E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.217751468E0,5.327897024E0
5.644479334E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.085197843E0,5.227781043E0
5.744771194E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.208712783E0,5.348069719E0
5.844670451E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.355765683E0,5.525466694E0
5.944623375E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.399210136E0,5.555517774E0
6.044474256E1,5.233485619E1,4.868557679E0,-2.056424124E-1,0.000000000E0,8.831185175E1,9.485516826E0,5.642263096E0
6.144552541E1,5.233485387E1,4.868568841E0,-5.207918044E-1,1.209359214E-1,8.831185981E1,9.635049484E0,5.666328353E0
6.244663453E1,5.233485878E1,4.868599230E0,6.681685317E-1,1.054240231E0,8.415962257E1,9.640446504E0,5.607847467E0
6.344890761E1,5.233485113E1,4.868624450E0,-7.860051226E-1,1.424416387E0,1.007401299E2,9.628772811E0,5.858524856E0
6.444658673E1,5.233485142E1,4.868654967E0,2.386690099E-1,1.940007071E0,9.540629823E1,9.608462874E0,5.783715544E0
6.544512296E1,5.233485687E1,4.868689366E0,4.922335381E-1,2.217900597E0,8.599080024E1,9.714710114E0,5.891117507E0
6.644563019E1,5.233486422E1,4.868734697E0,4.936227407E-1,2.656082597E0,8.122356454E1,9.728940969E0,6.023058271E0
6.744647098E1,5.233487222E1,4.868777297E0,5.273880865E-1,2.780237420E0,7.728628027E1,9.709071037E0,5.810571747E0
6.844707799E1,5.233487074E1,4.868826301E0,3.383746278E-1,2.864035787E0,8.843020113E1,9.623425866E0,5.635215957E0
6.944789362E1,5.233487469E1,4.868872192E0,5.235247454E-1,2.985044614E0,8.673196852E1,9.548704680E0,5.525027019E0
7.044727325E1,5.233486973E1,4.868903875E0,5.842609257E-1,2.640413956E0,9.300844315E1,9.379177972E0,5.329074639E0
7.144020295E1,5.233487543E1,4.868978203E0,5.097759515E-1,3.603384074E0,8.823969970E1,9.225618950E0,5.553791536E0
7.244040966E1,5.233487541E1,4.869046143E0,1.913208254E-1,4.093277503E0,8.971752297E1,9.153405223E0,5.581041322E0
7.344535840E1,5.233487798E1,4.869112116E0,6.117683183E-1,4.228523504E0,8.847395390E1,9.008067188E0,5.565693362E0
7.444589448E1,5.233488731E1,4.869190238E0,-8.315676237E-1,4.766505056E0,8.234619427E1,8.878150972E0,5.547700429E0
7.544869089E1,5.233489460E1,4.869226503E0,6.180128129E-1,3.716597855E0,7.861729529E1,8.812228099E0,5.706450450E0
7.644550097E1,5.233489277E1,4.869290411E0,8.804004984E-1,3.905883565E0,8.741482785E1,8.745589267E0,5.856396219E0
7.744600308E1,5.233489137E1,4.869364924E0,7.245667912E-1,4.387210152E0,9.117618451E1,8.601376381E0,5.865635406E0
7.844671893E1,5.233489244E1,4.869440765E0,2.930947943E-1,4.783530187E0,8.966460257E1,8.380582891E0,5.755902453E0
7.944625235E1,5.233489278E1,4.869505504E0,1.675564451E-1,4.693655254E0,8.932534051E1,8.195159622E0,5.746159151E0
8.044516397E1,5.233489891E1,4.869579915E0,5.846763449E-1,4.782751730E0,8.687045577E1,7.998790710E0,5.524077296E0
8.144858742E1,5.233490669E1,4.869653309E0,2.973003928E-1,4.858635787E0,8.347673736E1,7.781118612E0,4.710461380E0
8.244843280E1,5.233490832E1,4.869726634E0,5.951855890E-2,4.862632106E0,8.607950063E1,7.468249034E0,4.962663066E0
8.344897175E1,5.233490742E1,4.869780131E0,-3.493238138E-1,4.073968302E0,8.593364639E1,7.319529240E0,5.524705517E0
8.444629538E1,5.233490554E1,4.869841336E0,-5.219975980E-1,4.019785765E0,9.094561198E1,7.170485308E0,5.543390122E0
8.544562793E1,5.233491345E1,4.869850454E0,-5.108086709E-1,1.240945321E0,8.032678189E1,7.026249470E0,5.783215584E0
