"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.698194500E0,-2.283112258E-1,-2.240675211E0,-2.544565499E-1
1.718251500E0,-2.956691384E-1,-1.601955295E0,-4.582860768E-1
1.738308500E0,-2.842853665E-1,-2.764482796E-2,-8.476442844E-2
1.758365083E0,3.737457842E-2,1.197010994E0,6.011415720E-1
1.778422083E0,5.581105351E-1,2.346798182E0,8.305684924E-1
1.798479083E0,8.813414574E-1,2.918720484E0,8.974277973E-1
1.818536083E0,9.430516362E-1,2.869644403E0,9.630557299E-1
1.838593083E0,7.993817329E-1,2.110768318E0,6.355093122E-1
1.858651083E0,4.411560595E-1,4.843425453E-1,7.064271718E-2
1.878708083E0,5.945407152E-1,9.147537500E-2,-2.862663567E-1
1.898765083E0,6.128167510E-1,-2.596800625E-1,-3.046287894E-1
1.918822083E0,5.158050656E-1,-8.096073866E-1,-5.112953018E-3
1.938879083E0,4.429841340E-1,-1.319125533E0,2.000793368E-1
1.958936083E0,3.326439559E-1,-1.789463282E0,2.911176682E-1
1.978993083E0,2.588885128E-1,-1.987359405E0,5.055537820E-1
1.999050083E0,5.523059964E-1,-2.335016966E0,9.334400892E-1
2.019107083E0,9.348009229E-1,-3.062653303E0,1.443612814E0
2.039165083E0,9.857321978E-1,-3.561154604E0,1.889833570E0
2.059222083E0,8.269566894E-1,-3.462202549E0,2.109128237E0
2.079279083E0,6.893243194E-1,-2.688894272E0,1.748470783E0
2.099336083E0,4.244945049E-1,-1.222211361E0,1.635253906E0
2.119393083E0,3.285894692E-1,-2.037141323E-1,2.149907589E0
2.139450083E0,7.465596199E-1,-6.525862813E-1,2.035365820E0
2.159507083E0,1.733010888E0,-2.203551531E0,1.435744643E0
2.179564083E0,2.644199610E0,-3.185791492E0,1.311903954E0
2.199621083E0,3.075923681E0,-3.336452961E0,1.461770773E0
2.219679083E0,2.716350079E0,-3.349286556E0,1.510601044E0
2.239736083E0,1.829096556E0,-3.497438669E0,1.054591894E0
2.259793083E0,1.484706283E0,-2.287187338E0,6.707169414E-1
2.279850083E0,1.344831824E0,-3.867741823E-1,6.376039386E-1
2.299907083E0,1.126425982E0,1.019738674E0,2.818005979E-1
2.319964083E0,1.082727909E0,1.591151118E0,-2.014266104E-1
2.340021083E0,1.218967676E0,6.038607359E-1,-3.141778409E-1
2.360078083E0,1.186313391E0,-7.739478946E-1,-5.212578773E-1
2.380135083E0,9.595072865E-1,-7.372541428E-1,-5.236594081E-1
2.400193083E0,9.253036976E-1,-2.531995475E-1,-6.288148761E-1
2.420250083E0,1.122813821E0,-6.042543650E-1,-8.836104274E-1
2.440307083E0,1.334498167E0,-8.491322994E-1,-1.058930039E0
2.460364083E0,1.228721619E0,-1.092871904E0,-6.584332585E-1
2.480421083E0,1.001471281E0,-2.046901941E0,-1.819241941E-1
2.500478083E0,1.471022367E0,-3.286740065E0,-2.062703520E-1
2.520535083E0,8.320259452E-1,-2.996279478E0,-5.970020890E-1
2.540592083E0,-3.016197979E-1,-1.153352737E0,-6.323682666E-1
2.560649083E0,-1.576288640E-1,2.588486858E-2,-2.853203118E-1
2.580707083E0,-1.107675880E-1,-1.801961362E-1,-3.526083529E-1
2.600764083E0,-2.536094189E-2,-1.261165500E0,-6.471255422E-1
2.620821083E0,9.673663229E-2,-2.109285831E0,-7.247034311E-1
2.640878083E0,6.902502477E-2,-8.316037655E-1,-6.646165252E-1
2.660935083E0,-1.328889728E-1,-2.846181989E-1,-6.028203964E-1
2.680992083E0,-8.255141787E-3,-1.122361064E0,-5.703939199E-1
2.701049083E0,4.103120267E-1,-2.044850349E0,-3.757751584E-1
2.721106083E0,5.809485316E-1,-1.855605245E0,-3.597638011E-1
2.741163708E0,5.629733801E-1,-1.697605133E0,-4.417193532E-1
2.761220708E0,8.456742764E-1,-2.210749149E0,-4.918731451E-1
2.781278708E0,4.411534071E-1,-1.428496361E0,-4.745102227E-1
2.801335708E0,3.719526902E-2,-6.740379333E-1,-4.572539628E-1
2.821392708E0,4.071535170E-1,-1.867266178E0,-5.295903087E-1
2.841449708E0,8.447896838E-1,-2.688220978E0,-6.426295638E-1
2.861506708E0,1.393380284E0,-3.435716152E0,-8.930931091E-1
2.881563708E0,1.620744228E0,-4.362114906E0,-1.124070406E0
2.901620708E0,1.269518018E0,-4.190842628E0,-9.094403982E-1
2.921677708E0,8.742399812E-1,-3.457530975E0,-8.751405478E-1
2.941734708E0,-1.858778149E-1,-6.987445354E-1,-4.945034683E-1
2.961792708E0,-8.242096901E-1,-6.659839153E-1,-5.430786610E-1
2.981849708E0,-7.391523123E-1,-7.161837220E-1,-5.568174124E-1
3.001906708E0,-4.020583332E-1,-1.780565858E0,-8.431849480E-1
3.021963708E0,3.140177578E-2,-2.133064270E0,-8.570891023E-1
3.042020708E0,-2.902895212E-1,-2.023059607E0,-8.083474040E-1
3.062077708E0,-4.965686053E-2,-2.092640877E0,-6.503289342E-1
3.082134708E0,8.412462473E-1,-1.319481850E0,1.562061370E-3
3.102191708E0,8.047382832E-1,-8.503198028E-1,6.742016673E-1
3.122248708E0,4.455155432E-1,4.758339524E-1,9.456206560E-1
3.142306708E0,3.789664805E-1,1.574172139E0,1.510555387E0
3.162363708E0,5.699551702E-1,2.490913630E0,1.885406613E0
3.182420708E0,-3.097028434E-1,2.546984911E0,1.241828084E0
3.202477708E0,-2.825470924E0,9.011198282E-1,1.313453794E0
3.222534708E0,-2.191844463E0,-5.048310161E-1,2.819691658E0
3.242591708E0,-2.165777922E0,-1.791535020E0,2.950651169E0
3.262648708E0,-1.741675735E0,1.549148917E0,2.532687902E0
3.282705708E0,-3.851630390E-1,1.860842943E0,1.503259778E0
3.302762708E0,9.391599335E-3,4.193066061E-1,5.736120343E-1
3.322820708E0,-1.192249879E-1,-2.341980189E-1,5.124251842E-1
3.342877708E0,-3.823557198E-1,3.097026795E-2,4.694133699E-1
3.362934708E0,9.529476985E-3,-5.941596031E-1,2.470965981E-1
3.382991708E0,1.167446002E-1,-3.472880423E-1,2.594980597E-1
3.403048708E0,2.559102327E-2,-4.523289204E-2,1.224138588E-1
3.423105708E0,-9.183893353E-2,4.761449248E-2,-9.033649229E-3
3.443162708E0,-1.785991341E-2,-3.045557737E-1,-8.188684285E-2
3.463219708E0,-5.499365926E-2,-2.320414409E-2,-1.259103715E-1
3.483277708E0,5.947680026E-2,1.765989512E-1,-1.684761643E-1
3.503334708E0,-3.622824252E-1,-3.518866748E-2,-2.365723997E-1
3.523391708E0,-6.590796709E-1,-5.333145261E-1,3.523426354E-1
3.543448708E0,-2.883869708E-1,-1.260435283E-1,1.004214525E0
3.563505708E0,4.763697088E-2,1.371230632E-1,1.138327122E0
