"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.759587375E0,-2.095475444E-1,7.470409296E-1,9.445902067E-1
1.779654375E0,4.864496045E-2,3.755968476E-1,1.510531100E0
1.799721375E0,-2.154544017E-1,4.035159136E-1,1.541840016E0
1.819787375E0,-2.166259644E-1,4.425997994E-1,1.183750098E0
1.839854375E0,-3.937328275E-1,3.361178362E-1,2.284749230E0
1.859921375E0,-6.734929700E-1,-3.368692034E-1,4.013223599E0
1.879988708E0,-5.577945890E-1,-1.041645435E0,4.301430520E0
1.900055708E0,-4.379545520E-1,-1.425418152E0,2.942186185E0
1.920121708E0,-6.570619286E-1,-1.353052280E0,9.970531797E-1
1.940188708E0,-6.981862003E-1,-1.041957749E0,-6.539134222E-1
1.960255708E0,-4.327723841E-1,-5.174144121E-1,-1.520254435E0
1.980322708E0,-2.424836677E-1,-2.344105632E-1,-2.093662807E0
2.000389708E0,-1.662858962E-1,-1.519707428E-1,-2.085753863E0
2.020455708E0,3.232870717E-2,-1.836974426E-1,-1.492740946E0
2.040522708E0,-2.502886042E-2,-2.032115746E-1,-1.009421795E0
2.060589708E0,3.918083992E-2,-2.568853598E-1,-9.915152818E-1
2.080656708E0,1.150751044E-1,-3.033589567E-1,-1.427656758E0
2.100722708E0,-9.721434563E-3,-1.635031331E-1,-1.690470976E0
2.120789708E0,-1.569920392E-1,-4.927660592E-2,-1.599480114E0
2.140856708E0,-8.280095905E-2,4.356738456E-2,-1.391622123E0
2.160923708E0,2.120353520E-1,2.868382336E-1,-1.134613606E0
2.180990708E0,2.395490598E-1,4.211035343E-1,-9.105828005E-1
2.201056708E0,1.601342416E-1,4.187451330E-1,-6.218192250E-1
2.221123708E0,-1.053751218E-1,3.600279050E-1,-5.461767197E-1
2.241190708E0,-4.199622309E-1,3.053342924E-1,-5.397091144E-1
2.261257708E0,-6.758741755E-1,3.383672601E-1,-1.611013162E-1
2.281324708E0,-5.843873603E-1,4.067537362E-1,8.900234056E-1
2.301390708E0,-6.885609433E-2,1.087326296E-1,1.753741357E0
2.321457708E0,4.688421033E-1,-2.716326955E-1,2.472575830E0
2.341524708E0,5.647250379E-1,-5.938569626E-1,2.242314232E0
2.361591708E0,5.673472948E-1,-8.514719819E-1,1.311564385E0
2.381657708E0,5.695861206E-1,-6.712773138E-1,1.033724577E0
2.401724708E0,8.589547368E-1,-5.223183256E-1,1.893240720E0
2.421791708E0,6.665639464E-1,-4.770695742E-1,2.816370476E0
2.441858708E0,-2.334641548E-1,-8.822686089E-1,2.705458735E0
2.461925708E0,-9.253650002E-1,-1.254681063E0,1.965508797E0
2.481991708E0,-1.066791898E0,-1.237264108E0,6.714574081E-1
2.502058708E0,-5.938880260E-1,-8.958474516E-1,-4.005120528E-1
2.522125708E0,1.070237442E-1,-3.174202678E-1,-1.109253062E0
2.542192708E0,7.443966725E-1,4.287558585E-2,-1.433028011E0
2.562258708E0,7.827100414E-1,3.088187212E-1,-8.803731608E-1
2.582325708E0,9.006241152E-1,2.643789321E-1,-6.302538335E-2
2.602392708E0,5.821938139E-1,9.252634048E-3,2.454602659E-2
2.622459708E0,7.930001177E-2,-2.854005495E-1,-7.298424411E-1
2.642526708E0,-2.560140516E-1,-3.180674084E-1,-1.758446612E0
2.662592708E0,-3.194555374E-1,-7.188830048E-2,-2.514918442E0
2.682659708E0,-9.071628006E-2,2.919517699E-1,-2.831273859E0
2.702726708E0,3.664851680E-1,5.763365849E-1,-2.903423823E0
2.722793708E0,7.809699100E-1,8.886467517E-1,-2.555617402E0
2.742860708E0,9.147775930E-1,8.905247312E-1,-2.199726622E0
2.762926708E0,7.765749966E-1,5.112589750E-1,-1.586063678E0
2.782993708E0,7.893597143E-1,2.007327937E-1,-9.790572041E-1
2.803060708E0,8.732505213E-1,1.113297435E-1,-6.924746400E-1
2.823127708E0,9.514602466E-1,5.227764550E-1,3.377410233E-2
2.843193708E0,7.849052323E-1,6.999226771E-1,4.096781480E-1
2.863260708E0,7.380484235E-1,6.288993991E-1,6.098423731E-1
2.883327833E0,7.566382570E-1,6.340385900E-1,1.278692508E0
2.903394833E0,3.604127980E-1,7.370279382E-1,1.619271185E0
2.923461833E0,9.695728742E-2,5.061320633E-1,1.224760129E0
2.943527833E0,-2.494740871E-1,4.214398954E-1,1.975946077E0
2.963594833E0,-7.717410303E-1,-3.103647616E-1,4.756484231E0
2.983661833E0,-1.003521297E0,-1.062928788E0,6.808983809E0
3.003728833E0,-1.076192174E0,-1.583749642E0,5.306387381E0
3.023794833E0,-1.268963618E0,-1.308199751E0,2.291372956E0
3.043861833E0,-1.025499592E0,-4.233637024E-1,-7.361837465E-1
3.063928833E0,-5.817391929E-1,6.617331230E-1,-2.391977810E0
3.083995833E0,-3.431347874E-1,1.224011540E0,-2.730143926E0
3.104062833E0,-2.678103706E-1,1.076093210E0,-1.753960628E0
3.124128833E0,-2.785446891E-1,3.423008648E-1,-5.313598752E-1
3.144195833E0,-6.170997910E-1,-2.463680644E-1,5.144818872E-1
3.164262833E0,-8.822039241E-1,-6.617030829E-1,1.418583049E0
3.184329833E0,-9.681695424E-1,-9.210430308E-1,1.543056237E0
3.204395833E0,-1.290591592E0,-7.835123525E-1,5.056566846E-1
3.224462833E0,-1.144572145E0,-5.226856039E-1,-1.255986600E0
3.244529833E0,-8.047857656E-1,1.386462722E-1,-2.230372463E0
