"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.609892708E0,-3.734442139E1,3.015424538E1,7.315364838E0
1.629745708E0,-3.672280884E1,3.087573242E1,7.641864777E0
1.649598708E0,-3.577487183E1,3.217478180E1,7.002117157E0
1.669451708E0,-3.493663025E1,3.303339005E1,6.061225891E0
1.689304708E0,-3.360052490E1,3.464792633E1,3.214656830E0
1.709157708E0,-3.264642334E1,3.570136261E1,1.784461975E0
1.729010708E0,-3.157859802E1,3.645827103E1,8.960266113E-1
1.748863708E0,-2.982276917E1,3.784521103E1,7.594375610E-1
1.768716708E0,-2.765515137E1,3.930598068E1,6.102218628E-1
1.788569708E0,-2.534480286E1,4.103962708E1,1.453475952E-1
1.808422708E0,-2.274725342E1,4.241190338E1,-3.303527832E-2
1.828275708E0,-1.970103455E1,4.366045761E1,-2.546844482E-1
1.848128708E0,-1.801219177E1,4.491341782E1,-6.222534180E-1
1.867981708E0,-1.457260132E1,4.575182343E1,-8.271522522E-1
1.887834708E0,-1.062225342E1,4.696710968E1,-9.234848022E-1
1.907687708E0,-6.685562134E0,4.733449554E1,2.373275757E-1
1.927540708E0,-3.266693115E0,4.745218277E1,2.390274048E0
1.947393708E0,-4.591827393E-1,4.725721741E1,4.914665222E0
1.967246708E0,2.444519043E0,4.686585236E1,7.703952789E0
1.987099708E0,6.198822021E0,4.593817520E1,1.043328094E1
2.006952708E0,1.068420410E1,4.477385330E1,1.174481201E1
2.026805708E0,1.655886841E1,4.335253143E1,1.059003067E1
2.046658708E0,2.475767517E1,3.981413651E1,5.824523926E0
2.066511708E0,3.145338440E1,3.514894104E1,-2.880752563E0
2.086364708E0,3.385160828E1,3.212580490E1,-8.548088074E0
2.106217708E0,3.375843811E1,3.211212921E1,-8.823436737E0
2.126070708E0,3.316912079E1,3.367675781E1,-6.583358765E0
2.145923708E0,3.143447876E1,3.545885468E1,-3.095504761E0
2.165775958E0,3.048618317E1,3.651796341E1,-4.843406677E-1
2.185628958E0,2.946545410E1,3.702461243E1,1.667839050E0
2.205481958E0,2.942790985E1,3.713778305E1,2.876228333E0
2.225334958E0,2.904323578E1,3.724046707E1,4.008747101E0
2.245187958E0,2.835633087E1,3.738624954E1,4.975902557E0
2.265040958E0,2.780814362E1,3.785828018E1,4.316822052E0
2.284893958E0,2.763976288E1,3.800319672E1,1.359916687E0
2.304746958E0,2.732746887E1,3.827780151E1,-1.782524109E0
2.324599958E0,2.723538971E1,3.804712677E1,-3.276954651E0
2.344452958E0,2.759345245E1,3.825329208E1,-3.358585358E0
