"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.538420875E0,2.683567929E-1,-1.647253657E-1,1.560852238E0
1.558274875E0,-6.628368580E-1,2.104746022E-1,-7.968246353E-1
1.578129875E0,-8.471861190E-1,4.447240563E-1,-2.065558165E-1
1.597983875E0,-1.358366668E-2,1.604895330E-1,-1.142534244E-1
1.617837875E0,-7.620383799E-2,1.074678037E-1,4.331383467E-2
1.637691875E0,9.226029217E-2,2.262379464E-1,-3.278557205E-1
1.657545875E0,-1.183914989E-1,1.344080093E-1,9.169369698E-2
1.677399875E0,5.509071171E-2,1.934199735E-1,-2.294611144E-1
1.697254875E0,-5.322252631E-2,1.784617543E-1,-6.507190883E-2
1.717108875E0,-5.498078406E-2,1.384163487E-1,-1.133441824E-1
1.736962875E0,-4.675141275E-2,1.695650695E-1,-1.850088269E-1
1.756816875E0,-4.126029253E-2,1.614984152E-1,-7.448651075E-2
1.776670875E0,-7.542908192E-5,1.692632801E-1,-1.965711111E-1
1.796525875E0,-9.043420672E-2,1.361382187E-1,-4.563751817E-3
1.816379875E0,6.150920033E-2,1.740452610E-1,-2.396358544E-1
1.836233875E0,-5.673144042E-2,1.251363170E-1,3.899274230E-2
1.856087875E0,2.649841189E-2,1.826598359E-1,-2.459257042E-1
1.875941875E0,-5.214722335E-2,1.871201833E-1,-5.719161630E-2
1.895795875E0,2.502725244E-2,1.858253905E-1,-1.260724014E-1
1.915650875E0,-8.541612625E-2,1.440946529E-1,-1.350040233E-1
1.935504875E0,-2.384377599E-2,1.730693789E-1,-6.813584983E-2
1.955358875E0,-1.380644560E-2,1.757010463E-1,-2.348873305E-1
1.975212875E0,-1.204181439E-1,1.620837398E-1,-7.049403191E-3
1.995066875E0,2.562893093E-2,1.748410122E-1,-2.659530026E-1
2.014921875E0,-1.240065801E-1,1.088510357E-1,5.615665913E-3
2.034775875E0,7.826439679E-2,2.113988825E-1,-1.509470415E-1
2.054629875E0,-8.150784731E-2,1.159005668E-1,-4.559132516E-2
2.074483875E0,2.892208278E-2,1.960252370E-1,-1.212005013E-1
2.094337875E0,1.530625641E-2,1.823864785E-1,-1.277002662E-1
2.114192875E0,-6.005499780E-2,1.447054312E-1,-8.541378736E-2
2.134046875E0,3.444653213E-2,1.878514507E-1,-2.274438250E-1
2.153900875E0,-1.043213439E-1,9.344079020E-2,-5.214488447E-2
2.173754875E0,4.431195438E-2,1.794012922E-1,-2.054191178E-1
2.193608875E0,-1.119642395E-1,1.189644164E-1,-2.333039045E-2
2.213462875E0,2.998861492E-2,1.786647989E-1,-2.064417958E-1
2.233317875E0,-4.754371047E-2,1.447272851E-1,-3.706023753E-2
2.253171875E0,-3.723565400E-2,1.478902999E-1,-1.414359605E-1
2.273025875E0,-1.828950584E-2,1.822477351E-1,-1.380346352E-1
2.292879875E0,-5.766757965E-2,1.567663915E-1,-7.103431463E-2
2.312733875E0,-4.001892865E-2,1.840131191E-1,-1.814730155E-1
2.332588875E0,-6.782185435E-2,1.475518192E-1,-1.305566311E-2
2.352442875E0,5.621805489E-2,1.823100445E-1,-2.552485049E-1
2.372296875E0,-7.742298245E-2,1.252194023E-1,2.945534885E-2
2.392150875E0,4.018674374E-2,1.615699705E-1,-2.308246851E-1
2.412004875E0,-4.717299700E-2,1.462647009E-1,-8.529859722E-2
2.431859875E0,3.788060188E-2,1.818660946E-1,-1.092411911E-1
2.451713875E0,-1.045008534E-1,1.723922348E-1,-1.396396959E-1
2.471567875E0,-3.391735911E-2,1.529201296E-1,-6.885505736E-2
2.491421875E0,-2.847886384E-2,1.406719853E-1,-2.522985846E-1
2.511275875E0,-1.295228434E-1,1.162449861E-1,7.044725418E-3
2.531130625E0,1.255397201E-2,1.592424864E-1,-2.512069094E-1
2.550984625E0,-1.337965733E-1,7.818333976E-2,-6.496256590E-4
2.570838625E0,6.613668680E-2,1.948966878E-1,-1.589436936E-1
2.590692625E0,-7.688036084E-2,1.332513021E-1,2.081433356E-2
2.610546625E0,3.611123443E-2,2.279858984E-1,-9.858347118E-2
2.630401625E0,1.518054128E-2,1.740306795E-1,-2.055144274E-1
2.650255625E0,-1.388830662E-2,1.144392745E-1,-6.902813494E-2
2.670109625E0,3.676319897E-2,1.858307261E-1,-2.217691022E-1
2.689963625E0,-8.641833901E-2,1.141680733E-1,-1.594208264E-1
2.709817625E0,-3.332912922E-5,3.239320926E-3,-1.642746001E-1
2.729672625E0,-9.410391927E-2,9.204482228E-2,6.609107852E-2
2.749526625E0,9.436353564E-2,1.546943576E-1,-2.579510880E-1
2.769380625E0,-8.390637517E-2,1.581314606E-1,7.770657241E-2
2.789234625E0,-2.989272058E-2,2.283870905E-1,-9.067101896E-2
2.809088625E0,2.051904917E-2,1.299343594E-1,-1.325575483E-1
2.828943625E0,1.241773188E-2,8.098035537E-2,-9.700296879E-2
2.848797625E0,-3.759057999E-2,1.958829303E-1,-1.703527808E-1
2.868651625E0,-7.407077372E-2,1.450621661E-1,-8.925482333E-2
2.888505625E0,6.842353284E-2,1.698258919E-1,-2.997832382E-1
2.908359625E0,-6.018539071E-2,1.724186935E-1,-6.041927934E-3
2.928214625E0,2.444253087E-2,1.396209848E-1,-2.692537558E-1
2.948068625E0,-1.094487673E-1,1.131711779E-1,-5.602275789E-2
2.967922625E0,3.178546429E-2,1.996370255E-1,-1.019023508E-1
2.987776625E0,-8.565059960E-2,1.297722271E-1,-8.706270218E-2
3.007630625E0,-6.937136650E-2,1.575626727E-1,5.166015029E-3
3.027485625E0,-6.372763395E-2,1.695353949E-1,-1.821676648E-1
3.047339625E0,-1.489870548E-1,6.795239344E-2,-3.197315991E-2
3.067193625E0,2.386716485E-2,2.680484254E-1,-1.345537877E-1
3.087047625E0,-1.114982164E-1,9.341308901E-2,-2.059997463E-1
3.106901625E0,6.335925937E-2,1.203871719E-1,-2.176637721E-1
3.126756625E0,-1.094610465E-1,2.124116751E-1,-6.911408901E-3
3.146610625E0,9.930794120E-2,1.861664294E-1,-2.404065174E-1
3.166464625E0,-5.235129118E-2,1.242627978E-1,-1.676589686E-1
3.186318625E0,-5.851133287E-2,1.275015523E-1,-2.529505491E-3
3.206172625E0,2.842331529E-3,1.202326958E-1,-2.417040145E-1
3.226027625E0,-1.238276553E-1,6.839553930E-2,-2.332863629E-2
3.245881625E0,5.513339639E-3,1.902610700E-1,-1.233639711E-1
3.265735625E0,-1.293766630E-1,1.008011008E-1,2.220597088E-2
3.285589625E0,4.309339464E-2,1.313425700E-1,-1.935364062E-1
3.305443625E0,-5.433174312E-2,1.728296614E-1,3.144983411E-2
3.325298625E0,2.972315133E-2,2.151996641E-1,-1.963793224E-1
